timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/04/22 04:52:05.328, 3, 26, 1980 MHz, 116.70 W, 0 %, 1721 MiB
2026/04/22 04:52:06.330, 0, 27, 1590 MHz, 99.28 W, 0 %, 1721 MiB
2026/04/22 04:52:06.334, 1, 26, 1980 MHz, 115.05 W, 0 %, 1721 MiB
2026/04/22 04:52:06.336, 2, 27, 1980 MHz, 114.85 W, 0 %, 1721 MiB
2026/04/22 04:52:06.339, 3, 26, 1980 MHz, 116.61 W, 0 %, 1721 MiB
2026/04/22 04:52:07.341, 0, 27, 1590 MHz, 99.48 W, 0 %, 1821 MiB
2026/04/22 04:52:07.344, 1, 26, 1980 MHz, 115.16 W, 0 %, 1821 MiB
2026/04/22 04:52:07.345, 2, 27, 1980 MHz, 115.00 W, 0 %, 1821 MiB
2026/04/22 04:52:07.346, 3, 26, 1980 MHz, 116.74 W, 0 %, 1821 MiB
2026/04/22 04:52:08.346, 0, 27, 1590 MHz, 99.39 W, 0 %, 1821 MiB
2026/04/22 04:52:08.349, 1, 26, 1980 MHz, 115.06 W, 0 %, 1821 MiB
2026/04/22 04:52:08.352, 2, 27, 1980 MHz, 114.82 W, 0 %, 1821 MiB
2026/04/22 04:52:08.354, 3, 26, 1980 MHz, 116.66 W, 0 %, 1821 MiB
2026/04/22 04:52:09.356, 0, 27, 1590 MHz, 99.31 W, 0 %, 1821 MiB
2026/04/22 04:52:09.359, 1, 26, 1980 MHz, 115.00 W, 0 %, 1821 MiB
2026/04/22 04:52:09.362, 2, 27, 1980 MHz, 114.81 W, 0 %, 1821 MiB
2026/04/22 04:52:09.365, 3, 26, 1980 MHz, 116.66 W, 0 %, 1821 MiB
2026/04/22 04:52:10.367, 0, 27, 1590 MHz, 99.20 W, 0 %, 1821 MiB
2026/04/22 04:52:10.372, 1, 26, 1980 MHz, 115.05 W, 0 %, 1821 MiB
2026/04/22 04:52:10.375, 2, 27, 1980 MHz, 114.86 W, 0 %, 1821 MiB
2026/04/22 04:52:10.378, 3, 26, 1980 MHz, 116.67 W, 0 %, 1821 MiB
2026/04/22 04:52:11.381, 0, 27, 1590 MHz, 99.25 W, 0 %, 1821 MiB
2026/04/22 04:52:11.385, 1, 26, 1980 MHz, 115.10 W, 0 %, 1821 MiB
2026/04/22 04:52:11.388, 2, 27, 1980 MHz, 114.93 W, 0 %, 1821 MiB
2026/04/22 04:52:11.392, 3, 26, 1980 MHz, 116.74 W, 0 %, 1821 MiB
2026/04/22 04:52:12.394, 0, 27, 1590 MHz, 99.24 W, 0 %, 1821 MiB
2026/04/22 04:52:12.398, 1, 26, 1980 MHz, 115.10 W, 0 %, 1821 MiB
2026/04/22 04:52:12.401, 2, 27, 1980 MHz, 114.90 W, 0 %, 1821 MiB
2026/04/22 04:52:12.404, 3, 26, 1980 MHz, 116.72 W, 0 %, 1821 MiB
2026/04/22 04:52:13.407, 0, 27, 1590 MHz, 99.32 W, 0 %, 1821 MiB
2026/04/22 04:52:13.412, 1, 26, 1980 MHz, 115.05 W, 0 %, 1821 MiB
2026/04/22 04:52:13.415, 2, 27, 1980 MHz, 114.87 W, 0 %, 1821 MiB
2026/04/22 04:52:13.417, 3, 26, 1980 MHz, 116.69 W, 0 %, 1821 MiB
2026/04/22 04:52:14.420, 0, 27, 1590 MHz, 99.46 W, 0 %, 1821 MiB
2026/04/22 04:52:14.425, 1, 26, 1980 MHz, 115.04 W, 1 %, 1821 MiB
2026/04/22 04:52:14.426, 2, 27, 1980 MHz, 115.06 W, 0 %, 1821 MiB
2026/04/22 04:52:14.427, 3, 26, 1980 MHz, 116.72 W, 0 %, 1821 MiB
2026/04/22 04:52:15.428, 0, 27, 1590 MHz, 99.30 W, 0 %, 1821 MiB
2026/04/22 04:52:15.431, 1, 26, 1980 MHz, 115.05 W, 0 %, 1821 MiB
2026/04/22 04:52:15.435, 2, 27, 1980 MHz, 114.99 W, 0 %, 1821 MiB
2026/04/22 04:52:15.438, 3, 26, 1980 MHz, 116.76 W, 0 %, 1821 MiB
2026/04/22 04:52:16.442, 0, 27, 1590 MHz, 99.24 W, 0 %, 1821 MiB
2026/04/22 04:52:16.445, 1, 26, 1980 MHz, 115.05 W, 0 %, 1821 MiB
2026/04/22 04:52:16.448, 2, 27, 1980 MHz, 114.86 W, 0 %, 1821 MiB
2026/04/22 04:52:16.450, 3, 26, 1980 MHz, 116.76 W, 0 %, 1821 MiB
2026/04/22 04:52:17.452, 0, 27, 1590 MHz, 99.19 W, 0 %, 1821 MiB
2026/04/22 04:52:17.454, 1, 26, 1980 MHz, 115.10 W, 0 %, 1821 MiB
2026/04/22 04:52:17.455, 2, 27, 1980 MHz, 114.96 W, 0 %, 1821 MiB
2026/04/22 04:52:17.457, 3, 26, 1980 MHz, 116.77 W, 0 %, 1821 MiB
2026/04/22 04:52:18.458, 0, 27, 1590 MHz, 99.38 W, 0 %, 1821 MiB
2026/04/22 04:52:18.462, 1, 26, 1980 MHz, 115.12 W, 0 %, 1821 MiB
2026/04/22 04:52:18.465, 2, 27, 1980 MHz, 114.94 W, 0 %, 1821 MiB
2026/04/22 04:52:18.468, 3, 26, 1980 MHz, 116.69 W, 0 %, 1821 MiB
2026/04/22 04:52:19.471, 0, 27, 1590 MHz, 99.25 W, 0 %, 1821 MiB
2026/04/22 04:52:19.474, 1, 26, 1980 MHz, 115.05 W, 0 %, 1821 MiB
2026/04/22 04:52:19.477, 2, 27, 1980 MHz, 114.98 W, 0 %, 1821 MiB
2026/04/22 04:52:19.479, 3, 26, 1980 MHz, 116.70 W, 0 %, 1821 MiB
2026/04/22 04:52:20.483, 0, 27, 1590 MHz, 99.36 W, 0 %, 1821 MiB
2026/04/22 04:52:20.487, 1, 26, 1980 MHz, 114.51 W, 0 %, 1821 MiB
2026/04/22 04:52:20.490, 2, 27, 1980 MHz, 114.94 W, 0 %, 1821 MiB
2026/04/22 04:52:20.492, 3, 26, 1980 MHz, 116.72 W, 0 %, 1821 MiB
2026/04/22 04:52:21.494, 0, 27, 1590 MHz, 99.18 W, 0 %, 1821 MiB
2026/04/22 04:52:21.498, 1, 26, 1980 MHz, 114.46 W, 0 %, 1821 MiB
2026/04/22 04:52:21.501, 2, 27, 1980 MHz, 114.97 W, 0 %, 1821 MiB
2026/04/22 04:52:21.504, 3, 27, 1980 MHz, 116.73 W, 0 %, 1821 MiB
2026/04/22 04:52:22.507, 0, 27, 1590 MHz, 99.26 W, 0 %, 1821 MiB
2026/04/22 04:52:22.509, 1, 26, 1980 MHz, 114.40 W, 0 %, 1821 MiB
2026/04/22 04:52:22.513, 2, 27, 1980 MHz, 114.95 W, 0 %, 1821 MiB
2026/04/22 04:52:22.516, 3, 27, 1980 MHz, 116.76 W, 0 %, 1821 MiB
2026/04/22 04:52:23.519, 0, 27, 1590 MHz, 99.36 W, 0 %, 1821 MiB
2026/04/22 04:52:23.523, 1, 26, 1980 MHz, 114.51 W, 0 %, 1821 MiB
2026/04/22 04:52:23.525, 2, 28, 1980 MHz, 114.93 W, 0 %, 1821 MiB
2026/04/22 04:52:23.528, 3, 27, 1980 MHz, 116.79 W, 0 %, 1821 MiB
2026/04/22 04:52:24.531, 0, 27, 1590 MHz, 99.33 W, 0 %, 1821 MiB
2026/04/22 04:52:24.535, 1, 26, 1980 MHz, 114.48 W, 0 %, 1821 MiB
2026/04/22 04:52:24.537, 2, 28, 1980 MHz, 114.90 W, 0 %, 1821 MiB
2026/04/22 04:52:24.539, 3, 27, 1980 MHz, 116.74 W, 0 %, 1821 MiB
2026/04/22 04:52:25.542, 0, 27, 1590 MHz, 99.36 W, 0 %, 1821 MiB
2026/04/22 04:52:25.546, 1, 26, 1980 MHz, 114.40 W, 0 %, 1821 MiB
2026/04/22 04:52:25.549, 2, 28, 1980 MHz, 115.03 W, 0 %, 1821 MiB
2026/04/22 04:52:25.552, 3, 27, 1980 MHz, 116.82 W, 0 %, 1821 MiB
2026/04/22 04:52:26.555, 0, 29, 1590 MHz, 190.05 W, 88 %, 4431 MiB
2026/04/22 04:52:26.559, 1, 30, 1980 MHz, 244.44 W, 91 %, 7033 MiB
2026/04/22 04:52:26.562, 2, 30, 1980 MHz, 282.05 W, 82 %, 15267 MiB
2026/04/22 04:52:26.564, 3, 30, 1980 MHz, 150.68 W, 48 %, 2213 MiB
2026/04/22 04:52:27.567, 0, 28, 1590 MHz, 237.27 W, 0 %, 28067 MiB
2026/04/22 04:52:27.572, 1, 27, 1980 MHz, 240.76 W, 0 %, 28067 MiB
2026/04/22 04:52:27.574, 2, 29, 1980 MHz, 213.86 W, 0 %, 28067 MiB
2026/04/22 04:52:27.577, 3, 29, 1980 MHz, 290.08 W, 69 %, 22731 MiB
2026/04/22 04:52:28.580, 0, 27, 1590 MHz, 99.29 W, 0 %, 28067 MiB
2026/04/22 04:52:28.584, 1, 27, 1980 MHz, 114.12 W, 0 %, 28067 MiB
2026/04/22 04:52:28.587, 2, 28, 1980 MHz, 115.21 W, 0 %, 28067 MiB
2026/04/22 04:52:28.590, 3, 27, 1980 MHz, 174.27 W, 0 %, 28067 MiB
2026/04/22 04:52:29.592, 0, 27, 1590 MHz, 99.51 W, 0 %, 28067 MiB
2026/04/22 04:52:29.596, 1, 26, 1980 MHz, 114.01 W, 0 %, 28067 MiB
2026/04/22 04:52:29.599, 2, 28, 1980 MHz, 115.20 W, 0 %, 28067 MiB
2026/04/22 04:52:29.602, 3, 27, 1980 MHz, 117.09 W, 0 %, 28067 MiB
2026/04/22 04:52:30.605, 0, 27, 1590 MHz, 99.46 W, 0 %, 28067 MiB
2026/04/22 04:52:30.609, 1, 26, 1980 MHz, 114.10 W, 0 %, 28067 MiB
2026/04/22 04:52:30.613, 2, 28, 1980 MHz, 115.19 W, 0 %, 28067 MiB
2026/04/22 04:52:30.616, 3, 27, 1980 MHz, 117.04 W, 0 %, 28067 MiB
2026/04/22 04:52:31.619, 0, 27, 1590 MHz, 99.52 W, 0 %, 28067 MiB
2026/04/22 04:52:31.623, 1, 26, 1980 MHz, 114.09 W, 0 %, 28067 MiB
2026/04/22 04:52:31.626, 2, 28, 1980 MHz, 115.22 W, 0 %, 28067 MiB
2026/04/22 04:52:31.629, 3, 27, 1980 MHz, 116.99 W, 0 %, 28067 MiB
2026/04/22 04:52:32.633, 0, 27, 1590 MHz, 99.54 W, 0 %, 28067 MiB
2026/04/22 04:52:32.637, 1, 26, 1980 MHz, 114.06 W, 0 %, 28067 MiB
2026/04/22 04:52:32.641, 2, 28, 1980 MHz, 115.26 W, 0 %, 28067 MiB
2026/04/22 04:52:32.644, 3, 27, 1980 MHz, 116.98 W, 0 %, 28067 MiB
2026/04/22 04:52:33.647, 0, 27, 1590 MHz, 99.36 W, 0 %, 28067 MiB
2026/04/22 04:52:33.652, 1, 26, 1980 MHz, 114.08 W, 0 %, 28067 MiB
2026/04/22 04:52:33.656, 2, 28, 1980 MHz, 115.24 W, 0 %, 28067 MiB
2026/04/22 04:52:33.659, 3, 27, 1980 MHz, 117.00 W, 0 %, 28067 MiB
2026/04/22 04:52:34.663, 0, 27, 1590 MHz, 99.48 W, 0 %, 28067 MiB
2026/04/22 04:52:34.666, 1, 26, 1980 MHz, 114.05 W, 0 %, 28067 MiB
2026/04/22 04:52:34.668, 2, 28, 1980 MHz, 115.21 W, 0 %, 28067 MiB
2026/04/22 04:52:34.669, 3, 27, 1980 MHz, 116.93 W, 0 %, 28067 MiB
2026/04/22 04:52:35.671, 0, 27, 1590 MHz, 99.43 W, 0 %, 28067 MiB
2026/04/22 04:52:35.675, 1, 26, 1980 MHz, 114.05 W, 0 %, 28067 MiB
2026/04/22 04:52:35.679, 2, 28, 1980 MHz, 115.14 W, 0 %, 28067 MiB
2026/04/22 04:52:35.682, 3, 27, 1980 MHz, 116.99 W, 0 %, 28067 MiB
2026/04/22 04:52:36.685, 0, 27, 1590 MHz, 99.45 W, 0 %, 28067 MiB
2026/04/22 04:52:36.689, 1, 26, 1980 MHz, 114.02 W, 0 %, 28067 MiB
2026/04/22 04:52:36.691, 2, 28, 1980 MHz, 115.24 W, 0 %, 28067 MiB
2026/04/22 04:52:36.693, 3, 27, 1980 MHz, 116.96 W, 0 %, 28067 MiB
2026/04/22 04:52:37.696, 0, 27, 1590 MHz, 99.38 W, 0 %, 28067 MiB
2026/04/22 04:52:37.700, 1, 26, 1980 MHz, 114.00 W, 0 %, 28067 MiB
2026/04/22 04:52:37.702, 2, 28, 1980 MHz, 115.20 W, 0 %, 28067 MiB
2026/04/22 04:52:37.705, 3, 27, 1980 MHz, 116.97 W, 0 %, 28067 MiB
2026/04/22 04:52:38.708, 0, 30, 1590 MHz, 208.51 W, 79 %, 28133 MiB
2026/04/22 04:52:38.712, 1, 30, 1980 MHz, 231.71 W, 94 %, 28133 MiB
2026/04/22 04:52:38.715, 2, 33, 1980 MHz, 283.76 W, 80 %, 28133 MiB
2026/04/22 04:52:38.718, 3, 31, 1980 MHz, 152.69 W, 4 %, 28133 MiB
2026/04/22 04:52:39.722, 0, 28, 1590 MHz, 225.77 W, 0 %, 28133 MiB
2026/04/22 04:52:39.726, 1, 27, 1980 MHz, 268.05 W, 0 %, 28133 MiB
2026/04/22 04:52:39.729, 2, 29, 1980 MHz, 227.97 W, 0 %, 28133 MiB
2026/04/22 04:52:39.732, 3, 29, 1980 MHz, 355.50 W, 0 %, 28133 MiB
2026/04/22 04:52:40.736, 0, 27, 1590 MHz, 99.10 W, 0 %, 28133 MiB
2026/04/22 04:52:40.740, 1, 27, 1980 MHz, 113.67 W, 0 %, 28133 MiB
2026/04/22 04:52:40.743, 2, 29, 1980 MHz, 115.45 W, 0 %, 28133 MiB
2026/04/22 04:52:40.746, 3, 28, 1980 MHz, 117.37 W, 0 %, 28133 MiB
2026/04/22 04:52:41.749, 0, 27, 1590 MHz, 98.97 W, 0 %, 28133 MiB
2026/04/22 04:52:41.753, 1, 27, 1980 MHz, 113.62 W, 0 %, 28133 MiB
2026/04/22 04:52:41.757, 2, 28, 1980 MHz, 115.36 W, 0 %, 28133 MiB
2026/04/22 04:52:41.760, 3, 27, 1980 MHz, 117.12 W, 0 %, 28133 MiB
2026/04/22 04:52:42.763, 0, 27, 1590 MHz, 99.00 W, 0 %, 28133 MiB
2026/04/22 04:52:42.767, 1, 27, 1980 MHz, 113.65 W, 0 %, 28133 MiB
2026/04/22 04:52:42.771, 2, 28, 1980 MHz, 115.38 W, 0 %, 28133 MiB
2026/04/22 04:52:42.774, 3, 27, 1980 MHz, 117.12 W, 0 %, 28133 MiB
2026/04/22 04:52:43.777, 0, 27, 1590 MHz, 98.84 W, 0 %, 28133 MiB
2026/04/22 04:52:43.781, 1, 26, 1980 MHz, 113.65 W, 0 %, 28133 MiB
2026/04/22 04:52:43.785, 2, 28, 1980 MHz, 115.29 W, 0 %, 28133 MiB
2026/04/22 04:52:43.788, 3, 27, 1980 MHz, 117.06 W, 0 %, 28133 MiB
2026/04/22 04:52:44.791, 0, 27, 1590 MHz, 98.86 W, 0 %, 28133 MiB
2026/04/22 04:52:44.795, 1, 26, 1980 MHz, 113.48 W, 0 %, 28133 MiB
2026/04/22 04:52:44.799, 2, 28, 1980 MHz, 115.40 W, 0 %, 28133 MiB
2026/04/22 04:52:44.801, 3, 27, 1980 MHz, 117.09 W, 0 %, 28133 MiB
2026/04/22 04:52:45.805, 0, 27, 1590 MHz, 98.91 W, 0 %, 28133 MiB
2026/04/22 04:52:45.809, 1, 26, 1980 MHz, 113.55 W, 0 %, 28133 MiB
2026/04/22 04:52:45.810, 2, 28, 1980 MHz, 115.25 W, 0 %, 28133 MiB
2026/04/22 04:52:45.811, 3, 27, 1980 MHz, 117.04 W, 0 %, 28133 MiB
2026/04/22 04:52:46.812, 0, 27, 1590 MHz, 98.88 W, 0 %, 28133 MiB
2026/04/22 04:52:46.815, 1, 26, 1980 MHz, 113.56 W, 0 %, 28133 MiB
2026/04/22 04:52:46.819, 2, 28, 1980 MHz, 115.30 W, 0 %, 28133 MiB
2026/04/22 04:52:46.822, 3, 27, 1980 MHz, 117.05 W, 0 %, 28133 MiB
2026/04/22 04:52:47.825, 0, 27, 1590 MHz, 98.87 W, 0 %, 28133 MiB
2026/04/22 04:52:47.829, 1, 26, 1980 MHz, 113.58 W, 0 %, 28133 MiB
2026/04/22 04:52:47.832, 2, 28, 1980 MHz, 115.32 W, 0 %, 28133 MiB
2026/04/22 04:52:47.835, 3, 27, 1980 MHz, 117.04 W, 0 %, 28133 MiB
2026/04/22 04:52:48.838, 0, 27, 1590 MHz, 98.76 W, 0 %, 28133 MiB
2026/04/22 04:52:48.842, 1, 26, 1980 MHz, 113.56 W, 0 %, 28133 MiB
2026/04/22 04:52:48.845, 2, 28, 1980 MHz, 115.21 W, 0 %, 28133 MiB
2026/04/22 04:52:48.848, 3, 27, 1980 MHz, 117.02 W, 0 %, 28133 MiB
2026/04/22 04:52:49.851, 0, 27, 1590 MHz, 98.78 W, 0 %, 28133 MiB
2026/04/22 04:52:49.855, 1, 26, 1980 MHz, 113.57 W, 0 %, 28133 MiB
2026/04/22 04:52:49.858, 2, 28, 1980 MHz, 115.41 W, 0 %, 28133 MiB
2026/04/22 04:52:49.861, 3, 27, 1980 MHz, 117.09 W, 0 %, 28133 MiB
2026/04/22 04:52:50.864, 0, 27, 1590 MHz, 98.79 W, 0 %, 28133 MiB
2026/04/22 04:52:50.868, 1, 26, 1980 MHz, 113.58 W, 0 %, 28133 MiB
2026/04/22 04:52:50.871, 2, 28, 1980 MHz, 115.35 W, 0 %, 28133 MiB
2026/04/22 04:52:50.874, 3, 27, 1980 MHz, 117.01 W, 0 %, 28133 MiB
2026/04/22 04:52:51.877, 0, 27, 1590 MHz, 98.85 W, 0 %, 28133 MiB
2026/04/22 04:52:51.881, 1, 26, 1980 MHz, 113.55 W, 0 %, 28133 MiB
2026/04/22 04:52:51.885, 2, 28, 1980 MHz, 115.35 W, 0 %, 28133 MiB
2026/04/22 04:52:51.888, 3, 27, 1980 MHz, 116.98 W, 0 %, 28133 MiB
2026/04/22 04:52:52.891, 0, 27, 1590 MHz, 98.79 W, 0 %, 28133 MiB
2026/04/22 04:52:52.894, 1, 26, 1980 MHz, 113.49 W, 0 %, 28133 MiB
2026/04/22 04:52:52.898, 2, 28, 1980 MHz, 115.25 W, 0 %, 28133 MiB
2026/04/22 04:52:52.901, 3, 27, 1980 MHz, 116.96 W, 0 %, 28133 MiB
2026/04/22 04:52:53.904, 0, 27, 1590 MHz, 98.80 W, 0 %, 28133 MiB
2026/04/22 04:52:53.909, 1, 26, 1980 MHz, 113.42 W, 0 %, 28133 MiB
2026/04/22 04:52:53.912, 2, 28, 1980 MHz, 115.17 W, 0 %, 28133 MiB
2026/04/22 04:52:53.915, 3, 27, 1980 MHz, 116.93 W, 0 %, 28133 MiB
2026/04/22 04:52:54.918, 0, 27, 1590 MHz, 98.68 W, 0 %, 28133 MiB
2026/04/22 04:52:54.922, 1, 26, 1980 MHz, 113.51 W, 0 %, 28133 MiB
2026/04/22 04:52:54.925, 2, 28, 1980 MHz, 115.25 W, 0 %, 28133 MiB
2026/04/22 04:52:54.929, 3, 27, 1980 MHz, 116.97 W, 0 %, 28133 MiB
2026/04/22 04:52:55.932, 0, 29, 1590 MHz, 112.58 W, 14 %, 28133 MiB
2026/04/22 04:52:55.936, 1, 26, 1980 MHz, 129.32 W, 0 %, 28133 MiB
2026/04/22 04:52:55.939, 2, 28, 1980 MHz, 132.14 W, 0 %, 28133 MiB
2026/04/22 04:52:55.942, 3, 27, 1980 MHz, 117.04 W, 0 %, 28133 MiB
2026/04/22 04:52:56.945, 0, 27, 1590 MHz, 100.66 W, 0 %, 28133 MiB
2026/04/22 04:52:56.949, 1, 26, 1980 MHz, 113.52 W, 0 %, 28133 MiB
2026/04/22 04:52:56.952, 2, 28, 1980 MHz, 115.29 W, 0 %, 28133 MiB
2026/04/22 04:52:56.955, 3, 27, 1980 MHz, 136.19 W, 0 %, 28133 MiB
2026/04/22 04:52:57.958, 0, 27, 1590 MHz, 99.22 W, 0 %, 28133 MiB
2026/04/22 04:52:57.961, 1, 26, 1980 MHz, 113.56 W, 0 %, 28133 MiB
2026/04/22 04:52:57.964, 2, 28, 1980 MHz, 115.20 W, 0 %, 28133 MiB
2026/04/22 04:52:57.967, 3, 27, 1980 MHz, 117.67 W, 0 %, 28133 MiB
2026/04/22 04:52:58.969, 0, 27, 1590 MHz, 99.49 W, 0 %, 28133 MiB
2026/04/22 04:52:58.971, 1, 26, 1980 MHz, 113.54 W, 0 %, 28133 MiB
2026/04/22 04:52:58.974, 2, 28, 1980 MHz, 115.33 W, 0 %, 28133 MiB
2026/04/22 04:52:58.977, 3, 27, 1980 MHz, 117.74 W, 0 %, 28133 MiB
2026/04/22 04:52:59.979, 0, 27, 1590 MHz, 99.48 W, 0 %, 28133 MiB
2026/04/22 04:52:59.983, 1, 26, 1980 MHz, 113.55 W, 0 %, 28133 MiB
2026/04/22 04:52:59.986, 2, 28, 1980 MHz, 115.30 W, 0 %, 28133 MiB
2026/04/22 04:52:59.989, 3, 27, 1980 MHz, 117.71 W, 0 %, 28133 MiB
2026/04/22 04:53:00.992, 0, 27, 1590 MHz, 99.31 W, 0 %, 28133 MiB
2026/04/22 04:53:00.996, 1, 26, 1980 MHz, 113.57 W, 0 %, 28133 MiB
2026/04/22 04:53:00.999, 2, 28, 1980 MHz, 115.29 W, 0 %, 28133 MiB
2026/04/22 04:53:01.001, 3, 27, 1980 MHz, 117.75 W, 0 %, 28133 MiB
2026/04/22 04:53:02.003, 0, 27, 1590 MHz, 99.36 W, 0 %, 28133 MiB
2026/04/22 04:53:02.007, 1, 26, 1980 MHz, 113.55 W, 0 %, 28133 MiB
2026/04/22 04:53:02.010, 2, 28, 1980 MHz, 115.15 W, 0 %, 28133 MiB
2026/04/22 04:53:02.013, 3, 27, 1980 MHz, 117.77 W, 0 %, 28133 MiB
2026/04/22 04:53:03.016, 0, 27, 1590 MHz, 99.57 W, 0 %, 28133 MiB
2026/04/22 04:53:03.018, 1, 26, 1980 MHz, 113.52 W, 0 %, 28133 MiB
2026/04/22 04:53:03.020, 2, 28, 1980 MHz, 115.32 W, 0 %, 28133 MiB
2026/04/22 04:53:03.021, 3, 27, 1980 MHz, 117.76 W, 0 %, 28133 MiB
2026/04/22 04:53:04.022, 0, 27, 1590 MHz, 99.48 W, 0 %, 28133 MiB
2026/04/22 04:53:04.026, 1, 26, 1980 MHz, 113.55 W, 0 %, 28133 MiB
2026/04/22 04:53:04.029, 2, 28, 1980 MHz, 115.26 W, 0 %, 28133 MiB
2026/04/22 04:53:04.031, 3, 27, 1980 MHz, 117.72 W, 0 %, 28133 MiB
