timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/04/22 05:28:53.314, 2, 23, 345 MHz, 71.14 W, 0 %, 4 MiB
2026/04/22 05:28:53.314, 3, 21, 345 MHz, 68.24 W, 0 %, 4 MiB
2026/04/22 05:28:53.314, 4, 22, 345 MHz, 70.87 W, 0 %, 4 MiB
2026/04/22 05:28:53.315, 5, 24, 345 MHz, 70.05 W, 0 %, 4 MiB
2026/04/22 05:28:53.315, 6, 23, 345 MHz, 68.67 W, 0 %, 4 MiB
2026/04/22 05:28:53.315, 7, 21, 345 MHz, 69.50 W, 0 %, 4 MiB
2026/04/22 05:28:54.316, 0, 22, 345 MHz, 68.99 W, 0 %, 4 MiB
2026/04/22 05:28:54.317, 1, 24, 345 MHz, 70.25 W, 0 %, 4 MiB
2026/04/22 05:28:54.318, 2, 23, 345 MHz, 71.12 W, 0 %, 4 MiB
2026/04/22 05:28:54.318, 3, 21, 345 MHz, 68.20 W, 0 %, 4 MiB
2026/04/22 05:28:54.318, 4, 22, 345 MHz, 70.88 W, 0 %, 4 MiB
2026/04/22 05:28:54.319, 5, 24, 345 MHz, 70.04 W, 0 %, 4 MiB
2026/04/22 05:28:54.319, 6, 23, 345 MHz, 68.61 W, 0 %, 4 MiB
2026/04/22 05:28:54.319, 7, 21, 345 MHz, 69.46 W, 0 %, 4 MiB
2026/04/22 05:28:55.320, 0, 22, 345 MHz, 69.02 W, 0 %, 4 MiB
2026/04/22 05:28:55.326, 1, 24, 345 MHz, 70.25 W, 0 %, 4 MiB
2026/04/22 05:28:55.326, 2, 23, 345 MHz, 71.12 W, 0 %, 4 MiB
2026/04/22 05:28:55.331, 3, 21, 345 MHz, 68.05 W, 0 %, 4 MiB
2026/04/22 05:28:55.332, 4, 22, 345 MHz, 70.90 W, 0 %, 4 MiB
2026/04/22 05:28:55.336, 5, 24, 345 MHz, 70.06 W, 0 %, 4 MiB
2026/04/22 05:28:55.341, 6, 23, 345 MHz, 68.59 W, 0 %, 4 MiB
2026/04/22 05:28:55.344, 7, 21, 345 MHz, 69.49 W, 0 %, 4 MiB
2026/04/22 05:28:56.349, 0, 22, 345 MHz, 69.02 W, 0 %, 4 MiB
2026/04/22 05:28:56.350, 1, 24, 345 MHz, 70.33 W, 0 %, 4 MiB
2026/04/22 05:28:56.354, 2, 23, 345 MHz, 71.19 W, 0 %, 4 MiB
2026/04/22 05:28:56.355, 3, 21, 345 MHz, 68.15 W, 0 %, 4 MiB
2026/04/22 05:28:56.359, 4, 22, 345 MHz, 70.90 W, 0 %, 4 MiB
2026/04/22 05:28:56.362, 5, 24, 345 MHz, 70.13 W, 0 %, 4 MiB
2026/04/22 05:28:56.363, 6, 23, 345 MHz, 68.64 W, 0 %, 4 MiB
2026/04/22 05:28:56.366, 7, 21, 345 MHz, 69.55 W, 0 %, 4 MiB
2026/04/22 05:28:57.368, 0, 23, 1980 MHz, 77.11 W, 0 %, 23 MiB
2026/04/22 05:28:57.369, 1, 24, 345 MHz, 70.33 W, 0 %, 4 MiB
2026/04/22 05:28:57.370, 2, 23, 345 MHz, 71.22 W, 0 %, 4 MiB
2026/04/22 05:28:57.371, 3, 21, 345 MHz, 68.12 W, 0 %, 4 MiB
2026/04/22 05:28:57.373, 4, 22, 345 MHz, 70.97 W, 0 %, 4 MiB
2026/04/22 05:28:57.375, 5, 24, 345 MHz, 70.13 W, 0 %, 4 MiB
2026/04/22 05:28:57.375, 6, 23, 345 MHz, 68.67 W, 0 %, 4 MiB
2026/04/22 05:28:57.376, 7, 21, 345 MHz, 69.51 W, 0 %, 4 MiB
2026/04/22 05:28:58.378, 0, 23, 1980 MHz, 114.59 W, 0 %, 727 MiB
2026/04/22 05:28:58.385, 1, 24, 345 MHz, 70.31 W, 0 %, 4 MiB
2026/04/22 05:28:58.393, 2, 23, 345 MHz, 71.10 W, 0 %, 4 MiB
2026/04/22 05:28:58.400, 3, 21, 345 MHz, 68.13 W, 0 %, 4 MiB
2026/04/22 05:28:58.413, 4, 22, 345 MHz, 70.92 W, 0 %, 4 MiB
2026/04/22 05:28:58.421, 5, 24, 345 MHz, 70.08 W, 0 %, 4 MiB
2026/04/22 05:28:58.430, 6, 23, 345 MHz, 68.68 W, 0 %, 4 MiB
2026/04/22 05:28:58.439, 7, 21, 345 MHz, 69.45 W, 0 %, 4 MiB
2026/04/22 05:28:59.447, 0, 23, 1980 MHz, 113.85 W, 0 %, 727 MiB
2026/04/22 05:28:59.448, 1, 25, 1980 MHz, 112.30 W, 1 %, 529 MiB
2026/04/22 05:28:59.453, 2, 25, 1980 MHz, 102.64 W, 0 %, 31 MiB
2026/04/22 05:28:59.458, 3, 22, 1980 MHz, 93.76 W, 0 %, 23 MiB
2026/04/22 05:28:59.463, 4, 23, 1980 MHz, 89.43 W, 0 %, 23 MiB
2026/04/22 05:28:59.464, 5, 25, 1980 MHz, 98.89 W, 0 %, 31 MiB
2026/04/22 05:28:59.464, 6, 24, 1980 MHz, 103.06 W, 1 %, 529 MiB
2026/04/22 05:28:59.465, 7, 22, 1980 MHz, 96.85 W, 0 %, 31 MiB
2026/04/22 05:29:00.466, 0, 23, 1980 MHz, 113.81 W, 0 %, 727 MiB
2026/04/22 05:29:00.468, 1, 25, 1980 MHz, 116.86 W, 0 %, 727 MiB
2026/04/22 05:29:00.468, 2, 25, 1980 MHz, 117.09 W, 0 %, 725 MiB
2026/04/22 05:29:00.469, 3, 22, 1980 MHz, 111.45 W, 0 %, 725 MiB
2026/04/22 05:29:00.470, 4, 23, 1980 MHz, 118.26 W, 0 %, 725 MiB
2026/04/22 05:29:00.471, 5, 26, 1980 MHz, 115.20 W, 0 %, 725 MiB
2026/04/22 05:29:00.472, 6, 24, 1980 MHz, 114.74 W, 0 %, 727 MiB
2026/04/22 05:29:00.473, 7, 22, 1980 MHz, 112.60 W, 0 %, 727 MiB
2026/04/22 05:29:01.473, 0, 23, 1980 MHz, 114.31 W, 0 %, 1519 MiB
2026/04/22 05:29:01.474, 1, 25, 1980 MHz, 117.15 W, 5 %, 1519 MiB
2026/04/22 05:29:01.474, 2, 25, 1980 MHz, 117.31 W, 4 %, 1519 MiB
2026/04/22 05:29:01.474, 3, 22, 1980 MHz, 111.22 W, 0 %, 1519 MiB
2026/04/22 05:29:01.475, 4, 23, 1980 MHz, 118.39 W, 4 %, 1519 MiB
2026/04/22 05:29:01.475, 5, 26, 1980 MHz, 115.46 W, 0 %, 1519 MiB
2026/04/22 05:29:01.475, 6, 25, 1980 MHz, 115.17 W, 0 %, 1519 MiB
2026/04/22 05:29:01.476, 7, 23, 1980 MHz, 113.10 W, 0 %, 1519 MiB
2026/04/22 05:29:02.476, 0, 23, 1980 MHz, 114.08 W, 0 %, 1519 MiB
2026/04/22 05:29:02.478, 1, 26, 1980 MHz, 117.02 W, 4 %, 1721 MiB
2026/04/22 05:29:02.478, 2, 25, 1980 MHz, 117.12 W, 0 %, 1721 MiB
2026/04/22 05:29:02.478, 3, 22, 1980 MHz, 111.26 W, 0 %, 1721 MiB
2026/04/22 05:29:02.479, 4, 23, 1980 MHz, 117.84 W, 4 %, 1721 MiB
2026/04/22 05:29:02.479, 5, 26, 1980 MHz, 115.18 W, 4 %, 1721 MiB
2026/04/22 05:29:02.479, 6, 25, 1980 MHz, 114.76 W, 4 %, 1721 MiB
2026/04/22 05:29:02.480, 7, 23, 1980 MHz, 112.66 W, 3 %, 1721 MiB
2026/04/22 05:29:03.480, 0, 23, 1980 MHz, 113.99 W, 0 %, 1741 MiB
2026/04/22 05:29:03.481, 1, 26, 1980 MHz, 116.96 W, 0 %, 1741 MiB
2026/04/22 05:29:03.481, 2, 25, 1980 MHz, 117.11 W, 0 %, 1741 MiB
2026/04/22 05:29:03.482, 3, 22, 1980 MHz, 111.21 W, 0 %, 1741 MiB
2026/04/22 05:29:03.482, 4, 23, 1980 MHz, 117.97 W, 0 %, 1741 MiB
2026/04/22 05:29:03.482, 5, 26, 1980 MHz, 115.21 W, 0 %, 1741 MiB
2026/04/22 05:29:03.483, 6, 25, 1980 MHz, 114.86 W, 0 %, 1741 MiB
2026/04/22 05:29:03.483, 7, 23, 1980 MHz, 112.73 W, 0 %, 1741 MiB
2026/04/22 05:29:04.483, 0, 23, 1980 MHz, 114.01 W, 0 %, 1741 MiB
2026/04/22 05:29:04.485, 1, 26, 1980 MHz, 116.93 W, 0 %, 1741 MiB
2026/04/22 05:29:04.485, 2, 25, 1980 MHz, 117.05 W, 0 %, 1741 MiB
2026/04/22 05:29:04.485, 3, 22, 1980 MHz, 111.07 W, 0 %, 1741 MiB
2026/04/22 05:29:04.486, 4, 23, 1980 MHz, 117.92 W, 0 %, 1741 MiB
2026/04/22 05:29:04.486, 5, 26, 1980 MHz, 115.22 W, 0 %, 1741 MiB
2026/04/22 05:29:04.486, 6, 25, 1980 MHz, 114.84 W, 0 %, 1741 MiB
2026/04/22 05:29:04.487, 7, 23, 1980 MHz, 112.64 W, 0 %, 1741 MiB
2026/04/22 05:29:05.487, 0, 23, 1980 MHz, 113.86 W, 0 %, 1741 MiB
2026/04/22 05:29:05.488, 1, 26, 1980 MHz, 116.94 W, 0 %, 1741 MiB
2026/04/22 05:29:05.488, 2, 25, 1980 MHz, 117.19 W, 0 %, 1741 MiB
2026/04/22 05:29:05.489, 3, 22, 1980 MHz, 111.21 W, 0 %, 1741 MiB
2026/04/22 05:29:05.489, 4, 23, 1980 MHz, 117.95 W, 0 %, 1741 MiB
2026/04/22 05:29:05.489, 5, 26, 1980 MHz, 115.22 W, 0 %, 1741 MiB
2026/04/22 05:29:05.490, 6, 25, 1980 MHz, 114.96 W, 0 %, 1741 MiB
2026/04/22 05:29:05.490, 7, 23, 1980 MHz, 112.69 W, 0 %, 1741 MiB
2026/04/22 05:29:06.490, 0, 23, 1980 MHz, 114.00 W, 0 %, 1741 MiB
2026/04/22 05:29:06.491, 1, 26, 1980 MHz, 116.89 W, 0 %, 1741 MiB
2026/04/22 05:29:06.491, 2, 26, 1980 MHz, 117.19 W, 0 %, 1741 MiB
2026/04/22 05:29:06.491, 3, 22, 1980 MHz, 111.21 W, 0 %, 1741 MiB
2026/04/22 05:29:06.492, 4, 23, 1980 MHz, 117.84 W, 0 %, 1741 MiB
2026/04/22 05:29:06.492, 5, 26, 1980 MHz, 115.21 W, 0 %, 1741 MiB
2026/04/22 05:29:06.492, 6, 25, 1980 MHz, 114.87 W, 0 %, 1741 MiB
2026/04/22 05:29:06.493, 7, 23, 1980 MHz, 112.72 W, 0 %, 1741 MiB
2026/04/22 05:29:07.493, 0, 23, 1980 MHz, 114.07 W, 0 %, 1742 MiB
2026/04/22 05:29:07.542, 1, 26, 1980 MHz, 117.02 W, 0 %, 1742 MiB
2026/04/22 05:29:07.545, 2, 26, 1980 MHz, 117.31 W, 0 %, 1742 MiB
2026/04/22 05:29:07.546, 3, 23, 1980 MHz, 111.19 W, 0 %, 1742 MiB
2026/04/22 05:29:07.548, 4, 23, 1980 MHz, 117.99 W, 0 %, 1742 MiB
2026/04/22 05:29:07.550, 5, 26, 1980 MHz, 115.31 W, 0 %, 1742 MiB
2026/04/22 05:29:07.551, 6, 25, 1980 MHz, 114.91 W, 0 %, 1742 MiB
2026/04/22 05:29:07.552, 7, 23, 1980 MHz, 112.76 W, 0 %, 1742 MiB
2026/04/22 05:29:08.553, 0, 23, 1980 MHz, 114.06 W, 0 %, 1742 MiB
2026/04/22 05:29:08.554, 1, 26, 1980 MHz, 117.04 W, 0 %, 1742 MiB
2026/04/22 05:29:08.554, 2, 26, 1980 MHz, 117.30 W, 0 %, 1742 MiB
2026/04/22 05:29:08.555, 3, 23, 1980 MHz, 111.30 W, 0 %, 1742 MiB
2026/04/22 05:29:08.555, 4, 23, 1980 MHz, 118.03 W, 0 %, 1742 MiB
2026/04/22 05:29:08.555, 5, 26, 1980 MHz, 115.36 W, 0 %, 1742 MiB
2026/04/22 05:29:08.556, 6, 25, 1980 MHz, 114.90 W, 0 %, 1742 MiB
2026/04/22 05:29:08.556, 7, 23, 1980 MHz, 112.89 W, 0 %, 1742 MiB
2026/04/22 05:29:09.556, 0, 23, 1980 MHz, 114.04 W, 0 %, 1742 MiB
2026/04/22 05:29:09.557, 1, 26, 1980 MHz, 117.03 W, 0 %, 1742 MiB
2026/04/22 05:29:09.558, 2, 26, 1980 MHz, 117.26 W, 0 %, 1742 MiB
2026/04/22 05:29:09.558, 3, 23, 1980 MHz, 111.26 W, 0 %, 1742 MiB
2026/04/22 05:29:09.558, 4, 23, 1980 MHz, 117.96 W, 0 %, 1742 MiB
2026/04/22 05:29:09.559, 5, 26, 1980 MHz, 115.28 W, 0 %, 1742 MiB
2026/04/22 05:29:09.559, 6, 25, 1980 MHz, 114.90 W, 0 %, 1742 MiB
2026/04/22 05:29:09.559, 7, 23, 1980 MHz, 112.78 W, 0 %, 1742 MiB
2026/04/22 05:29:10.560, 0, 23, 1980 MHz, 114.05 W, 0 %, 1742 MiB
2026/04/22 05:29:10.560, 1, 26, 1980 MHz, 117.01 W, 0 %, 1742 MiB
2026/04/22 05:29:10.561, 2, 26, 1980 MHz, 117.27 W, 0 %, 1742 MiB
2026/04/22 05:29:10.561, 3, 23, 1980 MHz, 111.39 W, 0 %, 1742 MiB
2026/04/22 05:29:10.561, 4, 23, 1980 MHz, 117.99 W, 0 %, 1742 MiB
2026/04/22 05:29:10.562, 5, 26, 1980 MHz, 115.34 W, 1 %, 1742 MiB
2026/04/22 05:29:10.562, 6, 25, 1980 MHz, 114.94 W, 0 %, 1742 MiB
2026/04/22 05:29:10.562, 7, 23, 1980 MHz, 112.86 W, 1 %, 1742 MiB
2026/04/22 05:29:11.563, 0, 23, 1980 MHz, 114.09 W, 0 %, 1742 MiB
2026/04/22 05:29:11.564, 1, 26, 1980 MHz, 116.99 W, 0 %, 1742 MiB
2026/04/22 05:29:11.564, 2, 26, 1980 MHz, 117.30 W, 0 %, 1742 MiB
2026/04/22 05:29:11.565, 3, 23, 1980 MHz, 111.26 W, 0 %, 1742 MiB
2026/04/22 05:29:11.565, 4, 23, 1980 MHz, 117.98 W, 0 %, 1742 MiB
2026/04/22 05:29:11.565, 5, 26, 1980 MHz, 115.30 W, 0 %, 1742 MiB
2026/04/22 05:29:11.565, 6, 25, 1980 MHz, 114.97 W, 0 %, 1742 MiB
2026/04/22 05:29:11.566, 7, 23, 1980 MHz, 112.74 W, 0 %, 1742 MiB
2026/04/22 05:29:12.566, 0, 23, 1980 MHz, 114.03 W, 0 %, 1742 MiB
2026/04/22 05:29:12.567, 1, 26, 1980 MHz, 117.07 W, 0 %, 1742 MiB
2026/04/22 05:29:12.568, 2, 26, 1980 MHz, 117.33 W, 0 %, 1742 MiB
2026/04/22 05:29:12.568, 3, 23, 1980 MHz, 111.37 W, 0 %, 1742 MiB
2026/04/22 05:29:12.568, 4, 23, 1980 MHz, 118.00 W, 0 %, 1742 MiB
2026/04/22 05:29:12.569, 5, 26, 1980 MHz, 115.32 W, 0 %, 1742 MiB
2026/04/22 05:29:12.569, 6, 25, 1980 MHz, 114.99 W, 0 %, 1742 MiB
2026/04/22 05:29:12.569, 7, 23, 1980 MHz, 112.86 W, 0 %, 1742 MiB
2026/04/22 05:29:13.570, 0, 24, 1980 MHz, 114.12 W, 0 %, 1742 MiB
2026/04/22 05:29:13.571, 1, 26, 1980 MHz, 117.09 W, 0 %, 1742 MiB
2026/04/22 05:29:13.571, 2, 26, 1980 MHz, 117.35 W, 0 %, 1742 MiB
2026/04/22 05:29:13.571, 3, 23, 1980 MHz, 111.25 W, 0 %, 1742 MiB
2026/04/22 05:29:13.572, 4, 23, 1980 MHz, 118.02 W, 0 %, 1742 MiB
2026/04/22 05:29:13.572, 5, 26, 1980 MHz, 115.39 W, 0 %, 1742 MiB
2026/04/22 05:29:13.572, 6, 25, 1980 MHz, 114.98 W, 0 %, 1742 MiB
2026/04/22 05:29:13.573, 7, 23, 1980 MHz, 112.77 W, 0 %, 1742 MiB
2026/04/22 05:29:14.573, 0, 24, 1980 MHz, 114.14 W, 0 %, 1742 MiB
2026/04/22 05:29:14.574, 1, 26, 1980 MHz, 117.10 W, 0 %, 1742 MiB
2026/04/22 05:29:14.575, 2, 26, 1980 MHz, 117.40 W, 0 %, 1742 MiB
2026/04/22 05:29:14.575, 3, 23, 1980 MHz, 111.24 W, 0 %, 1742 MiB
2026/04/22 05:29:14.575, 4, 24, 1980 MHz, 118.00 W, 0 %, 1742 MiB
2026/04/22 05:29:14.576, 5, 26, 1980 MHz, 115.41 W, 0 %, 1742 MiB
2026/04/22 05:29:14.576, 6, 25, 1980 MHz, 114.95 W, 0 %, 1742 MiB
2026/04/22 05:29:14.576, 7, 23, 1980 MHz, 112.91 W, 0 %, 1742 MiB
2026/04/22 05:29:15.577, 0, 24, 1980 MHz, 114.09 W, 0 %, 1742 MiB
2026/04/22 05:29:15.578, 1, 26, 1980 MHz, 117.10 W, 0 %, 1742 MiB
2026/04/22 05:29:15.578, 2, 26, 1980 MHz, 117.44 W, 0 %, 1742 MiB
2026/04/22 05:29:15.578, 3, 23, 1980 MHz, 111.22 W, 0 %, 1742 MiB
2026/04/22 05:29:15.579, 4, 24, 1980 MHz, 118.02 W, 0 %, 1742 MiB
2026/04/22 05:29:15.579, 5, 26, 1980 MHz, 115.44 W, 0 %, 1742 MiB
2026/04/22 05:29:15.579, 6, 25, 1980 MHz, 114.96 W, 0 %, 1742 MiB
2026/04/22 05:29:15.580, 7, 23, 1980 MHz, 112.87 W, 0 %, 1742 MiB
2026/04/22 05:29:16.580, 0, 24, 1980 MHz, 114.03 W, 0 %, 1742 MiB
2026/04/22 05:29:16.582, 1, 26, 1980 MHz, 117.10 W, 0 %, 1742 MiB
2026/04/22 05:29:16.582, 2, 26, 1980 MHz, 117.43 W, 0 %, 1742 MiB
2026/04/22 05:29:16.582, 3, 23, 1980 MHz, 111.21 W, 0 %, 1742 MiB
2026/04/22 05:29:16.582, 4, 24, 1980 MHz, 118.09 W, 0 %, 1742 MiB
2026/04/22 05:29:16.583, 5, 26, 1980 MHz, 115.38 W, 0 %, 1742 MiB
2026/04/22 05:29:16.583, 6, 25, 1980 MHz, 115.02 W, 0 %, 1742 MiB
2026/04/22 05:29:16.583, 7, 23, 1980 MHz, 112.88 W, 0 %, 1742 MiB
2026/04/22 05:29:17.584, 0, 24, 1980 MHz, 114.13 W, 0 %, 1742 MiB
2026/04/22 05:29:17.585, 1, 26, 1980 MHz, 117.12 W, 0 %, 1742 MiB
2026/04/22 05:29:17.585, 2, 26, 1980 MHz, 117.44 W, 0 %, 1742 MiB
2026/04/22 05:29:17.586, 3, 23, 1980 MHz, 111.38 W, 0 %, 1742 MiB
2026/04/22 05:29:17.586, 4, 24, 1980 MHz, 118.05 W, 0 %, 1742 MiB
2026/04/22 05:29:17.586, 5, 26, 1980 MHz, 115.39 W, 0 %, 1742 MiB
2026/04/22 05:29:17.587, 6, 25, 1980 MHz, 115.07 W, 0 %, 1742 MiB
2026/04/22 05:29:17.587, 7, 23, 1980 MHz, 112.86 W, 0 %, 1742 MiB
2026/04/22 05:29:18.587, 0, 24, 1980 MHz, 114.12 W, 0 %, 1742 MiB
2026/04/22 05:29:18.588, 1, 26, 1980 MHz, 117.13 W, 0 %, 1742 MiB
2026/04/22 05:29:18.589, 2, 26, 1980 MHz, 117.38 W, 0 %, 1742 MiB
2026/04/22 05:29:18.589, 3, 23, 1980 MHz, 111.40 W, 0 %, 1742 MiB
2026/04/22 05:29:18.589, 4, 24, 1980 MHz, 118.03 W, 0 %, 1742 MiB
2026/04/22 05:29:18.589, 5, 26, 1980 MHz, 115.40 W, 0 %, 1742 MiB
2026/04/22 05:29:18.590, 6, 25, 1980 MHz, 115.03 W, 0 %, 1742 MiB
2026/04/22 05:29:18.590, 7, 23, 1980 MHz, 112.83 W, 0 %, 1742 MiB
2026/04/22 05:29:19.591, 0, 24, 1980 MHz, 114.12 W, 0 %, 1742 MiB
2026/04/22 05:29:19.592, 1, 26, 1980 MHz, 117.09 W, 0 %, 1742 MiB
2026/04/22 05:29:19.592, 2, 26, 1980 MHz, 117.49 W, 0 %, 1742 MiB
2026/04/22 05:29:19.593, 3, 23, 1980 MHz, 111.66 W, 0 %, 1742 MiB
2026/04/22 05:29:19.593, 4, 24, 1980 MHz, 118.07 W, 0 %, 1742 MiB
2026/04/22 05:29:19.593, 5, 26, 1980 MHz, 115.45 W, 0 %, 1742 MiB
2026/04/22 05:29:19.594, 6, 25, 1980 MHz, 115.04 W, 0 %, 1742 MiB
2026/04/22 05:29:19.594, 7, 23, 1980 MHz, 112.93 W, 0 %, 1742 MiB
2026/04/22 05:29:20.595, 0, 24, 1980 MHz, 114.17 W, 0 %, 1742 MiB
2026/04/22 05:29:20.596, 1, 26, 1980 MHz, 117.13 W, 0 %, 1742 MiB
2026/04/22 05:29:20.596, 2, 26, 1980 MHz, 117.52 W, 0 %, 1742 MiB
2026/04/22 05:29:20.596, 3, 23, 1980 MHz, 111.60 W, 0 %, 1742 MiB
2026/04/22 05:29:20.597, 4, 24, 1980 MHz, 118.02 W, 0 %, 1742 MiB
2026/04/22 05:29:20.597, 5, 26, 1980 MHz, 115.47 W, 0 %, 1742 MiB
2026/04/22 05:29:20.598, 6, 25, 1980 MHz, 115.00 W, 0 %, 1742 MiB
2026/04/22 05:29:20.598, 7, 23, 1980 MHz, 112.85 W, 0 %, 1742 MiB
2026/04/22 05:29:21.598, 0, 24, 1980 MHz, 114.21 W, 0 %, 1742 MiB
2026/04/22 05:29:21.600, 1, 26, 1980 MHz, 117.17 W, 0 %, 1742 MiB
2026/04/22 05:29:21.600, 2, 26, 1980 MHz, 117.52 W, 0 %, 1742 MiB
2026/04/22 05:29:21.600, 3, 23, 1980 MHz, 111.64 W, 0 %, 1742 MiB
2026/04/22 05:29:21.601, 4, 24, 1980 MHz, 118.06 W, 0 %, 1742 MiB
2026/04/22 05:29:21.601, 5, 26, 1980 MHz, 115.49 W, 0 %, 1742 MiB
2026/04/22 05:29:21.601, 6, 25, 1980 MHz, 115.03 W, 0 %, 1742 MiB
2026/04/22 05:29:21.602, 7, 23, 1980 MHz, 112.95 W, 0 %, 1742 MiB
2026/04/22 05:29:22.602, 0, 24, 1980 MHz, 114.12 W, 0 %, 1742 MiB
2026/04/22 05:29:22.603, 1, 26, 1980 MHz, 117.24 W, 0 %, 1742 MiB
2026/04/22 05:29:22.604, 2, 26, 1980 MHz, 117.57 W, 0 %, 1742 MiB
2026/04/22 05:29:22.604, 3, 23, 1980 MHz, 111.56 W, 0 %, 1742 MiB
2026/04/22 05:29:22.604, 4, 24, 1980 MHz, 118.16 W, 0 %, 1742 MiB
2026/04/22 05:29:22.605, 5, 26, 1980 MHz, 115.57 W, 1 %, 1742 MiB
2026/04/22 05:29:22.605, 6, 25, 1980 MHz, 115.07 W, 0 %, 1742 MiB
2026/04/22 05:29:22.605, 7, 23, 1980 MHz, 112.93 W, 0 %, 1742 MiB
2026/04/22 05:29:23.606, 0, 26, 1980 MHz, 174.61 W, 90 %, 2622 MiB
2026/04/22 05:29:23.607, 1, 30, 1980 MHz, 214.33 W, 92 %, 2910 MiB
2026/04/22 05:29:23.607, 2, 30, 1980 MHz, 207.00 W, 90 %, 2718 MiB
2026/04/22 05:29:23.607, 3, 27, 1980 MHz, 251.50 W, 92 %, 11336 MiB
2026/04/22 05:29:23.608, 4, 27, 1980 MHz, 234.95 W, 94 %, 4352 MiB
2026/04/22 05:29:23.608, 5, 30, 1980 MHz, 268.56 W, 84 %, 11336 MiB
2026/04/22 05:29:23.608, 6, 31, 1980 MHz, 239.75 W, 96 %, 4788 MiB
2026/04/22 05:29:23.609, 7, 26, 1980 MHz, 218.60 W, 92 %, 3198 MiB
2026/04/22 05:29:24.609, 0, 28, 1980 MHz, 315.45 W, 87 %, 27988 MiB
2026/04/22 05:29:24.610, 1, 28, 1980 MHz, 287.67 W, 22 %, 27988 MiB
2026/04/22 05:29:24.610, 2, 29, 1980 MHz, 285.68 W, 59 %, 27988 MiB
2026/04/22 05:29:24.611, 3, 24, 1980 MHz, 210.90 W, 0 %, 27988 MiB
2026/04/22 05:29:24.611, 4, 25, 1980 MHz, 269.82 W, 0 %, 27988 MiB
2026/04/22 05:29:24.611, 5, 28, 1980 MHz, 224.83 W, 0 %, 27988 MiB
2026/04/22 05:29:24.611, 6, 27, 1980 MHz, 261.73 W, 0 %, 27988 MiB
