timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/04/22 00:03:17.659, 0, 26, 1980 MHz, 115.95 W, 0 %, 12721 MiB
2026/04/22 00:03:17.662, 1, 29, 1980 MHz, 118.87 W, 0 %, 12721 MiB
2026/04/22 00:03:17.664, 2, 29, 1980 MHz, 119.39 W, 1 %, 12725 MiB
2026/04/22 00:03:17.665, 3, 25, 1980 MHz, 112.38 W, 4 %, 13233 MiB
2026/04/22 00:03:17.665, 4, 26, 1980 MHz, 118.01 W, 0 %, 12719 MiB
2026/04/22 00:03:17.666, 5, 30, 1980 MHz, 117.28 W, 1 %, 12725 MiB
2026/04/22 00:03:17.666, 6, 28, 1980 MHz, 118.31 W, 0 %, 12725 MiB
2026/04/22 00:03:17.666, 7, 25, 1980 MHz, 113.68 W, 0 %, 12725 MiB
2026/04/22 00:03:18.667, 0, 26, 1980 MHz, 115.46 W, 0 %, 13271 MiB
2026/04/22 00:03:18.667, 1, 29, 1980 MHz, 118.99 W, 0 %, 13271 MiB
2026/04/22 00:03:18.668, 2, 29, 1980 MHz, 119.08 W, 0 %, 13271 MiB
2026/04/22 00:03:18.668, 3, 25, 1980 MHz, 112.07 W, 0 %, 13779 MiB
2026/04/22 00:03:18.668, 4, 26, 1980 MHz, 117.91 W, 0 %, 13269 MiB
2026/04/22 00:03:18.668, 5, 30, 1980 MHz, 116.76 W, 0 %, 13271 MiB
2026/04/22 00:03:18.669, 6, 28, 1980 MHz, 117.99 W, 0 %, 13271 MiB
2026/04/22 00:03:18.669, 7, 25, 1980 MHz, 113.67 W, 0 %, 13271 MiB
2026/04/22 00:03:19.669, 0, 26, 1980 MHz, 115.20 W, 0 %, 13271 MiB
2026/04/22 00:03:19.671, 1, 29, 1980 MHz, 118.63 W, 0 %, 13493 MiB
2026/04/22 00:03:19.671, 2, 29, 1980 MHz, 119.05 W, 2 %, 13493 MiB
2026/04/22 00:03:19.671, 3, 25, 1980 MHz, 111.95 W, 3 %, 14001 MiB
2026/04/22 00:03:19.671, 4, 26, 1980 MHz, 117.54 W, 4 %, 13491 MiB
2026/04/22 00:03:19.672, 5, 30, 1980 MHz, 116.64 W, 3 %, 13493 MiB
2026/04/22 00:03:19.672, 6, 28, 1980 MHz, 117.72 W, 0 %, 13493 MiB
2026/04/22 00:03:19.672, 7, 25, 1980 MHz, 113.35 W, 3 %, 13493 MiB
2026/04/22 00:03:20.673, 0, 26, 1980 MHz, 115.46 W, 0 %, 13493 MiB
2026/04/22 00:03:20.674, 1, 29, 1980 MHz, 118.58 W, 0 %, 13493 MiB
2026/04/22 00:03:20.674, 2, 29, 1980 MHz, 118.83 W, 0 %, 13493 MiB
2026/04/22 00:03:20.675, 3, 25, 1980 MHz, 111.89 W, 0 %, 14001 MiB
2026/04/22 00:03:20.675, 4, 26, 1980 MHz, 117.49 W, 0 %, 13491 MiB
2026/04/22 00:03:20.675, 5, 30, 1980 MHz, 116.52 W, 0 %, 13493 MiB
2026/04/22 00:03:20.676, 6, 28, 1980 MHz, 117.68 W, 0 %, 13493 MiB
2026/04/22 00:03:20.676, 7, 25, 1980 MHz, 113.37 W, 0 %, 13493 MiB
2026/04/22 00:03:21.676, 0, 26, 1980 MHz, 115.29 W, 0 %, 13493 MiB
2026/04/22 00:03:21.677, 1, 29, 1980 MHz, 118.53 W, 0 %, 13493 MiB
2026/04/22 00:03:21.677, 2, 29, 1980 MHz, 118.86 W, 0 %, 13493 MiB
2026/04/22 00:03:21.678, 3, 25, 1980 MHz, 111.94 W, 0 %, 14001 MiB
2026/04/22 00:03:21.678, 4, 26, 1980 MHz, 117.49 W, 0 %, 13491 MiB
2026/04/22 00:03:21.678, 5, 30, 1980 MHz, 116.52 W, 0 %, 13493 MiB
2026/04/22 00:03:21.679, 6, 28, 1980 MHz, 117.59 W, 0 %, 13493 MiB
2026/04/22 00:03:21.679, 7, 25, 1980 MHz, 113.31 W, 0 %, 13493 MiB
2026/04/22 00:03:22.679, 0, 26, 1980 MHz, 115.27 W, 0 %, 13493 MiB
2026/04/22 00:03:22.680, 1, 29, 1980 MHz, 118.53 W, 0 %, 13493 MiB
2026/04/22 00:03:22.680, 2, 29, 1980 MHz, 118.82 W, 0 %, 13493 MiB
2026/04/22 00:03:22.680, 3, 25, 1980 MHz, 111.89 W, 0 %, 14001 MiB
2026/04/22 00:03:22.681, 4, 26, 1980 MHz, 117.54 W, 0 %, 13491 MiB
2026/04/22 00:03:22.681, 5, 30, 1980 MHz, 116.45 W, 0 %, 13493 MiB
2026/04/22 00:03:22.681, 6, 28, 1980 MHz, 117.60 W, 0 %, 13493 MiB
2026/04/22 00:03:22.682, 7, 25, 1980 MHz, 113.18 W, 0 %, 13493 MiB
2026/04/22 00:03:23.682, 0, 26, 1980 MHz, 115.27 W, 0 %, 13493 MiB
2026/04/22 00:03:23.684, 1, 29, 1980 MHz, 118.60 W, 0 %, 13493 MiB
2026/04/22 00:03:23.684, 2, 29, 1980 MHz, 118.85 W, 0 %, 13493 MiB
2026/04/22 00:03:23.684, 3, 25, 1980 MHz, 111.97 W, 0 %, 14001 MiB
2026/04/22 00:03:23.685, 4, 26, 1980 MHz, 117.54 W, 0 %, 13491 MiB
2026/04/22 00:03:23.685, 5, 30, 1980 MHz, 116.46 W, 0 %, 13493 MiB
2026/04/22 00:03:23.687, 6, 28, 1980 MHz, 117.63 W, 0 %, 13493 MiB
2026/04/22 00:03:23.688, 7, 25, 1980 MHz, 113.35 W, 0 %, 13493 MiB
2026/04/22 00:03:24.689, 0, 26, 1980 MHz, 115.29 W, 0 %, 13493 MiB
2026/04/22 00:03:24.691, 1, 29, 1980 MHz, 118.65 W, 0 %, 13493 MiB
2026/04/22 00:03:24.692, 2, 29, 1980 MHz, 118.90 W, 0 %, 13493 MiB
2026/04/22 00:03:24.693, 3, 25, 1980 MHz, 112.18 W, 0 %, 14001 MiB
2026/04/22 00:03:24.694, 4, 26, 1980 MHz, 117.60 W, 0 %, 13491 MiB
2026/04/22 00:03:24.695, 5, 30, 1980 MHz, 116.52 W, 0 %, 13493 MiB
2026/04/22 00:03:24.696, 6, 28, 1980 MHz, 117.68 W, 0 %, 13493 MiB
2026/04/22 00:03:24.698, 7, 25, 1980 MHz, 113.31 W, 0 %, 13493 MiB
2026/04/22 00:03:25.701, 0, 26, 1980 MHz, 115.28 W, 0 %, 13493 MiB
2026/04/22 00:03:25.702, 1, 29, 1980 MHz, 118.62 W, 0 %, 13493 MiB
2026/04/22 00:03:25.703, 2, 29, 1980 MHz, 118.86 W, 0 %, 13493 MiB
2026/04/22 00:03:25.703, 3, 25, 1980 MHz, 112.07 W, 0 %, 14001 MiB
2026/04/22 00:03:25.703, 4, 26, 1980 MHz, 117.47 W, 0 %, 13491 MiB
2026/04/22 00:03:25.703, 5, 30, 1980 MHz, 116.53 W, 0 %, 13493 MiB
2026/04/22 00:03:25.704, 6, 28, 1980 MHz, 117.70 W, 0 %, 13493 MiB
2026/04/22 00:03:25.704, 7, 25, 1980 MHz, 113.35 W, 0 %, 13493 MiB
2026/04/22 00:03:26.705, 0, 25, 1980 MHz, 115.21 W, 0 %, 13493 MiB
2026/04/22 00:03:26.706, 1, 29, 1980 MHz, 118.59 W, 0 %, 13493 MiB
2026/04/22 00:03:26.706, 2, 29, 1980 MHz, 118.83 W, 0 %, 13493 MiB
2026/04/22 00:03:26.706, 3, 25, 1980 MHz, 111.91 W, 0 %, 14001 MiB
2026/04/22 00:03:26.707, 4, 26, 1980 MHz, 117.46 W, 0 %, 13491 MiB
2026/04/22 00:03:26.707, 5, 30, 1980 MHz, 116.47 W, 0 %, 13493 MiB
2026/04/22 00:03:26.707, 6, 28, 1980 MHz, 117.69 W, 0 %, 13493 MiB
2026/04/22 00:03:26.707, 7, 25, 1980 MHz, 113.27 W, 0 %, 13493 MiB
2026/04/22 00:03:27.708, 0, 25, 1980 MHz, 115.27 W, 0 %, 13493 MiB
2026/04/22 00:03:27.708, 1, 29, 1980 MHz, 118.57 W, 0 %, 13493 MiB
2026/04/22 00:03:27.709, 2, 29, 1980 MHz, 118.80 W, 0 %, 13493 MiB
2026/04/22 00:03:27.709, 3, 25, 1980 MHz, 112.22 W, 0 %, 14001 MiB
2026/04/22 00:03:27.709, 4, 25, 1980 MHz, 117.42 W, 0 %, 13491 MiB
2026/04/22 00:03:27.710, 5, 30, 1980 MHz, 116.44 W, 1 %, 13493 MiB
2026/04/22 00:03:27.710, 6, 28, 1980 MHz, 117.63 W, 0 %, 13493 MiB
2026/04/22 00:03:27.710, 7, 25, 1980 MHz, 113.30 W, 1 %, 13493 MiB
2026/04/22 00:03:28.711, 0, 25, 1980 MHz, 115.18 W, 0 %, 13493 MiB
2026/04/22 00:03:28.712, 1, 29, 1980 MHz, 118.52 W, 0 %, 13493 MiB
2026/04/22 00:03:28.712, 2, 29, 1980 MHz, 118.78 W, 0 %, 13493 MiB
2026/04/22 00:03:28.713, 3, 25, 1980 MHz, 111.73 W, 0 %, 14001 MiB
2026/04/22 00:03:28.713, 4, 25, 1980 MHz, 117.47 W, 0 %, 13491 MiB
2026/04/22 00:03:28.713, 5, 30, 1980 MHz, 116.44 W, 0 %, 13493 MiB
2026/04/22 00:03:28.713, 6, 28, 1980 MHz, 117.57 W, 0 %, 13493 MiB
2026/04/22 00:03:28.714, 7, 25, 1980 MHz, 113.26 W, 0 %, 13493 MiB
2026/04/22 00:03:29.714, 0, 25, 1980 MHz, 115.14 W, 0 %, 13493 MiB
2026/04/22 00:03:29.716, 1, 29, 1980 MHz, 118.58 W, 0 %, 13493 MiB
2026/04/22 00:03:29.716, 2, 29, 1980 MHz, 118.81 W, 0 %, 13493 MiB
2026/04/22 00:03:29.716, 3, 25, 1980 MHz, 111.66 W, 0 %, 14001 MiB
2026/04/22 00:03:29.716, 4, 25, 1980 MHz, 117.50 W, 0 %, 13491 MiB
2026/04/22 00:03:29.717, 5, 30, 1980 MHz, 116.40 W, 0 %, 13493 MiB
2026/04/22 00:03:29.717, 6, 28, 1980 MHz, 117.60 W, 0 %, 13493 MiB
2026/04/22 00:03:29.717, 7, 25, 1980 MHz, 113.23 W, 0 %, 13493 MiB
2026/04/22 00:03:30.718, 0, 25, 1980 MHz, 115.18 W, 0 %, 13493 MiB
2026/04/22 00:03:30.719, 1, 29, 1980 MHz, 118.51 W, 0 %, 13493 MiB
2026/04/22 00:03:30.720, 2, 29, 1980 MHz, 118.82 W, 0 %, 13493 MiB
2026/04/22 00:03:30.720, 3, 25, 1980 MHz, 112.01 W, 0 %, 14001 MiB
2026/04/22 00:03:30.720, 4, 25, 1980 MHz, 117.48 W, 0 %, 13491 MiB
2026/04/22 00:03:30.721, 5, 30, 1980 MHz, 116.39 W, 0 %, 13493 MiB
2026/04/22 00:03:30.721, 6, 28, 1980 MHz, 117.55 W, 0 %, 13493 MiB
2026/04/22 00:03:30.721, 7, 25, 1980 MHz, 113.34 W, 0 %, 13493 MiB
2026/04/22 00:03:31.722, 0, 25, 1980 MHz, 115.19 W, 0 %, 13493 MiB
2026/04/22 00:03:31.723, 1, 29, 1980 MHz, 118.53 W, 0 %, 13493 MiB
2026/04/22 00:03:31.723, 2, 29, 1980 MHz, 118.80 W, 0 %, 13493 MiB
2026/04/22 00:03:31.723, 3, 25, 1980 MHz, 111.91 W, 0 %, 14001 MiB
2026/04/22 00:03:31.724, 4, 25, 1980 MHz, 117.46 W, 0 %, 13491 MiB
2026/04/22 00:03:31.724, 5, 30, 1980 MHz, 116.47 W, 0 %, 13493 MiB
2026/04/22 00:03:31.724, 6, 28, 1980 MHz, 117.57 W, 0 %, 13493 MiB
2026/04/22 00:03:31.725, 7, 25, 1980 MHz, 113.22 W, 0 %, 13493 MiB
2026/04/22 00:03:32.725, 0, 25, 1980 MHz, 115.23 W, 0 %, 13493 MiB
2026/04/22 00:03:32.726, 1, 29, 1980 MHz, 118.52 W, 0 %, 13493 MiB
2026/04/22 00:03:32.727, 2, 29, 1980 MHz, 118.81 W, 0 %, 13493 MiB
2026/04/22 00:03:32.727, 3, 25, 1980 MHz, 111.85 W, 0 %, 14001 MiB
2026/04/22 00:03:32.727, 4, 25, 1980 MHz, 117.39 W, 0 %, 13491 MiB
2026/04/22 00:03:32.727, 5, 30, 1980 MHz, 116.43 W, 0 %, 13493 MiB
2026/04/22 00:03:32.728, 6, 28, 1980 MHz, 117.60 W, 0 %, 13493 MiB
2026/04/22 00:03:32.728, 7, 25, 1980 MHz, 113.32 W, 0 %, 13493 MiB
2026/04/22 00:03:33.729, 0, 25, 1980 MHz, 115.18 W, 0 %, 13493 MiB
2026/04/22 00:03:33.730, 1, 29, 1980 MHz, 118.54 W, 0 %, 13493 MiB
2026/04/22 00:03:33.730, 2, 29, 1980 MHz, 118.80 W, 0 %, 13493 MiB
2026/04/22 00:03:33.730, 3, 25, 1980 MHz, 111.85 W, 0 %, 14001 MiB
2026/04/22 00:03:33.731, 4, 25, 1980 MHz, 117.42 W, 0 %, 13491 MiB
2026/04/22 00:03:33.731, 5, 30, 1980 MHz, 116.42 W, 0 %, 13493 MiB
2026/04/22 00:03:33.731, 6, 28, 1980 MHz, 117.65 W, 0 %, 13493 MiB
2026/04/22 00:03:33.732, 7, 25, 1980 MHz, 113.31 W, 0 %, 13493 MiB
2026/04/22 00:03:34.732, 0, 25, 1980 MHz, 115.10 W, 0 %, 13493 MiB
2026/04/22 00:03:34.733, 1, 29, 1980 MHz, 118.52 W, 0 %, 13493 MiB
2026/04/22 00:03:34.733, 2, 29, 1980 MHz, 118.77 W, 0 %, 13493 MiB
2026/04/22 00:03:34.734, 3, 25, 1980 MHz, 111.50 W, 0 %, 14001 MiB
2026/04/22 00:03:34.734, 4, 25, 1980 MHz, 117.44 W, 0 %, 13491 MiB
2026/04/22 00:03:34.734, 5, 29, 1980 MHz, 116.42 W, 0 %, 13493 MiB
2026/04/22 00:03:34.734, 6, 28, 1980 MHz, 117.59 W, 0 %, 13493 MiB
2026/04/22 00:03:34.735, 7, 25, 1980 MHz, 113.13 W, 0 %, 13493 MiB
2026/04/22 00:03:35.735, 0, 25, 1980 MHz, 115.11 W, 0 %, 13493 MiB
2026/04/22 00:03:35.736, 1, 29, 1980 MHz, 118.47 W, 0 %, 13493 MiB
2026/04/22 00:03:35.737, 2, 29, 1980 MHz, 118.75 W, 0 %, 13493 MiB
2026/04/22 00:03:35.737, 3, 25, 1980 MHz, 111.96 W, 0 %, 14001 MiB
2026/04/22 00:03:35.737, 4, 25, 1980 MHz, 117.44 W, 0 %, 13491 MiB
2026/04/22 00:03:35.737, 5, 29, 1980 MHz, 116.41 W, 0 %, 13493 MiB
2026/04/22 00:03:35.738, 6, 28, 1980 MHz, 117.51 W, 0 %, 13493 MiB
2026/04/22 00:03:35.738, 7, 25, 1980 MHz, 113.29 W, 0 %, 13493 MiB
2026/04/22 00:03:36.738, 0, 25, 1980 MHz, 115.18 W, 0 %, 13493 MiB
2026/04/22 00:03:36.739, 1, 29, 1980 MHz, 118.55 W, 0 %, 13493 MiB
2026/04/22 00:03:36.739, 2, 29, 1980 MHz, 118.74 W, 0 %, 13493 MiB
2026/04/22 00:03:36.740, 3, 25, 1980 MHz, 111.89 W, 0 %, 14001 MiB
2026/04/22 00:03:36.740, 4, 25, 1980 MHz, 117.48 W, 0 %, 13491 MiB
2026/04/22 00:03:36.740, 5, 29, 1980 MHz, 116.40 W, 0 %, 13493 MiB
2026/04/22 00:03:36.741, 6, 28, 1980 MHz, 117.58 W, 0 %, 13493 MiB
2026/04/22 00:03:36.741, 7, 25, 1980 MHz, 113.23 W, 0 %, 13493 MiB
2026/04/22 00:03:37.741, 0, 25, 1980 MHz, 115.13 W, 0 %, 13493 MiB
2026/04/22 00:03:37.742, 1, 29, 1980 MHz, 118.53 W, 0 %, 13493 MiB
2026/04/22 00:03:37.742, 2, 29, 1980 MHz, 118.73 W, 0 %, 13493 MiB
2026/04/22 00:03:37.743, 3, 25, 1980 MHz, 111.99 W, 0 %, 14001 MiB
2026/04/22 00:03:37.743, 4, 25, 1980 MHz, 117.47 W, 0 %, 13491 MiB
2026/04/22 00:03:37.743, 5, 29, 1980 MHz, 116.40 W, 0 %, 13493 MiB
2026/04/22 00:03:37.744, 6, 28, 1980 MHz, 117.60 W, 0 %, 13493 MiB
2026/04/22 00:03:37.744, 7, 25, 1980 MHz, 113.24 W, 0 %, 13493 MiB
2026/04/22 00:03:38.744, 0, 25, 1980 MHz, 115.17 W, 0 %, 13493 MiB
2026/04/22 00:03:38.745, 1, 29, 1980 MHz, 118.50 W, 0 %, 13493 MiB
2026/04/22 00:03:38.746, 2, 29, 1980 MHz, 118.77 W, 0 %, 13493 MiB
2026/04/22 00:03:38.746, 3, 25, 1980 MHz, 111.69 W, 0 %, 14001 MiB
2026/04/22 00:03:38.746, 4, 25, 1980 MHz, 117.44 W, 0 %, 13491 MiB
2026/04/22 00:03:38.747, 5, 29, 1980 MHz, 116.43 W, 0 %, 13493 MiB
2026/04/22 00:03:38.747, 6, 28, 1980 MHz, 117.62 W, 0 %, 13493 MiB
2026/04/22 00:03:38.747, 7, 25, 1980 MHz, 113.28 W, 0 %, 13493 MiB
2026/04/22 00:03:39.748, 0, 25, 1980 MHz, 115.16 W, 0 %, 13493 MiB
2026/04/22 00:03:39.750, 1, 29, 1980 MHz, 118.50 W, 0 %, 13493 MiB
2026/04/22 00:03:39.750, 2, 29, 1980 MHz, 118.76 W, 0 %, 13493 MiB
2026/04/22 00:03:39.750, 3, 25, 1980 MHz, 112.06 W, 0 %, 14001 MiB
2026/04/22 00:03:39.751, 4, 25, 1980 MHz, 117.39 W, 0 %, 13491 MiB
2026/04/22 00:03:39.751, 5, 29, 1980 MHz, 116.40 W, 0 %, 13493 MiB
2026/04/22 00:03:39.751, 6, 28, 1980 MHz, 117.58 W, 0 %, 13493 MiB
2026/04/22 00:03:39.752, 7, 25, 1980 MHz, 113.26 W, 0 %, 13493 MiB
2026/04/22 00:03:40.752, 0, 25, 1980 MHz, 115.05 W, 1 %, 13493 MiB
2026/04/22 00:03:40.754, 1, 33, 1980 MHz, 234.37 W, 85 %, 14565 MiB
2026/04/22 00:03:40.754, 2, 34, 1980 MHz, 209.72 W, 89 %, 14469 MiB
2026/04/22 00:03:40.754, 3, 28, 1980 MHz, 217.27 W, 85 %, 15073 MiB
2026/04/22 00:03:40.755, 4, 29, 1980 MHz, 212.13 W, 85 %, 14467 MiB
2026/04/22 00:03:40.755, 5, 33, 1980 MHz, 220.83 W, 92 %, 14949 MiB
2026/04/22 00:03:40.755, 6, 28, 1980 MHz, 117.56 W, 0 %, 13493 MiB
2026/04/22 00:03:40.756, 7, 25, 1980 MHz, 117.43 W, 0 %, 13737 MiB
2026/04/22 00:03:41.756, 0, 28, 1980 MHz, 279.65 W, 84 %, 25785 MiB
2026/04/22 00:03:41.757, 1, 31, 1980 MHz, 268.28 W, 0 %, 39739 MiB
2026/04/22 00:03:41.758, 2, 32, 1980 MHz, 282.43 W, 92 %, 39739 MiB
2026/04/22 00:03:41.758, 3, 26, 1980 MHz, 266.86 W, 0 %, 40247 MiB
2026/04/22 00:03:41.758, 4, 28, 1980 MHz, 291.83 W, 0 %, 39737 MiB
2026/04/22 00:03:41.759, 5, 32, 1980 MHz, 274.95 W, 40 %, 39739 MiB
2026/04/22 00:03:41.759, 6, 31, 1980 MHz, 293.90 W, 83 %, 25303 MiB
2026/04/22 00:03:41.759, 7, 28, 1980 MHz, 287.66 W, 83 %, 29059 MiB
2026/04/22 00:03:42.760, 0, 26, 1980 MHz, 215.76 W, 0 %, 39739 MiB
2026/04/22 00:03:42.761, 1, 30, 1980 MHz, 118.84 W, 0 %, 39739 MiB
2026/04/22 00:03:42.761, 2, 30, 1980 MHz, 119.49 W, 0 %, 39739 MiB
2026/04/22 00:03:42.762, 3, 25, 1980 MHz, 112.38 W, 0 %, 40247 MiB
2026/04/22 00:03:42.762, 4, 26, 1980 MHz, 117.79 W, 0 %, 39737 MiB
2026/04/22 00:03:42.762, 5, 30, 1980 MHz, 116.87 W, 0 %, 39739 MiB
2026/04/22 00:03:42.763, 6, 29, 1980 MHz, 214.62 W, 0 %, 39739 MiB
2026/04/22 00:03:42.763, 7, 26, 1980 MHz, 196.01 W, 0 %, 39739 MiB
2026/04/22 00:03:43.763, 0, 26, 1980 MHz, 115.38 W, 0 %, 39739 MiB
2026/04/22 00:03:43.764, 1, 29, 1980 MHz, 118.71 W, 0 %, 39739 MiB
2026/04/22 00:03:43.765, 2, 30, 1980 MHz, 119.11 W, 0 %, 39739 MiB
2026/04/22 00:03:43.765, 3, 25, 1980 MHz, 111.94 W, 0 %, 40247 MiB
2026/04/22 00:03:43.765, 4, 26, 1980 MHz, 117.65 W, 0 %, 39737 MiB
2026/04/22 00:03:43.766, 5, 30, 1980 MHz, 116.61 W, 0 %, 39739 MiB
2026/04/22 00:03:43.766, 6, 29, 1980 MHz, 117.86 W, 0 %, 39739 MiB
2026/04/22 00:03:43.766, 7, 25, 1980 MHz, 113.49 W, 0 %, 39739 MiB
2026/04/22 00:03:44.767, 0, 26, 1980 MHz, 115.31 W, 0 %, 39739 MiB
2026/04/22 00:03:44.768, 1, 29, 1980 MHz, 118.74 W, 0 %, 39739 MiB
2026/04/22 00:03:44.768, 2, 30, 1980 MHz, 119.04 W, 0 %, 39739 MiB
