timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/04/22 00:44:21.533, 0, 29, 1980 MHz, 112.16 W, 0 %, 28135 MiB
2026/04/22 00:44:21.537, 1, 34, 1980 MHz, 113.52 W, 0 %, 28135 MiB
2026/04/22 00:44:21.541, 2, 27, 1980 MHz, 115.69 W, 0 %, 28135 MiB
2026/04/22 00:44:21.544, 3, 26, 1980 MHz, 114.47 W, 0 %, 28135 MiB
2026/04/22 00:44:22.547, 0, 29, 1980 MHz, 112.18 W, 0 %, 28135 MiB
2026/04/22 00:44:22.550, 1, 34, 1980 MHz, 113.63 W, 0 %, 28135 MiB
2026/04/22 00:44:22.551, 2, 27, 1980 MHz, 115.65 W, 0 %, 28135 MiB
2026/04/22 00:44:22.552, 3, 26, 1980 MHz, 114.48 W, 0 %, 28135 MiB
2026/04/22 00:44:23.553, 0, 29, 1980 MHz, 112.35 W, 0 %, 28135 MiB
2026/04/22 00:44:23.557, 1, 34, 1980 MHz, 113.54 W, 0 %, 28135 MiB
2026/04/22 00:44:23.559, 2, 27, 1980 MHz, 115.62 W, 0 %, 28135 MiB
2026/04/22 00:44:23.562, 3, 26, 1980 MHz, 114.47 W, 0 %, 28135 MiB
2026/04/22 00:44:24.565, 0, 29, 1980 MHz, 112.26 W, 0 %, 28135 MiB
2026/04/22 00:44:24.570, 1, 34, 1980 MHz, 113.61 W, 0 %, 28135 MiB
2026/04/22 00:44:24.573, 2, 27, 1980 MHz, 115.60 W, 0 %, 28135 MiB
2026/04/22 00:44:24.576, 3, 26, 1980 MHz, 114.55 W, 0 %, 28135 MiB
2026/04/22 00:44:25.580, 0, 29, 1980 MHz, 112.19 W, 0 %, 28135 MiB
2026/04/22 00:44:25.583, 1, 34, 1980 MHz, 113.62 W, 1 %, 28135 MiB
2026/04/22 00:44:25.585, 2, 27, 1980 MHz, 115.63 W, 0 %, 28135 MiB
2026/04/22 00:44:25.585, 3, 26, 1980 MHz, 114.53 W, 0 %, 28135 MiB
2026/04/22 00:44:26.586, 0, 29, 1980 MHz, 112.06 W, 0 %, 28135 MiB
2026/04/22 00:44:26.591, 1, 34, 1980 MHz, 113.54 W, 0 %, 28135 MiB
2026/04/22 00:44:26.594, 2, 27, 1980 MHz, 115.66 W, 0 %, 28135 MiB
2026/04/22 00:44:26.597, 3, 26, 1980 MHz, 114.51 W, 0 %, 28135 MiB
2026/04/22 00:44:27.601, 0, 29, 1980 MHz, 112.14 W, 0 %, 28135 MiB
2026/04/22 00:44:27.605, 1, 34, 1980 MHz, 113.53 W, 0 %, 28135 MiB
2026/04/22 00:44:27.609, 2, 27, 1980 MHz, 115.59 W, 0 %, 28135 MiB
2026/04/22 00:44:27.612, 3, 26, 1980 MHz, 114.43 W, 0 %, 28135 MiB
2026/04/22 00:44:28.615, 0, 29, 1980 MHz, 112.22 W, 0 %, 28135 MiB
2026/04/22 00:44:28.620, 1, 34, 1980 MHz, 113.54 W, 0 %, 28135 MiB
2026/04/22 00:44:28.623, 2, 27, 1980 MHz, 115.61 W, 0 %, 28135 MiB
2026/04/22 00:44:28.627, 3, 26, 1980 MHz, 114.43 W, 0 %, 28135 MiB
2026/04/22 00:44:29.630, 0, 29, 1980 MHz, 112.23 W, 0 %, 28135 MiB
2026/04/22 00:44:29.635, 1, 34, 1980 MHz, 113.53 W, 0 %, 28135 MiB
2026/04/22 00:44:29.638, 2, 27, 1980 MHz, 115.63 W, 0 %, 28135 MiB
2026/04/22 00:44:29.641, 3, 26, 1980 MHz, 114.42 W, 0 %, 28135 MiB
2026/04/22 00:44:30.645, 0, 29, 1980 MHz, 112.19 W, 0 %, 28135 MiB
2026/04/22 00:44:30.650, 1, 34, 1980 MHz, 113.50 W, 0 %, 28135 MiB
2026/04/22 00:44:30.654, 2, 27, 1980 MHz, 115.61 W, 0 %, 28135 MiB
2026/04/22 00:44:30.657, 3, 26, 1980 MHz, 114.47 W, 0 %, 28135 MiB
2026/04/22 00:44:31.660, 0, 29, 1980 MHz, 112.01 W, 0 %, 28135 MiB
2026/04/22 00:44:31.664, 1, 34, 1980 MHz, 113.59 W, 0 %, 28135 MiB
2026/04/22 00:44:31.668, 2, 27, 1980 MHz, 115.63 W, 0 %, 28135 MiB
2026/04/22 00:44:31.670, 3, 26, 1980 MHz, 114.46 W, 0 %, 28135 MiB
2026/04/22 00:44:32.674, 0, 29, 1980 MHz, 112.11 W, 0 %, 28135 MiB
2026/04/22 00:44:32.678, 1, 34, 1980 MHz, 113.52 W, 0 %, 28135 MiB
2026/04/22 00:44:32.681, 2, 27, 1980 MHz, 115.36 W, 0 %, 28135 MiB
2026/04/22 00:44:32.684, 3, 26, 1980 MHz, 114.48 W, 0 %, 28135 MiB
2026/04/22 00:44:33.687, 0, 29, 1980 MHz, 112.14 W, 0 %, 28135 MiB
2026/04/22 00:44:33.689, 1, 34, 1980 MHz, 113.48 W, 0 %, 28135 MiB
2026/04/22 00:44:33.690, 2, 27, 1980 MHz, 114.77 W, 0 %, 28135 MiB
2026/04/22 00:44:33.692, 3, 26, 1980 MHz, 114.45 W, 0 %, 28135 MiB
2026/04/22 00:44:34.694, 0, 29, 1980 MHz, 112.21 W, 0 %, 28135 MiB
2026/04/22 00:44:34.698, 1, 34, 1980 MHz, 113.52 W, 0 %, 28135 MiB
2026/04/22 00:44:34.701, 2, 27, 1980 MHz, 114.87 W, 0 %, 28135 MiB
2026/04/22 00:44:34.704, 3, 26, 1980 MHz, 114.45 W, 0 %, 28135 MiB
2026/04/22 00:44:35.708, 0, 29, 1980 MHz, 112.12 W, 0 %, 28135 MiB
2026/04/22 00:44:35.712, 1, 34, 1980 MHz, 113.49 W, 0 %, 28135 MiB
2026/04/22 00:44:35.716, 2, 27, 1980 MHz, 114.76 W, 0 %, 28135 MiB
2026/04/22 00:44:35.719, 3, 26, 1980 MHz, 114.46 W, 0 %, 28135 MiB
2026/04/22 00:44:36.722, 0, 29, 1980 MHz, 112.01 W, 0 %, 28135 MiB
2026/04/22 00:44:36.725, 1, 34, 1980 MHz, 113.55 W, 0 %, 28135 MiB
2026/04/22 00:44:36.729, 2, 27, 1980 MHz, 114.78 W, 0 %, 28135 MiB
2026/04/22 00:44:36.732, 3, 26, 1980 MHz, 114.41 W, 0 %, 28135 MiB
2026/04/22 00:44:37.735, 0, 29, 1980 MHz, 112.06 W, 0 %, 28135 MiB
2026/04/22 00:44:37.738, 1, 34, 1980 MHz, 113.54 W, 0 %, 28135 MiB
2026/04/22 00:44:37.743, 2, 27, 1980 MHz, 114.89 W, 0 %, 28135 MiB
2026/04/22 00:44:37.746, 3, 26, 1980 MHz, 114.40 W, 0 %, 28135 MiB
2026/04/22 00:44:38.749, 0, 32, 1980 MHz, 231.84 W, 61 %, 41313 MiB
2026/04/22 00:44:38.752, 1, 34, 1980 MHz, 113.52 W, 0 %, 28135 MiB
2026/04/22 00:44:38.754, 2, 27, 1980 MHz, 114.82 W, 0 %, 28135 MiB
2026/04/22 00:44:38.755, 3, 26, 1980 MHz, 114.46 W, 0 %, 28135 MiB
2026/04/22 00:44:39.757, 0, 29, 1980 MHz, 170.81 W, 0 %, 41505 MiB
2026/04/22 00:44:39.762, 1, 34, 1980 MHz, 113.76 W, 0 %, 28135 MiB
2026/04/22 00:44:39.766, 2, 27, 1980 MHz, 114.75 W, 0 %, 28135 MiB
2026/04/22 00:44:39.768, 3, 26, 1980 MHz, 114.45 W, 0 %, 28135 MiB
2026/04/22 00:44:40.773, 0, 29, 1980 MHz, 113.44 W, 0 %, 41505 MiB
2026/04/22 00:44:40.777, 1, 34, 1980 MHz, 113.90 W, 0 %, 28135 MiB
2026/04/22 00:44:40.781, 2, 27, 1980 MHz, 114.90 W, 1 %, 28135 MiB
2026/04/22 00:44:40.784, 3, 29, 1980 MHz, 209.60 W, 63 %, 41313 MiB
2026/04/22 00:44:41.787, 0, 29, 1980 MHz, 113.27 W, 0 %, 41505 MiB
2026/04/22 00:44:41.791, 1, 39, 1980 MHz, 275.21 W, 91 %, 41505 MiB
2026/04/22 00:44:41.795, 2, 32, 1980 MHz, 279.01 W, 97 %, 41505 MiB
2026/04/22 00:44:41.798, 3, 27, 1980 MHz, 158.31 W, 0 %, 41505 MiB
2026/04/22 00:44:42.801, 0, 29, 1980 MHz, 113.22 W, 0 %, 41505 MiB
2026/04/22 00:44:42.805, 1, 34, 1980 MHz, 114.34 W, 0 %, 41505 MiB
2026/04/22 00:44:42.808, 2, 28, 1980 MHz, 116.53 W, 0 %, 41505 MiB
2026/04/22 00:44:42.812, 3, 27, 1980 MHz, 115.98 W, 0 %, 41505 MiB
2026/04/22 00:44:43.815, 0, 29, 1980 MHz, 113.35 W, 0 %, 41505 MiB
2026/04/22 00:44:43.819, 1, 34, 1980 MHz, 114.14 W, 0 %, 41505 MiB
2026/04/22 00:44:43.822, 2, 27, 1980 MHz, 116.11 W, 0 %, 41505 MiB
2026/04/22 00:44:43.825, 3, 27, 1980 MHz, 116.00 W, 0 %, 41505 MiB
2026/04/22 00:44:44.827, 0, 29, 1980 MHz, 113.50 W, 0 %, 41505 MiB
2026/04/22 00:44:44.832, 1, 34, 1980 MHz, 114.13 W, 0 %, 41505 MiB
2026/04/22 00:44:44.835, 2, 27, 1980 MHz, 116.10 W, 0 %, 41505 MiB
2026/04/22 00:44:44.837, 3, 27, 1980 MHz, 115.95 W, 0 %, 41505 MiB
2026/04/22 00:44:45.841, 0, 29, 1980 MHz, 113.54 W, 0 %, 41505 MiB
2026/04/22 00:44:45.844, 1, 34, 1980 MHz, 114.07 W, 0 %, 41505 MiB
2026/04/22 00:44:45.846, 2, 27, 1980 MHz, 116.10 W, 0 %, 41505 MiB
2026/04/22 00:44:45.849, 3, 27, 1980 MHz, 115.93 W, 0 %, 41505 MiB
2026/04/22 00:44:46.852, 0, 29, 1980 MHz, 113.36 W, 0 %, 41505 MiB
2026/04/22 00:44:46.856, 1, 34, 1980 MHz, 114.02 W, 0 %, 41505 MiB
2026/04/22 00:44:46.859, 2, 27, 1980 MHz, 116.02 W, 0 %, 41505 MiB
2026/04/22 00:44:46.863, 3, 27, 1980 MHz, 115.93 W, 0 %, 41505 MiB
2026/04/22 00:44:47.867, 0, 29, 1980 MHz, 113.23 W, 0 %, 41505 MiB
2026/04/22 00:44:47.871, 1, 34, 1980 MHz, 114.00 W, 0 %, 41505 MiB
2026/04/22 00:44:47.874, 2, 27, 1980 MHz, 116.05 W, 0 %, 41505 MiB
2026/04/22 00:44:47.877, 3, 27, 1980 MHz, 115.83 W, 0 %, 41505 MiB
2026/04/22 00:44:48.881, 0, 29, 1980 MHz, 113.22 W, 0 %, 41505 MiB
2026/04/22 00:44:48.885, 1, 34, 1980 MHz, 114.05 W, 0 %, 41505 MiB
2026/04/22 00:44:48.888, 2, 27, 1980 MHz, 116.04 W, 0 %, 41505 MiB
2026/04/22 00:44:48.891, 3, 27, 1980 MHz, 115.94 W, 0 %, 41505 MiB
2026/04/22 00:44:49.894, 0, 29, 1980 MHz, 113.39 W, 0 %, 41505 MiB
2026/04/22 00:44:49.899, 1, 34, 1980 MHz, 114.04 W, 0 %, 41505 MiB
2026/04/22 00:44:49.902, 2, 27, 1980 MHz, 116.07 W, 0 %, 41505 MiB
2026/04/22 00:44:49.906, 3, 27, 1980 MHz, 115.87 W, 0 %, 41505 MiB
2026/04/22 00:44:50.909, 0, 29, 1980 MHz, 113.45 W, 0 %, 41505 MiB
2026/04/22 00:44:50.913, 1, 34, 1980 MHz, 114.06 W, 0 %, 41505 MiB
2026/04/22 00:44:50.917, 2, 27, 1980 MHz, 116.05 W, 0 %, 41505 MiB
2026/04/22 00:44:50.920, 3, 27, 1980 MHz, 115.88 W, 0 %, 41505 MiB
2026/04/22 00:44:51.923, 0, 29, 1980 MHz, 113.48 W, 0 %, 41505 MiB
2026/04/22 00:44:51.928, 1, 34, 1980 MHz, 114.01 W, 0 %, 41505 MiB
2026/04/22 00:44:51.931, 2, 27, 1980 MHz, 116.06 W, 0 %, 41505 MiB
2026/04/22 00:44:51.934, 3, 27, 1980 MHz, 115.92 W, 0 %, 41505 MiB
2026/04/22 00:44:52.937, 0, 29, 1980 MHz, 113.36 W, 0 %, 41505 MiB
2026/04/22 00:44:52.940, 1, 34, 1980 MHz, 114.03 W, 0 %, 41505 MiB
2026/04/22 00:44:52.943, 2, 27, 1980 MHz, 116.03 W, 0 %, 41505 MiB
2026/04/22 00:44:52.946, 3, 27, 1980 MHz, 115.79 W, 0 %, 41505 MiB
2026/04/22 00:44:53.950, 0, 33, 1980 MHz, 148.76 W, 21 %, 41509 MiB
2026/04/22 00:44:53.954, 1, 34, 1980 MHz, 113.99 W, 0 %, 41505 MiB
2026/04/22 00:44:53.958, 2, 27, 1980 MHz, 115.97 W, 0 %, 41505 MiB
2026/04/22 00:44:53.961, 3, 27, 1980 MHz, 115.58 W, 0 %, 41505 MiB
2026/04/22 00:44:54.965, 0, 30, 1980 MHz, 291.18 W, 0 %, 41509 MiB
2026/04/22 00:44:54.969, 1, 34, 1980 MHz, 113.97 W, 0 %, 41505 MiB
2026/04/22 00:44:54.972, 2, 27, 1980 MHz, 116.04 W, 0 %, 41505 MiB
2026/04/22 00:44:54.976, 3, 27, 1980 MHz, 115.23 W, 0 %, 41505 MiB
2026/04/22 00:44:55.979, 0, 29, 1980 MHz, 112.59 W, 0 %, 41509 MiB
2026/04/22 00:44:55.984, 1, 34, 1980 MHz, 113.99 W, 0 %, 41505 MiB
2026/04/22 00:44:55.985, 2, 27, 1980 MHz, 115.64 W, 0 %, 41505 MiB
2026/04/22 00:44:55.988, 3, 27, 1980 MHz, 115.21 W, 0 %, 41507 MiB
2026/04/22 00:44:56.991, 0, 29, 1980 MHz, 112.56 W, 0 %, 41509 MiB
2026/04/22 00:44:56.995, 1, 38, 1980 MHz, 159.35 W, 95 %, 41509 MiB
2026/04/22 00:44:57.000, 2, 27, 1980 MHz, 122.31 W, 0 %, 41509 MiB
2026/04/22 00:44:57.003, 3, 28, 1980 MHz, 324.70 W, 0 %, 41509 MiB
2026/04/22 00:44:58.007, 0, 29, 1980 MHz, 112.49 W, 0 %, 41509 MiB
2026/04/22 00:44:58.011, 1, 35, 1980 MHz, 258.04 W, 0 %, 41509 MiB
2026/04/22 00:44:58.014, 2, 28, 1980 MHz, 281.99 W, 0 %, 41509 MiB
2026/04/22 00:44:58.017, 3, 27, 1980 MHz, 115.81 W, 0 %, 41509 MiB
2026/04/22 00:44:59.020, 0, 29, 1980 MHz, 112.32 W, 0 %, 41509 MiB
2026/04/22 00:44:59.034, 1, 34, 1980 MHz, 114.34 W, 0 %, 41509 MiB
2026/04/22 00:44:59.134, 2, 28, 1980 MHz, 114.78 W, 0 %, 41509 MiB
2026/04/22 00:44:59.138, 3, 27, 1980 MHz, 115.58 W, 0 %, 41509 MiB
2026/04/22 00:45:00.142, 0, 29, 1980 MHz, 115.89 W, 0 %, 41509 MiB
2026/04/22 00:45:00.146, 1, 34, 1980 MHz, 117.54 W, 0 %, 41509 MiB
2026/04/22 00:45:00.148, 2, 28, 1980 MHz, 118.04 W, 0 %, 41509 MiB
2026/04/22 00:45:00.151, 3, 27, 1980 MHz, 118.71 W, 0 %, 41509 MiB
2026/04/22 00:45:01.155, 0, 29, 1980 MHz, 116.60 W, 0 %, 41509 MiB
2026/04/22 00:45:01.158, 1, 34, 1980 MHz, 118.33 W, 0 %, 41509 MiB
2026/04/22 00:45:01.161, 2, 28, 1980 MHz, 118.84 W, 0 %, 41509 MiB
2026/04/22 00:45:01.164, 3, 27, 1980 MHz, 119.67 W, 0 %, 41509 MiB
2026/04/22 00:45:02.166, 0, 29, 1980 MHz, 116.57 W, 0 %, 41509 MiB
2026/04/22 00:45:02.170, 1, 34, 1980 MHz, 118.31 W, 0 %, 41509 MiB
2026/04/22 00:45:02.173, 2, 28, 1980 MHz, 118.79 W, 0 %, 41509 MiB
2026/04/22 00:45:02.175, 3, 27, 1980 MHz, 119.62 W, 0 %, 41509 MiB
2026/04/22 00:45:03.177, 0, 29, 1980 MHz, 116.57 W, 0 %, 41509 MiB
2026/04/22 00:45:03.182, 1, 34, 1980 MHz, 118.30 W, 0 %, 41509 MiB
2026/04/22 00:45:03.194, 2, 28, 1980 MHz, 118.81 W, 0 %, 41509 MiB
2026/04/22 00:45:03.196, 3, 27, 1980 MHz, 119.55 W, 0 %, 41509 MiB
2026/04/22 00:45:04.200, 0, 29, 1980 MHz, 113.36 W, 0 %, 41509 MiB
2026/04/22 00:45:04.204, 1, 34, 1980 MHz, 118.30 W, 0 %, 41509 MiB
2026/04/22 00:45:04.207, 2, 28, 1980 MHz, 118.77 W, 0 %, 41509 MiB
2026/04/22 00:45:04.210, 3, 27, 1980 MHz, 119.60 W, 0 %, 41509 MiB
2026/04/22 00:45:05.212, 0, 29, 1980 MHz, 112.25 W, 0 %, 41509 MiB
2026/04/22 00:45:05.216, 1, 34, 1980 MHz, 118.24 W, 0 %, 41509 MiB
2026/04/22 00:45:05.219, 2, 27, 1980 MHz, 118.74 W, 0 %, 41509 MiB
2026/04/22 00:45:05.221, 3, 27, 1980 MHz, 119.57 W, 0 %, 41509 MiB
2026/04/22 00:45:06.225, 0, 29, 1980 MHz, 112.27 W, 0 %, 41509 MiB
2026/04/22 00:45:06.229, 1, 34, 1980 MHz, 118.20 W, 0 %, 41509 MiB
2026/04/22 00:45:06.232, 2, 27, 1980 MHz, 118.79 W, 0 %, 41509 MiB
2026/04/22 00:45:06.234, 3, 27, 1980 MHz, 117.80 W, 0 %, 41509 MiB
2026/04/22 00:45:07.237, 0, 29, 1980 MHz, 112.31 W, 0 %, 41509 MiB
2026/04/22 00:45:07.241, 1, 34, 1980 MHz, 114.40 W, 0 %, 41509 MiB
2026/04/22 00:45:07.245, 2, 27, 1980 MHz, 115.54 W, 0 %, 41509 MiB
2026/04/22 00:45:07.249, 3, 27, 1980 MHz, 115.34 W, 0 %, 41509 MiB
2026/04/22 00:45:08.253, 0, 29, 1980 MHz, 112.35 W, 0 %, 41509 MiB
2026/04/22 00:45:08.258, 1, 34, 1980 MHz, 113.96 W, 0 %, 41509 MiB
2026/04/22 00:45:08.261, 2, 27, 1980 MHz, 114.63 W, 0 %, 41509 MiB
2026/04/22 00:45:08.264, 3, 27, 1980 MHz, 115.34 W, 0 %, 41509 MiB
2026/04/22 00:45:09.267, 0, 29, 1980 MHz, 112.32 W, 0 %, 41509 MiB
2026/04/22 00:45:09.270, 1, 34, 1980 MHz, 113.90 W, 0 %, 41509 MiB
2026/04/22 00:45:09.273, 2, 27, 1980 MHz, 114.64 W, 0 %, 41509 MiB
2026/04/22 00:45:09.276, 3, 27, 1980 MHz, 115.32 W, 0 %, 41509 MiB
2026/04/22 00:45:10.279, 0, 29, 1980 MHz, 112.17 W, 0 %, 41509 MiB
2026/04/22 00:45:10.282, 1, 33, 1980 MHz, 113.86 W, 0 %, 41509 MiB
2026/04/22 00:45:10.285, 2, 27, 1980 MHz, 114.65 W, 0 %, 41509 MiB
2026/04/22 00:45:10.288, 3, 27, 1980 MHz, 115.37 W, 0 %, 41509 MiB
2026/04/22 00:45:11.292, 0, 29, 1980 MHz, 112.22 W, 0 %, 41509 MiB
2026/04/22 00:45:11.294, 1, 33, 1980 MHz, 113.85 W, 0 %, 41509 MiB
2026/04/22 00:45:11.298, 2, 27, 1980 MHz, 114.61 W, 0 %, 41509 MiB
2026/04/22 00:45:11.301, 3, 27, 1980 MHz, 115.36 W, 0 %, 41509 MiB
2026/04/22 00:45:12.304, 0, 29, 1980 MHz, 112.30 W, 0 %, 41509 MiB
2026/04/22 00:45:12.309, 1, 33, 1980 MHz, 113.74 W, 0 %, 41509 MiB
2026/04/22 00:45:12.312, 2, 27, 1980 MHz, 114.59 W, 0 %, 41509 MiB
2026/04/22 00:45:12.316, 3, 27, 1980 MHz, 115.32 W, 0 %, 41509 MiB
2026/04/22 00:45:13.319, 0, 29, 1980 MHz, 112.33 W, 0 %, 41509 MiB
2026/04/22 00:45:13.322, 1, 33, 1980 MHz, 113.68 W, 0 %, 41509 MiB
2026/04/22 00:45:13.326, 2, 27, 1980 MHz, 114.57 W, 0 %, 41509 MiB
2026/04/22 00:45:13.328, 3, 27, 1980 MHz, 115.27 W, 0 %, 41509 MiB
2026/04/22 00:45:14.330, 0, 29, 1980 MHz, 112.25 W, 0 %, 41509 MiB
2026/04/22 00:45:14.335, 1, 33, 1980 MHz, 113.65 W, 0 %, 41509 MiB
2026/04/22 00:45:14.338, 2, 27, 1980 MHz, 114.58 W, 0 %, 41509 MiB
2026/04/22 00:45:14.340, 3, 27, 1980 MHz, 115.22 W, 0 %, 41509 MiB
2026/04/22 00:45:15.344, 0, 29, 1980 MHz, 112.25 W, 0 %, 41509 MiB
2026/04/22 00:45:15.347, 1, 33, 1980 MHz, 113.57 W, 0 %, 41509 MiB
2026/04/22 00:45:15.350, 2, 27, 1980 MHz, 114.50 W, 0 %, 41509 MiB
2026/04/22 00:45:15.353, 3, 27, 1980 MHz, 115.15 W, 0 %, 41509 MiB
2026/04/22 00:45:16.356, 0, 29, 1980 MHz, 112.16 W, 0 %, 41509 MiB
2026/04/22 00:45:16.361, 1, 33, 1980 MHz, 113.59 W, 0 %, 41509 MiB
2026/04/22 00:45:16.364, 2, 27, 1980 MHz, 114.52 W, 0 %, 41509 MiB
2026/04/22 00:45:16.367, 3, 27, 1980 MHz, 115.21 W, 0 %, 41509 MiB
2026/04/22 00:45:17.369, 0, 29, 1980 MHz, 112.18 W, 0 %, 41509 MiB
2026/04/22 00:45:17.373, 1, 33, 1980 MHz, 113.55 W, 0 %, 41509 MiB
2026/04/22 00:45:17.375, 2, 27, 1980 MHz, 114.53 W, 0 %, 41509 MiB
2026/04/22 00:45:17.378, 3, 27, 1980 MHz, 115.36 W, 0 %, 41509 MiB
2026/04/22 00:45:18.381, 0, 29, 1980 MHz, 112.31 W, 0 %, 41509 MiB
2026/04/22 00:45:18.385, 1, 33, 1980 MHz, 113.50 W, 0 %, 41509 MiB
2026/04/22 00:45:18.388, 2, 27, 1980 MHz, 114.49 W, 0 %, 41509 MiB
2026/04/22 00:45:18.390, 3, 27, 1980 MHz, 115.24 W, 0 %, 41509 MiB
2026/04/22 00:45:19.393, 0, 29, 1980 MHz, 112.32 W, 0 %, 41509 MiB
2026/04/22 00:45:19.397, 1, 32, 1980 MHz, 113.31 W, 0 %, 41509 MiB
2026/04/22 00:45:19.400, 2, 27, 1980 MHz, 114.49 W, 0 %, 41509 MiB
2026/04/22 00:45:19.403, 3, 27, 1980 MHz, 115.22 W, 0 %, 41509 MiB
2026/04/22 00:45:20.404, 0, 29, 1980 MHz, 139.40 W, 0 %, 41509 MiB
2026/04/22 00:45:20.408, 1, 32, 1980 MHz, 113.34 W, 0 %, 41509 MiB
2026/04/22 00:45:20.411, 2, 27, 1980 MHz, 114.49 W, 0 %, 41509 MiB
2026/04/22 00:45:20.414, 3, 27, 1980 MHz, 115.18 W, 0 %, 41509 MiB
2026/04/22 00:45:21.416, 0, 29, 1980 MHz, 113.38 W, 0 %, 41509 MiB
2026/04/22 00:45:21.420, 1, 32, 1980 MHz, 113.26 W, 0 %, 41509 MiB
2026/04/22 00:45:21.424, 2, 27, 1980 MHz, 114.47 W, 0 %, 41509 MiB
2026/04/22 00:45:21.427, 3, 27, 1980 MHz, 115.16 W, 0 %, 41509 MiB
2026/04/22 00:45:22.429, 0, 29, 1980 MHz, 113.43 W, 0 %, 41509 MiB
2026/04/22 00:45:22.433, 1, 33, 1980 MHz, 142.34 W, 0 %, 41509 MiB
2026/04/22 00:45:22.436, 2, 28, 1980 MHz, 140.71 W, 0 %, 41509 MiB
2026/04/22 00:45:22.439, 3, 27, 1980 MHz, 140.51 W, 0 %, 41509 MiB
2026/04/22 00:45:23.441, 0, 29, 1980 MHz, 113.39 W, 0 %, 41509 MiB
2026/04/22 00:45:23.445, 1, 32, 1980 MHz, 113.67 W, 0 %, 41509 MiB
2026/04/22 00:45:23.448, 2, 27, 1980 MHz, 114.82 W, 0 %, 41509 MiB
2026/04/22 00:45:23.451, 3, 27, 1980 MHz, 116.04 W, 0 %, 41509 MiB
2026/04/22 00:45:24.454, 0, 29, 1980 MHz, 113.50 W, 0 %, 41509 MiB
2026/04/22 00:45:24.458, 1, 32, 1980 MHz, 113.59 W, 0 %, 41509 MiB
2026/04/22 00:45:24.462, 2, 27, 1980 MHz, 114.51 W, 0 %, 41509 MiB
2026/04/22 00:45:24.465, 3, 27, 1980 MHz, 115.98 W, 0 %, 41509 MiB
2026/04/22 00:45:25.468, 0, 29, 1980 MHz, 113.63 W, 0 %, 41509 MiB
2026/04/22 00:45:25.471, 1, 32, 1980 MHz, 113.54 W, 0 %, 41509 MiB
2026/04/22 00:45:25.474, 2, 27, 1980 MHz, 114.51 W, 0 %, 41509 MiB
2026/04/22 00:45:25.477, 3, 27, 1980 MHz, 115.89 W, 0 %, 41509 MiB
2026/04/22 00:45:26.480, 0, 29, 1980 MHz, 113.46 W, 0 %, 41509 MiB
2026/04/22 00:45:26.484, 1, 32, 1980 MHz, 113.54 W, 0 %, 41509 MiB
2026/04/22 00:45:26.487, 2, 27, 1980 MHz, 114.60 W, 0 %, 41509 MiB
