START: BD_carry_low  Fri Apr  3 18:18:25 CDT 2026
Ternary Reasoner — MLX local testing
Python 3.12.3 (main, Apr  9 2024, 08:09:14) [Clang 15.0.0 (clang-1500.3.9.4)]
MLX 0.31.1
model_params:861075 arch:skc layers:6 dim:128 heads:4 seq_len:256
feedback:False passes:1 every:2 eval_passes:2 capsule:True engram:False(4h2o@L1) vrl:False xsa_start:999 partial_rope:16 lrelu2:lrelu2 shared_blocks:0
koopman:rank=2 diag_init=0.9 consist_w=0.005 halt:1@0.05 carry:1@0.5
optimizer: matrix_lr=0.035 scalar_lr=0.025 embed_lr=0.035 muon_wd=0.04 adam_wd=0.04
eval: sliding=True@32 temp_scaling=False ttt=False ngram_cache=False
turbo_quant: train=False export=1 kv=True
step:370/100000 loss:4.1431 t:72378ms step:194ms
step:380/100000 loss:4.0198 t:74332ms step:196ms
step:390/100000 loss:3.9620 t:76282ms step:196ms
step:400/100000 loss:4.0409 t:78235ms step:193ms
step:410/100000 loss:4.0348 t:80201ms step:194ms
step:420/100000 loss:3.8921 t:82147ms step:196ms
step:430/100000 loss:3.8599 t:84100ms step:196ms
step:440/100000 loss:4.0030 t:86050ms step:192ms
step:450/100000 loss:4.0491 t:88015ms step:197ms
step:460/100000 loss:3.9154 t:89960ms step:195ms
step:470/100000 loss:3.8260 t:91914ms step:196ms
step:480/100000 loss:3.9856 t:93868ms step:196ms
step:490/100000 loss:3.9673 t:95833ms step:193ms
step:500/100000 loss:3.9234 t:97782ms step:196ms
step:510/100000 loss:3.8894 t:99721ms step:196ms
step:520/100000 loss:3.9349 t:101675ms step:196ms
step:530/100000 loss:3.5821 t:103634ms step:196ms
step:540/100000 loss:3.9758 t:105608ms step:196ms
step:550/100000 loss:4.0746 t:107554ms step:194ms
step:560/100000 loss:3.9534 t:109506ms step:197ms
step:570/100000 loss:3.9565 t:111481ms step:196ms
step:580/100000 loss:3.9203 t:113439ms step:196ms
step:590/100000 loss:4.0029 t:115393ms step:194ms
step:600/100000 loss:3.8489 t:117350ms step:195ms
step:610/100000 loss:3.8590 t:119321ms step:200ms
step:620/100000 loss:3.9531 t:121340ms step:202ms
step:630/100000 loss:4.6909 t:123293ms step:193ms
step:640/100000 loss:3.9402 t:125274ms step:194ms
step:650/100000 loss:3.9069 t:127225ms step:195ms
step:660/100000 loss:3.8225 t:129171ms step:195ms
step:670/100000 loss:4.0754 t:131129ms step:196ms
step:680/100000 loss:3.7621 t:133100ms step:193ms
step:690/100000 loss:3.9802 t:135051ms step:195ms
step:700/100000 loss:3.9567 t:137011ms step:196ms
step:710/100000 loss:3.9748 t:138966ms step:196ms
step:720/100000 loss:3.9143 t:140931ms step:197ms
step:730/100000 loss:3.8636 t:142887ms step:197ms
step:740/100000 loss:3.8176 t:144846ms step:195ms
step:750/100000 loss:3.9561 t:146820ms step:195ms
step:760/100000 loss:3.9980 t:148783ms step:197ms
step:770/100000 loss:3.9777 t:150751ms step:197ms
step:780/100000 loss:3.8787 t:152719ms step:197ms
step:790/100000 loss:3.9619 t:154705ms step:194ms
step:800/100000 loss:4.1215 t:156671ms step:195ms
step:810/100000 loss:3.9104 t:158642ms step:193ms
step:820/100000 loss:3.8038 t:160592ms step:192ms
step:830/100000 loss:3.9055 t:162561ms step:194ms
step:840/100000 loss:4.0251 t:164519ms step:195ms
step:850/100000 loss:4.1058 t:166476ms step:196ms
step:860/100000 loss:4.0117 t:168434ms step:196ms
step:870/100000 loss:3.6323 t:170394ms step:195ms
step:880/100000 loss:3.9195 t:172350ms step:193ms
step:890/100000 loss:3.7807 t:174310ms step:195ms
step:900/100000 loss:3.7841 t:176264ms step:195ms
step:910/100000 loss:3.7621 t:178232ms step:196ms
step:920/100000 loss:3.7944 t:180185ms step:196ms
step:930/100000 loss:4.0710 t:182138ms step:198ms
step:940/100000 loss:3.9316 t:184107ms step:193ms
step:950/100000 loss:3.7914 t:186059ms step:195ms
step:960/100000 loss:3.7673 t:188020ms step:196ms
step:970/100000 loss:4.0740 t:189968ms step:194ms
step:980/100000 loss:3.7832 t:191924ms step:196ms
step:990/100000 loss:3.7247 t:193898ms step:197ms
step:1000/100000 loss:3.8066 t:195876ms step:198ms
step:1010/100000 loss:3.7921 t:197849ms step:197ms
step:1020/100000 loss:3.6935 t:199816ms step:197ms
step:1030/100000 loss:3.7824 t:201802ms step:196ms
step:1040/100000 loss:3.8251 t:203768ms step:194ms
step:1050/100000 loss:3.8341 t:205733ms step:197ms
step:1060/100000 loss:3.8641 t:207705ms step:197ms
step:1070/100000 loss:3.6118 t:209672ms step:196ms
step:1080/100000 loss:3.6635 t:211656ms step:197ms
step:1090/100000 loss:3.9016 t:213640ms step:197ms
step:1100/100000 loss:3.7606 t:215609ms step:197ms
step:1110/100000 loss:3.7144 t:217577ms step:195ms
step:1120/100000 loss:3.7486 t:219557ms step:198ms
step:1130/100000 loss:3.6640 t:221527ms step:196ms
step:1140/100000 loss:4.1655 t:223500ms step:198ms
step:1150/100000 loss:3.7325 t:225468ms step:197ms
step:1160/100000 loss:3.7474 t:227441ms step:197ms
step:1170/100000 loss:3.7937 t:229439ms step:201ms
step:1180/100000 loss:3.6634 t:231443ms step:202ms
step:1190/100000 loss:3.8018 t:233450ms step:201ms
step:1200/100000 loss:3.7891 t:235419ms step:195ms
step:1210/100000 loss:3.7938 t:237389ms step:197ms
step:1220/100000 loss:3.6150 t:239383ms step:201ms
step:1230/100000 loss:3.5994 t:241418ms step:200ms
step:1240/100000 loss:3.7323 t:243381ms step:198ms
step:1250/100000 loss:3.7826 t:245351ms step:198ms
step:1260/100000 loss:3.8149 t:247341ms step:197ms
step:1270/100000 loss:3.6417 t:249295ms step:196ms
step:1280/100000 loss:3.2201 t:251266ms step:198ms
step:1290/100000 loss:3.8016 t:253239ms step:198ms
step:1300/100000 loss:3.8149 t:255203ms step:196ms
step:1310/100000 loss:3.8111 t:257192ms step:197ms
step:1320/100000 loss:3.7586 t:259163ms step:197ms
step:1330/100000 loss:3.5137 t:261136ms step:196ms
step:1340/100000 loss:3.7975 t:263108ms step:197ms
step:1350/100000 loss:3.5474 t:265106ms step:193ms
step:1360/100000 loss:3.6348 t:267072ms step:197ms
step:1370/100000 loss:3.6415 t:269041ms step:199ms
step:1380/100000 loss:3.4434 t:271007ms step:197ms
step:1390/100000 loss:3.7001 t:272976ms step:197ms
step:1400/100000 loss:3.7045 t:274962ms step:196ms
step:1410/100000 loss:3.5375 t:276935ms step:197ms
step:1420/100000 loss:3.5344 t:278897ms step:199ms
step:1430/100000 loss:3.5423 t:280903ms step:200ms
step:1440/100000 loss:3.8538 t:282920ms step:216ms
step:1450/100000 loss:3.6742 t:284885ms step:196ms
step:1460/100000 loss:3.4701 t:286857ms step:198ms
step:1470/100000 loss:3.8128 t:288830ms step:197ms
step:1480/100000 loss:3.6039 t:290801ms step:194ms
step:1490/100000 loss:3.6983 t:292790ms step:198ms
step:1500/100000 loss:3.7197 t:294757ms step:197ms
step:1510/100000 loss:3.7707 t:296730ms step:198ms
step:1520/100000 loss:3.5272 t:298704ms step:196ms
val_progress:1/2
val_progress:2/2
step:1527/100000 val_loss:3.5799 val_bpb:2.1162 train_time:300106ms
lawa:applied k=5 snapshots for serialization
val_progress:1/2
val_progress:2/2
final_eval val_loss:3.6160 val_bpb:2.1376
final_sliding val_loss:3.6613 val_bpb:2.1646 (stride=32, T=1.00) eval_time:5212ms
artifact:0.51MB code:174883 total:681415/16000000 (FITS
Done. Artifact saved to logs/mlx_reasoner_model.ternary.ptz
