====== START O_inside_out @ Fri Apr  3 16:09:01 CDT 2026 ======
Ternary Reasoner — MLX local testing
Python 3.12.3 (main, Apr  9 2024, 08:09:14) [Clang 15.0.0 (clang-1500.3.9.4)]
MLX 0.31.1
model_params:621058 arch:skc layers:4 dim:128 heads:4 seq_len:256
feedback:False passes:1 every:2 eval_passes:2 capsule:True engram:False(4h2o@L1) vrl:False xsa_start:999 partial_rope:16 lrelu2:lrelu2 shared_blocks:0
koopman:rank=2 diag_init=0.9 consist_w=0.005 halt:1@0.05 carry:1@0.8
optimizer: matrix_lr=0.035 scalar_lr=0.025 embed_lr=0.035 muon_wd=0.04 adam_wd=0.04
eval: sliding=True@32 temp_scaling=False ttt=False ngram_cache=False
turbo_quant: train=False export=1 kv=True
step:370/100000 loss:4.8456 t:11491ms step:31ms
step:380/100000 loss:4.7206 t:11795ms step:30ms
step:390/100000 loss:4.6948 t:12098ms step:31ms
step:400/100000 loss:4.7355 t:12400ms step:30ms
step:410/100000 loss:4.7837 t:12703ms step:30ms
step:420/100000 loss:4.6344 t:13006ms step:30ms
step:430/100000 loss:4.5524 t:13309ms step:30ms
step:440/100000 loss:4.7197 t:13612ms step:30ms
step:450/100000 loss:4.7796 t:13916ms step:30ms
step:460/100000 loss:4.6731 t:14220ms step:30ms
step:470/100000 loss:4.5666 t:14525ms step:31ms
step:480/100000 loss:4.7043 t:14829ms step:30ms
step:490/100000 loss:4.7211 t:15131ms step:30ms
step:500/100000 loss:4.6549 t:15435ms step:30ms
step:510/100000 loss:4.6930 t:15739ms step:31ms
step:520/100000 loss:4.6263 t:16066ms step:30ms
step:530/100000 loss:4.4897 t:16369ms step:31ms
step:540/100000 loss:4.6772 t:16673ms step:31ms
step:550/100000 loss:4.6419 t:16977ms step:31ms
step:560/100000 loss:4.5630 t:17280ms step:31ms
step:570/100000 loss:4.6399 t:17585ms step:30ms
step:580/100000 loss:4.6310 t:17889ms step:30ms
step:590/100000 loss:4.6912 t:18190ms step:30ms
step:600/100000 loss:4.5653 t:18495ms step:30ms
step:610/100000 loss:4.6094 t:18800ms step:31ms
step:620/100000 loss:4.5863 t:19105ms step:30ms
step:630/100000 loss:5.0950 t:19409ms step:31ms
step:640/100000 loss:4.6054 t:19714ms step:31ms
step:650/100000 loss:4.6188 t:20018ms step:31ms
step:660/100000 loss:4.5189 t:20323ms step:30ms
step:670/100000 loss:4.6922 t:20628ms step:30ms
step:680/100000 loss:4.4704 t:20930ms step:30ms
step:690/100000 loss:4.5805 t:21233ms step:30ms
step:700/100000 loss:4.6959 t:21536ms step:30ms
step:710/100000 loss:4.7021 t:21840ms step:30ms
step:720/100000 loss:4.5605 t:22165ms step:31ms
step:730/100000 loss:4.5566 t:22469ms step:31ms
step:740/100000 loss:4.5257 t:22775ms step:31ms
step:750/100000 loss:4.6631 t:23080ms step:30ms
step:760/100000 loss:4.6410 t:23384ms step:30ms
step:770/100000 loss:4.6745 t:23688ms step:31ms
step:780/100000 loss:4.5489 t:23992ms step:30ms
step:790/100000 loss:4.6139 t:24296ms step:30ms
step:800/100000 loss:4.6754 t:24600ms step:30ms
step:810/100000 loss:4.5802 t:24905ms step:30ms
step:820/100000 loss:4.5077 t:25210ms step:30ms
step:830/100000 loss:4.6186 t:25514ms step:31ms
step:840/100000 loss:4.6821 t:25819ms step:31ms
step:850/100000 loss:4.7313 t:26125ms step:30ms
step:860/100000 loss:4.6724 t:26430ms step:30ms
step:870/100000 loss:4.4191 t:26736ms step:31ms
step:880/100000 loss:4.6105 t:27040ms step:31ms
step:890/100000 loss:4.5471 t:27343ms step:30ms
step:900/100000 loss:4.4866 t:27648ms step:31ms
step:910/100000 loss:4.6117 t:27953ms step:30ms
step:920/100000 loss:4.5083 t:28287ms step:30ms
step:930/100000 loss:4.7245 t:28591ms step:30ms
step:940/100000 loss:4.6482 t:28898ms step:31ms
step:950/100000 loss:4.5100 t:29203ms step:31ms
step:960/100000 loss:4.4630 t:29508ms step:31ms
step:970/100000 loss:4.6710 t:29814ms step:30ms
step:980/100000 loss:4.5510 t:30117ms step:30ms
step:990/100000 loss:4.4191 t:30422ms step:30ms
step:1000/100000 loss:4.5043 t:30727ms step:30ms
step:1010/100000 loss:4.5157 t:31032ms step:31ms
step:1020/100000 loss:4.4980 t:31337ms step:30ms
step:1030/100000 loss:4.5126 t:31642ms step:31ms
step:1040/100000 loss:4.5196 t:31946ms step:30ms
step:1050/100000 loss:4.5560 t:32250ms step:30ms
step:1060/100000 loss:4.5765 t:32553ms step:30ms
step:1070/100000 loss:4.4098 t:32859ms step:30ms
step:1080/100000 loss:4.4067 t:33163ms step:30ms
step:1090/100000 loss:4.6115 t:33468ms step:30ms
step:1100/100000 loss:4.5708 t:33797ms step:31ms
step:1110/100000 loss:4.4530 t:34101ms step:30ms
step:1120/100000 loss:4.4360 t:34407ms step:32ms
step:1130/100000 loss:4.4649 t:34711ms step:30ms
step:1140/100000 loss:4.7533 t:35016ms step:30ms
step:1150/100000 loss:4.5431 t:35322ms step:30ms
step:1160/100000 loss:4.5155 t:35628ms step:30ms
step:1170/100000 loss:4.5266 t:35934ms step:31ms
step:1180/100000 loss:4.5177 t:36239ms step:31ms
step:1190/100000 loss:4.5910 t:36544ms step:31ms
step:1200/100000 loss:4.5672 t:36849ms step:30ms
step:1210/100000 loss:4.5713 t:37155ms step:31ms
step:1220/100000 loss:4.4348 t:37461ms step:30ms
step:1230/100000 loss:4.3968 t:37766ms step:30ms
step:1240/100000 loss:4.5541 t:38070ms step:30ms
step:1250/100000 loss:4.5060 t:38375ms step:30ms
step:1260/100000 loss:4.5463 t:38700ms step:30ms
step:1270/100000 loss:4.4795 t:39005ms step:30ms
step:1280/100000 loss:3.9426 t:39311ms step:31ms
step:1290/100000 loss:4.5402 t:39617ms step:30ms
step:1300/100000 loss:4.5502 t:39922ms step:31ms
step:1310/100000 loss:4.5815 t:40228ms step:30ms
step:1320/100000 loss:4.5300 t:40534ms step:30ms
step:1330/100000 loss:4.3570 t:40841ms step:31ms
step:1340/100000 loss:4.5889 t:41144ms step:30ms
step:1350/100000 loss:4.4350 t:41450ms step:30ms
step:1360/100000 loss:4.4318 t:41755ms step:31ms
step:1370/100000 loss:4.6092 t:42058ms step:30ms
step:1380/100000 loss:4.3419 t:42365ms step:31ms
step:1390/100000 loss:4.5272 t:42669ms step:30ms
step:1400/100000 loss:4.5273 t:42975ms step:30ms
step:1410/100000 loss:4.3857 t:43281ms step:31ms
step:1420/100000 loss:4.4914 t:43609ms step:53ms
step:1430/100000 loss:4.4143 t:43914ms step:31ms
step:1440/100000 loss:4.7019 t:44220ms step:30ms
step:1450/100000 loss:4.5263 t:44527ms step:31ms
step:1460/100000 loss:4.3893 t:44833ms step:30ms
step:1470/100000 loss:4.7952 t:45139ms step:31ms
step:1480/100000 loss:4.4649 t:45445ms step:30ms
step:1490/100000 loss:4.6682 t:45751ms step:30ms
step:1500/100000 loss:4.6156 t:46056ms step:30ms
step:1510/100000 loss:4.5598 t:46361ms step:30ms
step:1520/100000 loss:4.4007 t:46666ms step:31ms
step:1530/100000 loss:4.5483 t:46973ms step:31ms
step:1540/100000 loss:4.5229 t:47278ms step:30ms
step:1550/100000 loss:4.4166 t:47582ms step:31ms
step:1560/100000 loss:4.4101 t:47889ms step:31ms
step:1570/100000 loss:4.3717 t:48195ms step:30ms
step:1580/100000 loss:4.3343 t:48500ms step:31ms
step:1590/100000 loss:4.2614 t:48824ms step:30ms
step:1600/100000 loss:4.5749 t:49130ms step:31ms
step:1610/100000 loss:4.2657 t:49436ms step:30ms
step:1620/100000 loss:4.4701 t:49742ms step:31ms
step:1630/100000 loss:4.4856 t:50048ms step:31ms
step:1640/100000 loss:4.3894 t:50352ms step:30ms
step:1650/100000 loss:4.4440 t:50658ms step:32ms
step:1660/100000 loss:4.5578 t:50963ms step:31ms
step:1670/100000 loss:4.4517 t:51270ms step:30ms
step:1680/100000 loss:4.3457 t:51575ms step:31ms
step:1690/100000 loss:4.4471 t:51881ms step:30ms
step:1700/100000 loss:4.4249 t:52186ms step:30ms
step:1710/100000 loss:4.3454 t:52492ms step:31ms
step:1720/100000 loss:4.4189 t:52798ms step:31ms
step:1730/100000 loss:4.3739 t:53106ms step:31ms
step:1740/100000 loss:4.3436 t:53437ms step:30ms
step:1750/100000 loss:4.2523 t:53745ms step:31ms
step:1760/100000 loss:4.4927 t:54053ms step:31ms
step:1770/100000 loss:4.5977 t:54366ms step:31ms
step:1780/100000 loss:4.3478 t:54678ms step:32ms
step:1790/100000 loss:4.3185 t:54985ms step:31ms
step:1800/100000 loss:4.3429 t:55291ms step:30ms
step:1810/100000 loss:4.3673 t:55597ms step:30ms
step:1820/100000 loss:4.4343 t:55903ms step:31ms
step:1830/100000 loss:4.3694 t:56210ms step:30ms
step:1840/100000 loss:4.1069 t:56516ms step:31ms
step:1850/100000 loss:4.4804 t:56827ms step:31ms
step:1860/100000 loss:4.4736 t:57141ms step:32ms
step:1870/100000 loss:4.4530 t:57456ms step:31ms
step:1880/100000 loss:4.3942 t:57764ms step:31ms
step:1890/100000 loss:4.3502 t:58069ms step:30ms
step:1900/100000 loss:4.3322 t:58381ms step:31ms
step:1910/100000 loss:4.3244 t:58710ms step:31ms
step:1920/100000 loss:4.3602 t:59016ms step:30ms
step:1930/100000 loss:4.3970 t:59323ms step:31ms
step:1940/100000 loss:4.4281 t:59629ms step:30ms
step:1950/100000 loss:4.2381 t:59936ms step:31ms
step:1960/100000 loss:4.3209 t:60242ms step:31ms
step:1970/100000 loss:4.7311 t:60548ms step:30ms
step:1980/100000 loss:4.6991 t:60852ms step:31ms
step:1990/100000 loss:4.2962 t:61159ms step:30ms
step:2000/100000 loss:4.4035 t:61465ms step:31ms
step:2010/100000 loss:4.3626 t:61770ms step:30ms
step:2020/100000 loss:4.3188 t:62075ms step:31ms
step:2030/100000 loss:4.3057 t:62383ms step:30ms
step:2040/100000 loss:4.3662 t:62691ms step:30ms
step:2050/100000 loss:4.2004 t:62998ms step:31ms
step:2060/100000 loss:4.3428 t:63303ms step:30ms
step:2070/100000 loss:4.4146 t:63628ms step:30ms
step:2080/100000 loss:4.2224 t:63936ms step:31ms
step:2090/100000 loss:4.3978 t:64242ms step:31ms
step:2100/100000 loss:4.3547 t:64546ms step:30ms
step:2110/100000 loss:4.3535 t:64853ms step:30ms
step:2120/100000 loss:4.0068 t:65161ms step:30ms
step:2130/100000 loss:4.3924 t:65469ms step:31ms
step:2140/100000 loss:4.3167 t:65774ms step:31ms
step:2150/100000 loss:4.4547 t:66082ms step:31ms
step:2160/100000 loss:4.3253 t:66389ms step:31ms
step:2170/100000 loss:4.4139 t:66695ms step:30ms
step:2180/100000 loss:4.3814 t:66997ms step:29ms
step:2190/100000 loss:4.3095 t:67297ms step:31ms
step:2200/100000 loss:4.2106 t:67603ms step:30ms
step:2210/100000 loss:4.2029 t:67909ms step:31ms
step:2220/100000 loss:4.3072 t:68216ms step:31ms
step:2230/100000 loss:4.3331 t:68542ms step:30ms
step:2240/100000 loss:4.2221 t:68850ms step:31ms
step:2250/100000 loss:4.2542 t:69156ms step:31ms
step:2260/100000 loss:4.3177 t:69462ms step:30ms
step:2270/100000 loss:4.3320 t:69767ms step:30ms
step:2280/100000 loss:4.3441 t:70074ms step:31ms
step:2290/100000 loss:4.3159 t:70380ms step:30ms
step:2300/100000 loss:4.2898 t:70686ms step:30ms
step:2310/100000 loss:4.2160 t:70992ms step:30ms
step:2320/100000 loss:4.2926 t:71299ms step:31ms
step:2330/100000 loss:4.2476 t:71605ms step:30ms
step:2340/100000 loss:4.1036 t:71911ms step:30ms
step:2350/100000 loss:4.3770 t:72218ms step:31ms
step:2360/100000 loss:4.4336 t:72524ms step:31ms
step:2370/100000 loss:4.1932 t:72830ms step:31ms
step:2380/100000 loss:4.2390 t:73136ms step:30ms
step:2390/100000 loss:4.2805 t:73464ms step:30ms
step:2400/100000 loss:4.3818 t:73769ms step:30ms
step:2410/100000 loss:4.3051 t:74074ms step:31ms
step:2420/100000 loss:4.3740 t:74381ms step:31ms
step:2430/100000 loss:4.3234 t:74687ms step:30ms
step:2440/100000 loss:4.4213 t:74994ms step:31ms
step:2450/100000 loss:4.3588 t:75300ms step:31ms
step:2460/100000 loss:4.2749 t:75606ms step:30ms
step:2470/100000 loss:4.2084 t:75907ms step:30ms
step:2480/100000 loss:4.3525 t:76211ms step:30ms
step:2490/100000 loss:4.2558 t:76516ms step:30ms
step:2500/100000 loss:4.2011 t:76822ms step:31ms
step:2510/100000 loss:4.2524 t:77125ms step:31ms
step:2520/100000 loss:4.3328 t:77432ms step:31ms
step:2530/100000 loss:4.3672 t:77739ms step:31ms
step:2540/100000 loss:4.3008 t:78067ms step:51ms
step:2550/100000 loss:4.3683 t:78372ms step:31ms
step:2560/100000 loss:4.2654 t:78678ms step:31ms
step:2570/100000 loss:4.2828 t:78985ms step:31ms
step:2580/100000 loss:4.2236 t:79291ms step:30ms
step:2590/100000 loss:4.1762 t:79597ms step:30ms
step:2600/100000 loss:4.3556 t:79900ms step:30ms
step:2610/100000 loss:4.3005 t:80206ms step:31ms
step:2620/100000 loss:4.4282 t:80514ms step:31ms
step:2630/100000 loss:4.3482 t:80822ms step:31ms
step:2640/100000 loss:4.4096 t:81128ms step:31ms
step:2650/100000 loss:4.2564 t:81434ms step:30ms
step:2660/100000 loss:4.1981 t:81742ms step:31ms
step:2670/100000 loss:4.4511 t:82050ms step:31ms
step:2680/100000 loss:4.2199 t:82356ms step:31ms
step:2690/100000 loss:4.2959 t:82662ms step:30ms
step:2700/100000 loss:4.3289 t:82970ms step:30ms
step:2710/100000 loss:4.0697 t:83275ms step:30ms
step:2720/100000 loss:4.2567 t:83603ms step:31ms
step:2730/100000 loss:4.3153 t:83910ms step:30ms
step:2740/100000 loss:4.3001 t:84215ms step:31ms
step:2750/100000 loss:4.2598 t:84519ms step:30ms
step:2760/100000 loss:4.2936 t:84823ms step:29ms
step:2770/100000 loss:4.2611 t:85129ms step:30ms
step:2780/100000 loss:4.2060 t:85436ms step:31ms
step:2790/100000 loss:4.2660 t:85743ms step:31ms
step:2800/100000 loss:4.2936 t:86049ms step:30ms
step:2810/100000 loss:4.2306 t:86356ms step:31ms
step:2820/100000 loss:4.3504 t:86663ms step:31ms
step:2830/100000 loss:4.0744 t:86969ms step:30ms
step:2840/100000 loss:4.1643 t:87276ms step:31ms
step:2850/100000 loss:4.2676 t:87583ms step:30ms
step:2860/100000 loss:4.1509 t:87889ms step:30ms
step:2870/100000 loss:4.3330 t:88200ms step:31ms
step:2880/100000 loss:4.2908 t:88508ms step:30ms
step:2890/100000 loss:4.3424 t:88817ms step:31ms
step:2900/100000 loss:4.2731 t:89126ms step:30ms
step:2910/100000 loss:4.3891 t:89452ms step:31ms
step:2920/100000 loss:4.2644 t:89759ms step:30ms
step:2930/100000 loss:4.1782 t:90066ms step:31ms
step:2940/100000 loss:4.2588 t:90372ms step:31ms
step:2950/100000 loss:4.1921 t:90678ms step:30ms
step:2960/100000 loss:4.4306 t:90986ms step:31ms
step:2970/100000 loss:4.2097 t:91291ms step:30ms
step:2980/100000 loss:4.1050 t:91599ms step:31ms
step:2990/100000 loss:4.2692 t:91906ms step:31ms
step:3000/100000 loss:4.2713 t:92212ms step:30ms
step:3010/100000 loss:4.3984 t:92519ms step:31ms
step:3020/100000 loss:4.2520 t:92825ms step:31ms
step:3030/100000 loss:4.2923 t:93133ms step:31ms
step:3040/100000 loss:4.3479 t:93440ms step:31ms
step:3050/100000 loss:4.2163 t:93747ms step:31ms
step:3060/100000 loss:4.2579 t:94052ms step:30ms
step:3070/100000 loss:4.2965 t:94359ms step:31ms
step:3080/100000 loss:4.2454 t:94666ms step:31ms
step:3090/100000 loss:4.2157 t:94971ms step:30ms
step:3100/100000 loss:4.2287 t:95301ms step:30ms
step:3110/100000 loss:4.2421 t:95599ms step:30ms
step:3120/100000 loss:4.1272 t:95907ms step:31ms
step:3130/100000 loss:4.1503 t:96203ms step:29ms
step:3140/100000 loss:4.3659 t:96512ms step:31ms
step:3150/100000 loss:4.2065 t:96823ms step:31ms
step:3160/100000 loss:4.1858 t:97131ms step:31ms
step:3170/100000 loss:4.2826 t:97438ms step:31ms
step:3180/100000 loss:4.1533 t:97745ms step:30ms
step:3190/100000 loss:4.2311 t:98050ms step:31ms
step:3200/100000 loss:4.3112 t:98357ms step:31ms
step:3210/100000 loss:4.2175 t:98664ms step:31ms
step:3220/100000 loss:4.1469 t:98971ms step:30ms
step:3230/100000 loss:4.5576 t:99278ms step:31ms
step:3240/100000 loss:4.3721 t:99584ms step:31ms
step:3250/100000 loss:4.0905 t:99892ms step:31ms
step:3260/100000 loss:4.2095 t:100198ms step:31ms
step:3270/100000 loss:4.1685 t:100503ms step:31ms
step:3280/100000 loss:4.1756 t:100809ms step:31ms
step:3290/100000 loss:4.1849 t:101137ms step:30ms
step:3300/100000 loss:4.1342 t:101444ms step:30ms
step:3310/100000 loss:4.2635 t:101752ms step:31ms
step:3320/100000 loss:4.1192 t:102059ms step:31ms
step:3330/100000 loss:4.1438 t:102366ms step:30ms
step:3340/100000 loss:4.2364 t:102673ms step:31ms
step:3350/100000 loss:4.0900 t:102978ms step:30ms
step:3360/100000 loss:4.1437 t:103284ms step:31ms
step:3370/100000 loss:4.2537 t:103591ms step:31ms
step:3380/100000 loss:4.1023 t:103898ms step:31ms
step:3390/100000 loss:4.3163 t:104204ms step:30ms
step:3400/100000 loss:4.2389 t:104509ms step:30ms
step:3410/100000 loss:4.1607 t:104816ms step:31ms
step:3420/100000 loss:4.5347 t:105792ms step:80ms
step:3430/100000 loss:4.4438 t:106595ms step:80ms
step:3440/100000 loss:4.3757 t:107419ms step:80ms
step:3450/100000 loss:4.3265 t:108222ms step:80ms
step:3460/100000 loss:4.4743 t:109026ms step:80ms
step:3470/100000 loss:4.3045 t:109842ms step:83ms
step:3480/100000 loss:4.2684 t:110667ms step:80ms
step:3490/100000 loss:4.2869 t:111471ms step:81ms
step:3500/100000 loss:4.1952 t:112273ms step:80ms
step:3510/100000 loss:4.2374 t:113101ms step:81ms
step:3520/100000 loss:4.2437 t:113903ms step:80ms
step:3530/100000 loss:4.2633 t:114707ms step:80ms
step:3540/100000 loss:4.2646 t:115507ms step:79ms
step:3550/100000 loss:4.1457 t:116311ms step:80ms
step:3560/100000 loss:4.0325 t:117115ms step:80ms
step:3570/100000 loss:3.9970 t:117916ms step:80ms
step:3580/100000 loss:4.1158 t:118754ms step:83ms
step:3590/100000 loss:4.0338 t:119559ms step:80ms
step:3600/100000 loss:4.0856 t:120361ms step:80ms
step:3610/100000 loss:4.0625 t:121164ms step:80ms
step:3620/100000 loss:4.1484 t:121966ms step:80ms
step:3630/100000 loss:4.1490 t:122770ms step:80ms
step:3640/100000 loss:4.0585 t:123573ms step:80ms
step:3650/100000 loss:4.1189 t:124403ms step:80ms
step:3660/100000 loss:3.9205 t:125207ms step:80ms
step:3670/100000 loss:3.9015 t:126036ms step:86ms
step:3680/100000 loss:3.9119 t:126881ms step:87ms
step:3690/100000 loss:3.9982 t:127711ms step:81ms
step:3700/100000 loss:4.0280 t:128542ms step:84ms
step:3710/100000 loss:3.8916 t:129372ms step:81ms
step:3720/100000 loss:3.9624 t:130178ms step:80ms
step:3730/100000 loss:3.9428 t:130982ms step:80ms
step:3740/100000 loss:3.9772 t:131786ms step:80ms
step:3750/100000 loss:4.0174 t:132589ms step:81ms
step:3760/100000 loss:3.9944 t:133394ms step:80ms
step:3770/100000 loss:3.8378 t:134219ms step:81ms
step:3780/100000 loss:3.7066 t:135024ms step:80ms
step:3790/100000 loss:3.9398 t:135827ms step:80ms
step:3800/100000 loss:3.8214 t:136630ms step:81ms
step:3810/100000 loss:3.7781 t:137435ms step:80ms
step:3820/100000 loss:3.6480 t:138239ms step:80ms
step:3830/100000 loss:3.8480 t:139069ms step:81ms
step:3840/100000 loss:3.9683 t:139873ms step:81ms
step:3850/100000 loss:3.9756 t:140676ms step:80ms
step:3860/100000 loss:3.9767 t:141479ms step:80ms
step:3870/100000 loss:3.8119 t:142282ms step:80ms
step:3880/100000 loss:3.9088 t:143084ms step:80ms
step:3890/100000 loss:3.6212 t:143909ms step:80ms
step:3900/100000 loss:3.7610 t:144714ms step:81ms
step:3910/100000 loss:3.8612 t:145532ms step:84ms
step:3920/100000 loss:4.2942 t:146363ms step:81ms
step:3930/100000 loss:3.9691 t:147184ms step:83ms
step:3940/100000 loss:3.8138 t:148028ms step:80ms
step:3950/100000 loss:3.7898 t:148852ms step:83ms
step:3960/100000 loss:3.9674 t:149659ms step:80ms
step:3970/100000 loss:3.6476 t:150463ms step:80ms
step:3980/100000 loss:3.7576 t:151266ms step:80ms
step:3990/100000 loss:3.7613 t:152071ms step:81ms
step:4000/100000 loss:3.9219 t:152896ms step:81ms
step:4010/100000 loss:3.8721 t:153699ms step:80ms
step:4020/100000 loss:3.6552 t:154505ms step:80ms
step:4030/100000 loss:3.8030 t:155308ms step:79ms
step:4040/100000 loss:3.7025 t:156114ms step:80ms
step:4050/100000 loss:3.9509 t:156944ms step:82ms
step:4060/100000 loss:3.7107 t:157768ms step:81ms
step:4070/100000 loss:3.7310 t:158571ms step:81ms
step:4080/100000 loss:3.7637 t:159375ms step:80ms
step:4090/100000 loss:3.7697 t:160179ms step:80ms
step:4100/100000 loss:3.4666 t:160983ms step:80ms
step:4110/100000 loss:3.6708 t:161814ms step:81ms
step:4120/100000 loss:3.6881 t:162619ms step:80ms
step:4130/100000 loss:3.7748 t:163423ms step:79ms
step:4140/100000 loss:3.7908 t:164227ms step:80ms
step:4150/100000 loss:3.6364 t:165032ms step:80ms
step:4160/100000 loss:3.8913 t:165858ms step:80ms
step:4170/100000 loss:3.6551 t:166661ms step:80ms
step:4180/100000 loss:3.7497 t:167465ms step:80ms
step:4190/100000 loss:3.9034 t:168269ms step:80ms
step:4200/100000 loss:3.7348 t:169073ms step:79ms
step:4210/100000 loss:3.7134 t:169900ms step:82ms
step:4220/100000 loss:3.4854 t:170706ms step:80ms
step:4230/100000 loss:3.6101 t:171511ms step:80ms
step:4240/100000 loss:3.5850 t:172316ms step:80ms
step:4250/100000 loss:3.6717 t:173119ms step:80ms
step:4260/100000 loss:3.7711 t:173942ms step:101ms
step:4270/100000 loss:3.5362 t:174752ms step:80ms
step:4280/100000 loss:3.4672 t:175554ms step:80ms
step:4290/100000 loss:3.7673 t:176358ms step:80ms
step:4300/100000 loss:3.4833 t:177163ms step:80ms
step:4310/100000 loss:3.4887 t:177968ms step:81ms
step:4320/100000 loss:3.8354 t:178810ms step:82ms
step:4330/100000 loss:3.7422 t:179616ms step:80ms
step:4340/100000 loss:3.4973 t:180420ms step:80ms
step:4350/100000 loss:3.6065 t:181224ms step:80ms
step:4360/100000 loss:3.5660 t:182028ms step:80ms
step:4370/100000 loss:3.5794 t:182851ms step:82ms
step:4380/100000 loss:3.7168 t:183656ms step:80ms
step:4390/100000 loss:3.8642 t:184458ms step:80ms
step:4400/100000 loss:3.4309 t:185262ms step:81ms
step:4410/100000 loss:3.7440 t:186068ms step:80ms
step:4420/100000 loss:3.6821 t:186872ms step:81ms
step:4430/100000 loss:3.7959 t:187707ms step:80ms
step:4440/100000 loss:3.6768 t:188515ms step:80ms
step:4450/100000 loss:3.5881 t:189319ms step:80ms
step:4460/100000 loss:3.6414 t:190122ms step:80ms
step:4470/100000 loss:3.6705 t:190927ms step:80ms
step:4480/100000 loss:3.6360 t:191756ms step:80ms
step:4490/100000 loss:3.3641 t:192560ms step:80ms
step:4500/100000 loss:3.5462 t:193365ms step:80ms
step:4510/100000 loss:3.5644 t:194169ms step:80ms
step:4520/100000 loss:3.6129 t:194992ms step:101ms
step:4530/100000 loss:3.8699 t:196298ms step:135ms
step:4540/100000 loss:4.0270 t:197654ms step:136ms
step:4550/100000 loss:4.0253 t:199006ms step:135ms
step:4560/100000 loss:3.8097 t:200375ms step:136ms
step:4570/100000 loss:3.7844 t:201729ms step:136ms
step:4580/100000 loss:3.7217 t:203085ms step:137ms
step:4590/100000 loss:3.7320 t:204481ms step:141ms
step:4600/100000 loss:3.6418 t:205855ms step:136ms
step:4610/100000 loss:3.7943 t:207213ms step:135ms
step:4620/100000 loss:3.8501 t:208584ms step:134ms
step:4630/100000 loss:4.0427 t:209934ms step:136ms
step:4640/100000 loss:3.6816 t:211288ms step:135ms
step:4650/100000 loss:3.7181 t:212655ms step:134ms
