START: DC_capsule_bank  Sat Apr  4 00:25:07 CDT 2026
Ternary Reasoner — MLX local testing
Python 3.12.3 (main, Apr  9 2024, 08:09:14) [Clang 15.0.0 (clang-1500.3.9.4)]
MLX 0.31.1
model_params:1025430 arch:skc layers:6 dim:128 heads:4 seq_len:256
feedback:False passes:1 every:2 eval_passes:2 capsule:True engram:True(4h3o@L1) vrl:False xsa_start:999 partial_rope:16 lrelu2:lrelu2 shared_blocks:0
koopman:rank=2 diag_init=0.9 consist_w=0.005 halt:1@0.05 carry:1@0.8
optimizer: matrix_lr=0.02 scalar_lr=0.015 embed_lr=0.035 muon_wd=0.04 adam_wd=0.04
eval: sliding=True@32 temp_scaling=False ttt=False ngram_cache=True
turbo_quant: train=False export=1 kv=True
step:370/100000 loss:3.4859 t:70020ms step:188ms
step:380/100000 loss:3.3126 t:71909ms step:191ms
step:390/100000 loss:3.2716 t:73793ms step:187ms
step:400/100000 loss:3.3476 t:75682ms step:189ms
step:410/100000 loss:3.3035 t:77584ms step:187ms
step:420/100000 loss:3.1426 t:79456ms step:184ms
step:430/100000 loss:3.1023 t:81335ms step:188ms
step:440/100000 loss:3.2184 t:83234ms step:188ms
step:450/100000 loss:3.2816 t:85118ms step:188ms
step:460/100000 loss:3.1465 t:87115ms step:204ms
step:470/100000 loss:2.9839 t:89126ms step:204ms
step:480/100000 loss:3.2097 t:91131ms step:195ms
step:490/100000 loss:3.1259 t:93102ms step:188ms
step:500/100000 loss:3.1642 t:95013ms step:194ms
step:510/100000 loss:3.1482 t:96939ms step:185ms
step:520/100000 loss:3.1388 t:98826ms step:190ms
step:530/100000 loss:2.7901 t:100717ms step:189ms
step:540/100000 loss:2.9740 t:102612ms step:192ms
step:550/100000 loss:3.1766 t:104527ms step:189ms
step:560/100000 loss:3.5226 t:106439ms step:190ms
step:570/100000 loss:3.5319 t:108344ms step:191ms
step:580/100000 loss:3.5121 t:110265ms step:214ms
step:590/100000 loss:3.5222 t:112161ms step:189ms
step:600/100000 loss:3.3941 t:114068ms step:191ms
step:610/100000 loss:3.4042 t:115970ms step:190ms
step:620/100000 loss:3.4780 t:117893ms step:191ms
step:630/100000 loss:4.1549 t:119794ms step:189ms
step:640/100000 loss:3.4654 t:121700ms step:191ms
step:650/100000 loss:3.4166 t:123633ms step:217ms
step:660/100000 loss:3.4056 t:125534ms step:193ms
step:670/100000 loss:3.5349 t:127451ms step:193ms
step:680/100000 loss:3.2190 t:129365ms step:191ms
step:690/100000 loss:3.3764 t:131292ms step:190ms
step:700/100000 loss:3.4375 t:133187ms step:189ms
step:710/100000 loss:3.4158 t:135086ms step:191ms
step:720/100000 loss:3.3035 t:137007ms step:190ms
step:730/100000 loss:3.3460 t:138901ms step:186ms
step:740/100000 loss:3.2832 t:140790ms step:189ms
step:750/100000 loss:3.3910 t:142701ms step:190ms
step:760/100000 loss:3.4046 t:144605ms step:191ms
step:770/100000 loss:3.3417 t:146505ms step:190ms
step:780/100000 loss:3.2918 t:148416ms step:189ms
step:790/100000 loss:3.3589 t:150318ms step:190ms
step:800/100000 loss:3.4559 t:152225ms step:191ms
step:810/100000 loss:3.2234 t:154150ms step:186ms
step:820/100000 loss:3.2226 t:156045ms step:190ms
step:830/100000 loss:3.2901 t:157950ms step:189ms
step:840/100000 loss:3.3687 t:159859ms step:192ms
step:850/100000 loss:3.4590 t:161805ms step:193ms
step:860/100000 loss:3.3670 t:163729ms step:192ms
step:870/100000 loss:3.0394 t:165652ms step:191ms
step:880/100000 loss:3.3321 t:167590ms step:192ms
step:890/100000 loss:3.2234 t:169569ms step:201ms
step:900/100000 loss:3.1264 t:171515ms step:193ms
step:910/100000 loss:3.1825 t:173435ms step:194ms
step:920/100000 loss:3.0973 t:175376ms step:192ms
step:930/100000 loss:3.5735 t:177278ms step:189ms
step:940/100000 loss:3.2419 t:179190ms step:189ms
step:950/100000 loss:3.1421 t:181093ms step:191ms
step:960/100000 loss:3.1216 t:183001ms step:189ms
step:970/100000 loss:3.4330 t:184908ms step:189ms
step:980/100000 loss:3.1637 t:186807ms step:189ms
step:990/100000 loss:3.0157 t:188715ms step:190ms
step:1000/100000 loss:3.0495 t:190642ms step:216ms
step:1010/100000 loss:3.1520 t:192536ms step:189ms
step:1020/100000 loss:3.0163 t:194438ms step:190ms
step:1030/100000 loss:3.3956 t:196372ms step:194ms
step:1040/100000 loss:3.5095 t:198294ms step:194ms
step:1050/100000 loss:3.5144 t:200220ms step:192ms
step:1060/100000 loss:3.4974 t:202136ms step:191ms
step:1070/100000 loss:3.2804 t:204051ms step:191ms
step:1080/100000 loss:3.3251 t:205966ms step:190ms
step:1090/100000 loss:3.5204 t:207904ms step:191ms
step:1100/100000 loss:3.4322 t:209827ms step:192ms
step:1110/100000 loss:3.3696 t:211744ms step:192ms
step:1120/100000 loss:3.3733 t:213661ms step:192ms
step:1130/100000 loss:3.3206 t:215578ms step:193ms
step:1140/100000 loss:3.7438 t:217519ms step:192ms
step:1150/100000 loss:3.4050 t:219436ms step:191ms
step:1160/100000 loss:3.3876 t:221351ms step:192ms
step:1170/100000 loss:3.4641 t:223268ms step:191ms
step:1180/100000 loss:3.3237 t:225206ms step:209ms
step:1190/100000 loss:3.4045 t:227119ms step:191ms
step:1200/100000 loss:3.4339 t:229032ms step:193ms
step:1210/100000 loss:3.4534 t:230944ms step:192ms
step:1220/100000 loss:3.2942 t:232861ms step:192ms
step:1230/100000 loss:3.2329 t:234800ms step:191ms
step:1240/100000 loss:3.3657 t:236718ms step:191ms
step:1250/100000 loss:3.4322 t:238638ms step:192ms
step:1260/100000 loss:3.5030 t:240563ms step:194ms
step:1270/100000 loss:3.3054 t:242489ms step:191ms
step:1280/100000 loss:3.0007 t:244421ms step:189ms
step:1290/100000 loss:3.3777 t:246341ms step:192ms
step:1300/100000 loss:3.4048 t:248258ms step:191ms
step:1310/100000 loss:3.4404 t:250185ms step:191ms
step:1320/100000 loss:3.3832 t:252103ms step:192ms
step:1330/100000 loss:3.1692 t:254063ms step:197ms
step:1340/100000 loss:3.4677 t:255985ms step:191ms
step:1350/100000 loss:3.2220 t:257919ms step:195ms
step:1360/100000 loss:3.2812 t:259876ms step:214ms
step:1370/100000 loss:3.2847 t:261809ms step:194ms
step:1380/100000 loss:3.0942 t:263758ms step:195ms
step:1390/100000 loss:3.3656 t:265707ms step:194ms
step:1400/100000 loss:3.3650 t:267673ms step:193ms
step:1410/100000 loss:3.1712 t:269621ms step:196ms
step:1420/100000 loss:3.1729 t:271562ms step:196ms
step:1430/100000 loss:3.2180 t:273541ms step:193ms
step:1440/100000 loss:3.4782 t:275484ms step:195ms
step:1450/100000 loss:3.2822 t:277423ms step:194ms
step:1460/100000 loss:3.1647 t:279371ms step:196ms
step:1470/100000 loss:3.5062 t:281341ms step:195ms
step:1480/100000 loss:3.2331 t:283280ms step:191ms
step:1490/100000 loss:3.3558 t:285224ms step:195ms
step:1500/100000 loss:3.4114 t:287170ms step:197ms
step:1510/100000 loss:3.4547 t:289174ms step:203ms
step:1520/100000 loss:3.2112 t:291149ms step:194ms
step:1530/100000 loss:3.2498 t:293094ms step:192ms
step:1540/100000 loss:3.3195 t:295073ms step:196ms
step:1550/100000 loss:3.1745 t:297013ms step:194ms
step:1560/100000 loss:3.1826 t:298963ms step:193ms
val_progress:1/2
val_progress:2/2
step:1566/100000 val_loss:3.2006 val_bpb:1.8920 train_time:300128ms
lawa:applied k=5 snapshots for serialization
val_progress:1/2
val_progress:2/2
final_eval val_loss:3.2415 val_bpb:1.9162
final_sliding val_loss:3.3452 val_bpb:1.9778 (stride=32, T=1.00) eval_time:4984ms
ngram_cache val_loss:3.1824 val_bpb:1.8813 (order=5) eval_time:3683ms
artifact:0.74MB code:180305 total:917753/16000000 (FITS
Done. Artifact saved to logs/mlx_reasoner_model.ternary.ptz
