START: CB_caps16  Fri Apr  3 20:21:24 CDT 2026
Ternary Reasoner — MLX local testing
Python 3.12.3 (main, Apr  9 2024, 08:09:14) [Clang 15.0.0 (clang-1500.3.9.4)]
MLX 0.31.1
model_params:881891 arch:skc layers:6 dim:128 heads:4 seq_len:256
feedback:False passes:1 every:2 eval_passes:2 capsule:False engram:False(4h2o@L1) vrl:False xsa_start:999 partial_rope:16 lrelu2:lrelu2 shared_blocks:0
optimizer: matrix_lr=0.035 scalar_lr=0.025 embed_lr=0.035 muon_wd=0.04 adam_wd=0.04
eval: sliding=True@32 temp_scaling=False ttt=False ngram_cache=False
turbo_quant: train=False export=1 kv=True
step:390/100000 loss:3.9112 t:73854ms step:188ms
step:400/100000 loss:3.9907 t:75742ms step:188ms
step:410/100000 loss:3.9282 t:77632ms step:188ms
step:420/100000 loss:3.8278 t:79547ms step:189ms
step:430/100000 loss:3.7527 t:81434ms step:188ms
step:440/100000 loss:3.8963 t:83325ms step:189ms
step:450/100000 loss:3.9845 t:85219ms step:188ms
step:460/100000 loss:3.8647 t:87109ms step:189ms
step:470/100000 loss:3.7513 t:89018ms step:188ms
step:480/100000 loss:3.8700 t:90908ms step:189ms
step:490/100000 loss:3.9026 t:92801ms step:188ms
step:500/100000 loss:3.9076 t:94687ms step:188ms
step:510/100000 loss:3.8613 t:96605ms step:187ms
step:520/100000 loss:3.7945 t:98495ms step:189ms
step:530/100000 loss:3.5421 t:100376ms step:189ms
step:540/100000 loss:3.6838 t:102264ms step:189ms
step:550/100000 loss:3.8203 t:104154ms step:188ms
step:560/100000 loss:3.9009 t:106069ms step:187ms
step:570/100000 loss:3.9745 t:107964ms step:188ms
step:580/100000 loss:3.9275 t:109852ms step:189ms
step:590/100000 loss:3.9641 t:111744ms step:189ms
step:600/100000 loss:3.7457 t:113633ms step:188ms
step:610/100000 loss:3.8799 t:115542ms step:190ms
step:620/100000 loss:3.8381 t:117433ms step:188ms
step:630/100000 loss:4.6105 t:119322ms step:187ms
step:640/100000 loss:3.8704 t:121214ms step:189ms
step:650/100000 loss:3.9224 t:123111ms step:189ms
step:660/100000 loss:3.8321 t:125032ms step:190ms
step:670/100000 loss:3.9949 t:126928ms step:191ms
step:680/100000 loss:3.7369 t:128820ms step:190ms
step:690/100000 loss:3.8597 t:130708ms step:189ms
step:700/100000 loss:3.8781 t:132599ms step:189ms
step:710/100000 loss:3.8955 t:134505ms step:189ms
step:720/100000 loss:3.8804 t:136407ms step:193ms
step:730/100000 loss:3.9488 t:138335ms step:192ms
step:740/100000 loss:3.8118 t:140273ms step:192ms
step:750/100000 loss:3.9508 t:142194ms step:209ms
step:760/100000 loss:3.9013 t:144083ms step:191ms
step:770/100000 loss:3.8932 t:145983ms step:191ms
step:780/100000 loss:3.8026 t:147876ms step:190ms
step:790/100000 loss:3.8887 t:149765ms step:189ms
step:800/100000 loss:3.9993 t:151691ms step:217ms
step:810/100000 loss:3.8199 t:153596ms step:200ms
step:820/100000 loss:3.8292 t:155508ms step:191ms
step:830/100000 loss:3.8068 t:157413ms step:190ms
step:840/100000 loss:3.9660 t:159297ms step:188ms
step:850/100000 loss:3.9809 t:161198ms step:190ms
step:860/100000 loss:3.9418 t:163093ms step:191ms
step:870/100000 loss:3.5997 t:164988ms step:188ms
step:880/100000 loss:3.8848 t:166881ms step:190ms
step:890/100000 loss:3.8104 t:168776ms step:189ms
step:900/100000 loss:3.7689 t:170693ms step:189ms
step:910/100000 loss:3.7141 t:172592ms step:189ms
step:920/100000 loss:3.7083 t:174490ms step:190ms
step:930/100000 loss:4.0511 t:176386ms step:189ms
step:940/100000 loss:3.8454 t:178303ms step:187ms
step:950/100000 loss:3.7150 t:180197ms step:190ms
step:960/100000 loss:3.6718 t:182144ms step:198ms
step:970/100000 loss:3.9429 t:184056ms step:188ms
step:980/100000 loss:3.6776 t:185949ms step:191ms
step:990/100000 loss:3.6304 t:187861ms step:189ms
step:1000/100000 loss:3.6295 t:189748ms step:191ms
step:1010/100000 loss:3.7477 t:191646ms step:189ms
step:1020/100000 loss:3.5707 t:193536ms step:191ms
step:1030/100000 loss:3.8162 t:195469ms step:190ms
step:1040/100000 loss:3.8333 t:197372ms step:190ms
step:1050/100000 loss:3.8471 t:199269ms step:189ms
step:1060/100000 loss:3.9256 t:201167ms step:189ms
step:1070/100000 loss:3.5689 t:203083ms step:191ms
step:1080/100000 loss:3.6671 t:204986ms step:189ms
step:1090/100000 loss:3.8717 t:206880ms step:191ms
step:1100/100000 loss:3.8152 t:208807ms step:188ms
step:1110/100000 loss:3.6823 t:210705ms step:189ms
step:1120/100000 loss:3.7608 t:212610ms step:191ms
step:1130/100000 loss:3.6530 t:214510ms step:189ms
step:1140/100000 loss:4.1213 t:216443ms step:210ms
step:1150/100000 loss:3.7743 t:218340ms step:191ms
step:1160/100000 loss:3.7237 t:220230ms step:188ms
step:1170/100000 loss:3.7724 t:222133ms step:190ms
step:1180/100000 loss:3.6226 t:224046ms step:186ms
step:1190/100000 loss:3.7535 t:225943ms step:190ms
step:1200/100000 loss:3.7126 t:227840ms step:191ms
step:1210/100000 loss:3.7963 t:229738ms step:191ms
step:1220/100000 loss:3.5990 t:231662ms step:189ms
step:1230/100000 loss:3.5472 t:233562ms step:190ms
step:1240/100000 loss:3.6642 t:235464ms step:190ms
step:1250/100000 loss:3.7066 t:237363ms step:189ms
step:1260/100000 loss:3.7542 t:239283ms step:190ms
step:1270/100000 loss:3.6371 t:241181ms step:190ms
step:1280/100000 loss:3.1776 t:243082ms step:192ms
step:1290/100000 loss:3.7055 t:245011ms step:192ms
step:1300/100000 loss:3.7149 t:246913ms step:190ms
step:1310/100000 loss:3.7621 t:248819ms step:191ms
step:1320/100000 loss:3.7452 t:250709ms step:190ms
step:1330/100000 loss:3.4679 t:252623ms step:190ms
step:1340/100000 loss:3.7694 t:254536ms step:190ms
step:1350/100000 loss:3.5177 t:256438ms step:191ms
step:1360/100000 loss:3.5711 t:258367ms step:190ms
step:1370/100000 loss:3.6446 t:260271ms step:191ms
step:1380/100000 loss:3.4687 t:262169ms step:190ms
step:1390/100000 loss:3.6991 t:264080ms step:190ms
step:1400/100000 loss:3.6816 t:265983ms step:189ms
step:1410/100000 loss:3.5030 t:267885ms step:190ms
step:1420/100000 loss:3.4683 t:269809ms step:215ms
step:1430/100000 loss:3.5402 t:271710ms step:190ms
step:1440/100000 loss:3.8070 t:273608ms step:190ms
step:1450/100000 loss:3.6433 t:275513ms step:192ms
step:1460/100000 loss:3.4604 t:277424ms step:188ms
step:1470/100000 loss:3.7927 t:279322ms step:188ms
step:1480/100000 loss:3.5680 t:281221ms step:190ms
step:1490/100000 loss:3.6836 t:283137ms step:190ms
step:1500/100000 loss:3.7200 t:285044ms step:191ms
step:1510/100000 loss:3.7280 t:286950ms step:191ms
step:1520/100000 loss:3.5072 t:288878ms step:190ms
step:1530/100000 loss:3.5389 t:290778ms step:189ms
step:1540/100000 loss:3.6385 t:292677ms step:190ms
step:1550/100000 loss:3.4621 t:294599ms step:190ms
step:1560/100000 loss:3.4737 t:296499ms step:189ms
step:1570/100000 loss:3.4830 t:298398ms step:189ms
val_progress:1/2
val_progress:2/2
step:1579/100000 val_loss:3.4857 val_bpb:2.0606 train_time:300115ms
lawa:applied k=5 snapshots for serialization
val_progress:1/2
val_progress:2/2
final_eval val_loss:3.5676 val_bpb:2.1090
final_sliding val_loss:3.5819 val_bpb:2.1177 (stride=32, T=1.00) eval_time:5018ms
artifact:0.51MB code:174883 total:686303/16000000 (FITS
Done. Artifact saved to logs/mlx_reasoner_model.ternary.ptz
