START: BT_stoch_depth  Fri Apr  3 19:40:31 CDT 2026
Ternary Reasoner — MLX local testing
Python 3.12.3 (main, Apr  9 2024, 08:09:14) [Clang 15.0.0 (clang-1500.3.9.4)]
MLX 0.31.1
model_params:852275 arch:skc layers:6 dim:128 heads:4 seq_len:256
feedback:False passes:1 every:2 eval_passes:2 capsule:False engram:False(4h2o@L1) vrl:False xsa_start:999 partial_rope:16 lrelu2:lrelu2 shared_blocks:0
optimizer: matrix_lr=0.035 scalar_lr=0.025 embed_lr=0.035 muon_wd=0.04 adam_wd=0.04
eval: sliding=True@32 temp_scaling=False ttt=False ngram_cache=False
turbo_quant: train=False export=1 kv=True
step:1000/100000 loss:3.7625 t:187670ms step:187ms
step:1010/100000 loss:3.8005 t:189562ms step:187ms
step:1020/100000 loss:3.7090 t:191462ms step:188ms
step:1030/100000 loss:3.7299 t:193330ms step:188ms
step:1040/100000 loss:4.6352 t:195223ms step:205ms
step:1050/100000 loss:4.0640 t:197111ms step:188ms
step:1060/100000 loss:4.0087 t:198995ms step:188ms
step:1070/100000 loss:3.7614 t:200870ms step:186ms
step:1080/100000 loss:3.8103 t:202751ms step:187ms
step:1090/100000 loss:4.0286 t:204652ms step:198ms
step:1100/100000 loss:3.8970 t:206535ms step:188ms
step:1110/100000 loss:3.8345 t:208412ms step:187ms
step:1120/100000 loss:3.8714 t:210326ms step:188ms
step:1130/100000 loss:3.7410 t:212198ms step:187ms
step:1140/100000 loss:4.2549 t:214067ms step:188ms
step:1150/100000 loss:3.8507 t:215947ms step:186ms
step:1160/100000 loss:3.8103 t:217842ms step:187ms
step:1170/100000 loss:3.8819 t:219721ms step:189ms
step:1180/100000 loss:3.7526 t:221599ms step:187ms
step:1190/100000 loss:3.8787 t:223474ms step:186ms
step:1200/100000 loss:3.8814 t:225378ms step:189ms
step:1210/100000 loss:3.9074 t:227251ms step:187ms
step:1220/100000 loss:3.7099 t:229125ms step:188ms
step:1230/100000 loss:3.6793 t:231018ms step:186ms
step:1240/100000 loss:3.8380 t:232897ms step:187ms
step:1250/100000 loss:3.8311 t:234800ms step:191ms
step:1260/100000 loss:3.9335 t:236719ms step:188ms
step:1270/100000 loss:3.7534 t:238600ms step:187ms
step:1280/100000 loss:3.3372 t:240473ms step:186ms
step:1290/100000 loss:3.8720 t:242348ms step:187ms
step:1300/100000 loss:3.8674 t:244224ms step:190ms
step:1310/100000 loss:3.9055 t:246118ms step:189ms
step:1320/100000 loss:3.8576 t:248000ms step:187ms
step:1330/100000 loss:3.6119 t:249875ms step:187ms
step:1340/100000 loss:3.8998 t:251768ms step:206ms
step:1350/100000 loss:3.6381 t:253638ms step:187ms
step:1360/100000 loss:3.7065 t:255512ms step:187ms
step:1370/100000 loss:3.7684 t:257388ms step:188ms
step:1380/100000 loss:3.5276 t:259286ms step:186ms
step:1390/100000 loss:3.8113 t:261163ms step:187ms
step:1400/100000 loss:3.8138 t:263041ms step:187ms
step:1410/100000 loss:3.6519 t:264918ms step:190ms
step:1420/100000 loss:3.6651 t:266820ms step:187ms
step:1430/100000 loss:3.6927 t:268696ms step:188ms
step:1440/100000 loss:3.9757 t:270585ms step:189ms
step:1450/100000 loss:3.7838 t:272460ms step:189ms
step:1460/100000 loss:3.6178 t:274340ms step:186ms
step:1470/100000 loss:3.9828 t:276221ms step:189ms
step:1480/100000 loss:3.7403 t:278100ms step:187ms
step:1490/100000 loss:3.8463 t:279974ms step:186ms
step:1500/100000 loss:3.8637 t:281865ms step:186ms
step:1510/100000 loss:3.8926 t:283736ms step:186ms
step:1520/100000 loss:3.6732 t:285615ms step:188ms
step:1530/100000 loss:3.7195 t:287487ms step:188ms
step:1540/100000 loss:3.7972 t:289376ms step:188ms
step:1550/100000 loss:3.6196 t:291254ms step:188ms
step:1560/100000 loss:3.6113 t:293124ms step:187ms
step:1570/100000 loss:3.6276 t:294998ms step:187ms
step:1580/100000 loss:3.6595 t:296899ms step:187ms
step:1590/100000 loss:3.8502 t:298773ms step:187ms
val_progress:1/2
val_progress:2/2
step:1597/100000 val_loss:5.1237 val_bpb:3.0288 train_time:300083ms
lawa:applied k=5 snapshots for serialization
val_progress:1/2
val_progress:2/2
final_eval val_loss:4.8949 val_bpb:2.8936
final_sliding val_loss:4.5787 val_bpb:2.7070 (stride=32, T=1.00) eval_time:4913ms
artifact:0.50MB code:174883 total:675915/16000000 (FITS
Done. Artifact saved to logs/mlx_reasoner_model.ternary.ptz
