Ternary Reasoner — MLX local testing
Python 3.12.3 (main, Apr  9 2024, 08:09:14) [Clang 15.0.0 (clang-1500.3.9.4)]
MLX 0.31.1
model_params:852275 arch:skc layers:6 dim:128 heads:4 seq_len:256
feedback:False passes:1 every:2 eval_passes:2 capsule:False engram:False(4h2o@L1) vrl:False xsa_start:999 partial_rope:16 lrelu2:lrelu2 shared_blocks:0
optimizer: matrix_lr=0.035 scalar_lr=0.025 embed_lr=0.035 muon_wd=0.04 adam_wd=0.04
eval: sliding=True@32 temp_scaling=False ttt=False ngram_cache=False
turbo_quant: train=False export=1 kv=True
step:400/100000 loss:3.9139 t:76396ms step:188ms
step:410/100000 loss:3.8941 t:78268ms step:187ms
step:420/100000 loss:3.7718 t:80149ms step:188ms
step:430/100000 loss:3.6679 t:82024ms step:188ms
step:440/100000 loss:3.8237 t:83950ms step:187ms
step:450/100000 loss:3.9699 t:85850ms step:188ms
step:460/100000 loss:3.8082 t:87717ms step:187ms
step:470/100000 loss:3.7453 t:89594ms step:189ms
step:480/100000 loss:3.8041 t:91476ms step:187ms
step:490/100000 loss:3.8609 t:93349ms step:187ms
step:500/100000 loss:3.7920 t:95326ms step:198ms
step:510/100000 loss:3.8339 t:97235ms step:187ms
step:520/100000 loss:3.7849 t:99120ms step:189ms
step:530/100000 loss:3.4737 t:101011ms step:185ms
step:540/100000 loss:3.6477 t:102918ms step:189ms
step:550/100000 loss:3.7930 t:104794ms step:189ms
step:560/100000 loss:3.8341 t:106694ms step:188ms
step:570/100000 loss:3.8708 t:108568ms step:185ms
step:580/100000 loss:3.8580 t:110439ms step:187ms
step:590/100000 loss:3.8709 t:112335ms step:189ms
step:600/100000 loss:3.7401 t:114235ms step:196ms
step:610/100000 loss:3.8046 t:116136ms step:188ms
step:620/100000 loss:3.8163 t:118009ms step:187ms
step:630/100000 loss:4.5701 t:119885ms step:185ms
step:640/100000 loss:3.8470 t:121770ms step:187ms
step:650/100000 loss:3.8280 t:123644ms step:189ms
step:660/100000 loss:3.7439 t:125573ms step:189ms
step:670/100000 loss:3.9498 t:127460ms step:192ms
step:680/100000 loss:3.7021 t:129411ms step:187ms
step:690/100000 loss:3.8438 t:131371ms step:275ms
step:700/100000 loss:3.8694 t:133312ms step:187ms
step:710/100000 loss:3.8439 t:135221ms step:187ms
step:720/100000 loss:3.8379 t:137136ms step:193ms
step:730/100000 loss:3.7627 t:139075ms step:192ms
step:740/100000 loss:3.6987 t:140983ms step:195ms
step:750/100000 loss:3.8666 t:142883ms step:191ms
step:760/100000 loss:3.9051 t:144786ms step:188ms
step:770/100000 loss:3.8756 t:146702ms step:187ms
step:780/100000 loss:3.7944 t:148605ms step:187ms
step:790/100000 loss:3.9070 t:150517ms step:191ms
step:800/100000 loss:3.9271 t:152435ms step:192ms
step:810/100000 loss:3.8144 t:154336ms step:191ms
step:820/100000 loss:3.7180 t:156236ms step:190ms
step:830/100000 loss:3.8215 t:158164ms step:189ms
step:840/100000 loss:3.9079 t:160066ms step:189ms
step:850/100000 loss:3.9593 t:161966ms step:187ms
step:860/100000 loss:3.9479 t:163876ms step:192ms
step:870/100000 loss:3.5897 t:165782ms step:190ms
step:880/100000 loss:3.8429 t:167678ms step:192ms
step:890/100000 loss:3.6895 t:169595ms step:189ms
step:900/100000 loss:3.6467 t:171496ms step:188ms
step:910/100000 loss:3.6313 t:173401ms step:188ms
step:920/100000 loss:3.6975 t:175337ms step:195ms
step:930/100000 loss:4.0019 t:177243ms step:191ms
step:940/100000 loss:3.7959 t:179146ms step:192ms
step:950/100000 loss:3.7040 t:181048ms step:192ms
step:960/100000 loss:3.6318 t:182953ms step:190ms
step:970/100000 loss:3.9251 t:184871ms step:187ms
step:980/100000 loss:3.6658 t:186781ms step:187ms
step:990/100000 loss:3.5961 t:188700ms step:191ms
step:1000/100000 loss:3.6483 t:190623ms step:191ms
step:1010/100000 loss:3.6107 t:192515ms step:191ms
step:1020/100000 loss:3.5521 t:194433ms step:191ms
step:1030/100000 loss:3.6896 t:196357ms step:190ms
step:1040/100000 loss:3.8059 t:198288ms step:186ms
step:1050/100000 loss:3.7839 t:200205ms step:189ms
step:1060/100000 loss:3.8254 t:202116ms step:190ms
step:1070/100000 loss:3.5679 t:204032ms step:197ms
step:1080/100000 loss:3.6092 t:205984ms step:193ms
step:1090/100000 loss:3.8401 t:207900ms step:194ms
step:1100/100000 loss:3.7175 t:209806ms step:190ms
step:1110/100000 loss:3.6867 t:211727ms step:188ms
step:1120/100000 loss:3.6716 t:213639ms step:190ms
step:1130/100000 loss:3.6263 t:215549ms step:191ms
step:1140/100000 loss:4.0609 t:217482ms step:192ms
step:1150/100000 loss:3.6790 t:219391ms step:192ms
step:1160/100000 loss:3.6747 t:221302ms step:195ms
step:1170/100000 loss:3.7469 t:223223ms step:199ms
step:1180/100000 loss:3.6064 t:225148ms step:188ms
step:1190/100000 loss:3.7408 t:227058ms step:191ms
step:1200/100000 loss:3.7028 t:228972ms step:198ms
step:1210/100000 loss:3.7826 t:230869ms step:189ms
step:1220/100000 loss:3.5849 t:232782ms step:191ms
step:1230/100000 loss:3.5618 t:234675ms step:191ms
step:1240/100000 loss:3.6700 t:236586ms step:189ms
step:1250/100000 loss:3.7045 t:238487ms step:187ms
step:1260/100000 loss:3.7652 t:240402ms step:189ms
step:1270/100000 loss:3.5999 t:242306ms step:190ms
step:1280/100000 loss:3.1659 t:244200ms step:191ms
step:1290/100000 loss:3.7241 t:246094ms step:191ms
step:1300/100000 loss:3.7150 t:248026ms step:207ms
step:1310/100000 loss:3.7665 t:249918ms step:188ms
step:1320/100000 loss:3.7121 t:251817ms step:188ms
step:1330/100000 loss:3.4959 t:253724ms step:189ms
step:1340/100000 loss:3.7436 t:255632ms step:189ms
step:1350/100000 loss:3.5190 t:257526ms step:191ms
step:1360/100000 loss:3.5851 t:259441ms step:194ms
step:1370/100000 loss:3.6129 t:261367ms step:185ms
step:1380/100000 loss:3.4229 t:263280ms step:190ms
step:1390/100000 loss:3.6683 t:265204ms step:199ms
step:1400/100000 loss:3.6563 t:267115ms step:191ms
step:1410/100000 loss:3.4598 t:269025ms step:192ms
step:1420/100000 loss:3.4679 t:270950ms step:211ms
step:1430/100000 loss:3.5503 t:272864ms step:190ms
step:1440/100000 loss:3.8346 t:274776ms step:189ms
step:1450/100000 loss:3.6147 t:276690ms step:190ms
step:1460/100000 loss:3.4593 t:278608ms step:191ms
step:1470/100000 loss:3.8182 t:280530ms step:192ms
step:1480/100000 loss:3.5683 t:282432ms step:190ms
step:1490/100000 loss:3.6854 t:284349ms step:192ms
step:1500/100000 loss:3.7008 t:286257ms step:191ms
step:1510/100000 loss:3.7478 t:288170ms step:189ms
step:1520/100000 loss:3.5085 t:290121ms step:191ms
step:1530/100000 loss:3.5358 t:292033ms step:192ms
step:1540/100000 loss:3.6386 t:293941ms step:192ms
step:1550/100000 loss:3.4520 t:295857ms step:191ms
step:1560/100000 loss:3.4664 t:297790ms step:193ms
step:1570/100000 loss:3.4755 t:299702ms step:189ms
val_progress:1/2
val_progress:2/2
step:1572/100000 val_loss:3.4902 val_bpb:2.0632 train_time:300083ms
lawa:applied k=5 snapshots for serialization
val_progress:1/2
val_progress:2/2
final_eval val_loss:3.5527 val_bpb:2.1002
final_sliding val_loss:3.6023 val_bpb:2.1297 (stride=32, T=1.00) eval_time:4988ms
artifact:0.50MB code:174684 total:675484/16000000 (FITS
Done. Artifact saved to logs/R_6L_tko_off_model.ternary.ptz
