====== START H_smeargate_off @ Fri Apr  3 15:33:19 CDT 2026 ======
Ternary Reasoner — MLX local testing
Python 3.12.3 (main, Apr  9 2024, 08:09:14) [Clang 15.0.0 (clang-1500.3.9.4)]
MLX 0.31.1
model_params:612130 arch:skc layers:4 dim:128 heads:4 seq_len:256
feedback:False passes:1 every:2 eval_passes:2 capsule:False engram:False(4h2o@L1) vrl:False xsa_start:999 partial_rope:16 lrelu2:lrelu2 shared_blocks:0
optimizer: matrix_lr=0.035 scalar_lr=0.025 embed_lr=0.035 muon_wd=0.04 adam_wd=0.04
eval: sliding=True@32 temp_scaling=False ttt=False ngram_cache=False
turbo_quant: train=False export=1 kv=True
step:260/100000 loss:4.2663 t:32256ms step:124ms
step:270/100000 loss:4.1962 t:33484ms step:124ms
step:280/100000 loss:4.1189 t:34727ms step:124ms
step:290/100000 loss:4.3249 t:35980ms step:126ms
step:300/100000 loss:4.2964 t:37250ms step:127ms
step:310/100000 loss:4.1684 t:38517ms step:124ms
step:320/100000 loss:4.1911 t:39755ms step:123ms
step:330/100000 loss:4.0721 t:40987ms step:121ms
step:340/100000 loss:4.1916 t:42226ms step:121ms
step:350/100000 loss:4.3577 t:43469ms step:124ms
step:360/100000 loss:4.4161 t:44708ms step:125ms
step:370/100000 loss:4.2416 t:45953ms step:124ms
step:380/100000 loss:4.1637 t:47185ms step:125ms
step:390/100000 loss:4.1223 t:48423ms step:123ms
step:400/100000 loss:4.1584 t:49675ms step:126ms
step:410/100000 loss:4.2337 t:50910ms step:123ms
step:420/100000 loss:4.0192 t:52159ms step:125ms
step:430/100000 loss:3.9854 t:53393ms step:122ms
step:440/100000 loss:4.1317 t:54634ms step:124ms
step:450/100000 loss:4.2034 t:55893ms step:124ms
step:460/100000 loss:4.0599 t:57139ms step:123ms
step:470/100000 loss:3.9649 t:58368ms step:123ms
step:480/100000 loss:4.1309 t:59615ms step:123ms
step:490/100000 loss:4.1566 t:60841ms step:124ms
step:500/100000 loss:4.1046 t:62100ms step:120ms
step:510/100000 loss:4.1360 t:63333ms step:124ms
step:520/100000 loss:4.1163 t:64568ms step:122ms
step:530/100000 loss:3.7759 t:65809ms step:125ms
step:540/100000 loss:4.0200 t:67050ms step:133ms
step:550/100000 loss:4.1329 t:68300ms step:125ms
step:560/100000 loss:4.0034 t:69528ms step:124ms
step:570/100000 loss:4.0516 t:70775ms step:126ms
step:580/100000 loss:4.0118 t:71993ms step:123ms
step:590/100000 loss:4.0926 t:73235ms step:123ms
step:600/100000 loss:3.9274 t:74503ms step:124ms
step:610/100000 loss:3.9944 t:75741ms step:123ms
step:620/100000 loss:4.0135 t:76981ms step:124ms
step:630/100000 loss:4.7940 t:78212ms step:123ms
step:640/100000 loss:4.0211 t:79460ms step:125ms
step:650/100000 loss:3.9879 t:80715ms step:124ms
step:660/100000 loss:3.9676 t:81956ms step:124ms
step:670/100000 loss:4.1516 t:83184ms step:124ms
step:680/100000 loss:3.9005 t:84422ms step:122ms
step:690/100000 loss:4.0158 t:85662ms step:124ms
step:700/100000 loss:4.0811 t:86916ms step:123ms
step:710/100000 loss:4.0872 t:88158ms step:125ms
step:720/100000 loss:4.0055 t:89395ms step:123ms
step:730/100000 loss:4.0037 t:90642ms step:125ms
step:740/100000 loss:3.9857 t:91886ms step:125ms
step:750/100000 loss:4.1039 t:93136ms step:124ms
step:760/100000 loss:4.1148 t:94371ms step:125ms
step:770/100000 loss:4.1351 t:95617ms step:124ms
step:780/100000 loss:4.0441 t:96852ms step:124ms
step:790/100000 loss:4.1172 t:98105ms step:122ms
step:800/100000 loss:4.2196 t:99372ms step:129ms
step:810/100000 loss:3.9776 t:100603ms step:123ms
step:820/100000 loss:3.9418 t:101843ms step:123ms
step:830/100000 loss:4.0599 t:103073ms step:123ms
step:840/100000 loss:4.1582 t:104325ms step:124ms
step:850/100000 loss:4.2706 t:105571ms step:125ms
step:860/100000 loss:4.2584 t:106836ms step:124ms
step:870/100000 loss:3.8154 t:108081ms step:126ms
step:880/100000 loss:4.0809 t:109331ms step:126ms
step:890/100000 loss:3.9511 t:110587ms step:126ms
step:900/100000 loss:3.9549 t:111831ms step:123ms
step:910/100000 loss:3.9391 t:113092ms step:126ms
step:920/100000 loss:3.9655 t:114338ms step:124ms
step:930/100000 loss:4.2695 t:115598ms step:128ms
step:940/100000 loss:4.1240 t:116841ms step:125ms
step:950/100000 loss:3.9634 t:118094ms step:124ms
step:960/100000 loss:3.9183 t:119354ms step:126ms
step:970/100000 loss:4.2297 t:120604ms step:124ms
step:980/100000 loss:3.9846 t:121862ms step:126ms
step:990/100000 loss:3.9107 t:123101ms step:123ms
step:1000/100000 loss:3.9470 t:124375ms step:124ms
step:1010/100000 loss:3.9509 t:125620ms step:125ms
step:1020/100000 loss:3.8512 t:126871ms step:125ms
step:1030/100000 loss:3.9113 t:128126ms step:125ms
step:1040/100000 loss:4.0145 t:129378ms step:124ms
step:1050/100000 loss:4.0308 t:130628ms step:126ms
step:1060/100000 loss:4.0469 t:131887ms step:123ms
step:1070/100000 loss:3.8017 t:133137ms step:124ms
step:1080/100000 loss:3.8536 t:134390ms step:123ms
step:1090/100000 loss:4.1009 t:135646ms step:125ms
step:1100/100000 loss:3.9764 t:136883ms step:124ms
step:1110/100000 loss:3.9226 t:138156ms step:126ms
step:1120/100000 loss:3.9711 t:139404ms step:129ms
step:1130/100000 loss:3.8570 t:140658ms step:123ms
step:1140/100000 loss:4.3492 t:141904ms step:125ms
step:1150/100000 loss:3.9588 t:143149ms step:124ms
step:1160/100000 loss:3.9351 t:144425ms step:126ms
step:1170/100000 loss:3.9955 t:145677ms step:126ms
step:1180/100000 loss:3.8922 t:146929ms step:125ms
step:1190/100000 loss:4.0190 t:148169ms step:126ms
step:1200/100000 loss:4.0545 t:149420ms step:125ms
step:1210/100000 loss:4.0369 t:150688ms step:124ms
step:1220/100000 loss:3.8598 t:151948ms step:123ms
step:1230/100000 loss:3.7921 t:153193ms step:125ms
step:1240/100000 loss:4.0086 t:154435ms step:122ms
step:1250/100000 loss:3.9540 t:155694ms step:129ms
step:1260/100000 loss:4.0359 t:156981ms step:129ms
step:1270/100000 loss:3.9212 t:158264ms step:126ms
step:1280/100000 loss:3.2900 t:159508ms step:125ms
step:1290/100000 loss:4.0447 t:160765ms step:127ms
step:1300/100000 loss:4.0325 t:162001ms step:125ms
step:1310/100000 loss:4.1408 t:163260ms step:123ms
step:1320/100000 loss:4.0191 t:164521ms step:126ms
step:1330/100000 loss:3.8106 t:165764ms step:124ms
step:1340/100000 loss:4.0706 t:167013ms step:125ms
step:1350/100000 loss:3.8734 t:168278ms step:121ms
step:1360/100000 loss:3.8821 t:169535ms step:126ms
step:1370/100000 loss:4.0622 t:170786ms step:126ms
step:1380/100000 loss:3.7468 t:172043ms step:126ms
step:1390/100000 loss:3.9849 t:173291ms step:126ms
step:1400/100000 loss:3.9862 t:174540ms step:123ms
step:1410/100000 loss:3.8283 t:175811ms step:126ms
step:1420/100000 loss:3.8080 t:177058ms step:124ms
step:1430/100000 loss:3.9077 t:178313ms step:125ms
step:1440/100000 loss:4.2319 t:179550ms step:124ms
step:1450/100000 loss:3.9738 t:180805ms step:125ms
step:1460/100000 loss:3.8142 t:182076ms step:124ms
step:1470/100000 loss:4.2469 t:183330ms step:124ms
step:1480/100000 loss:3.9312 t:184570ms step:124ms
step:1490/100000 loss:4.1810 t:185820ms step:124ms
step:1500/100000 loss:4.0668 t:187082ms step:126ms
step:1510/100000 loss:4.0631 t:188340ms step:124ms
step:1520/100000 loss:3.8453 t:189595ms step:125ms
step:1530/100000 loss:3.9089 t:190837ms step:123ms
step:1540/100000 loss:3.9704 t:192086ms step:124ms
step:1550/100000 loss:3.8519 t:193342ms step:126ms
step:1560/100000 loss:3.7860 t:194601ms step:123ms
step:1570/100000 loss:3.8527 t:195863ms step:126ms
step:1580/100000 loss:3.8401 t:197118ms step:124ms
step:1590/100000 loss:3.7684 t:198370ms step:127ms
step:1600/100000 loss:3.9214 t:199641ms step:141ms
step:1610/100000 loss:3.6674 t:200896ms step:125ms
step:1620/100000 loss:3.9242 t:202140ms step:127ms
step:1630/100000 loss:3.9796 t:203399ms step:127ms
step:1640/100000 loss:3.8098 t:204645ms step:126ms
step:1650/100000 loss:3.9163 t:205919ms step:125ms
step:1660/100000 loss:4.0685 t:207178ms step:126ms
step:1670/100000 loss:3.9644 t:208427ms step:123ms
step:1680/100000 loss:3.7551 t:209683ms step:127ms
step:1690/100000 loss:3.8916 t:210938ms step:125ms
step:1700/100000 loss:3.8833 t:212208ms step:126ms
step:1710/100000 loss:3.8054 t:213479ms step:128ms
step:1720/100000 loss:3.7455 t:214743ms step:125ms
step:1730/100000 loss:3.7373 t:215987ms step:126ms
step:1740/100000 loss:3.7703 t:217242ms step:123ms
step:1750/100000 loss:3.6787 t:218530ms step:150ms
step:1760/100000 loss:3.9241 t:219781ms step:124ms
step:1770/100000 loss:4.0910 t:221036ms step:125ms
step:1780/100000 loss:3.6944 t:222279ms step:124ms
step:1790/100000 loss:3.7492 t:223542ms step:127ms
step:1800/100000 loss:3.7467 t:224791ms step:125ms
step:1810/100000 loss:3.7633 t:226057ms step:125ms
step:1820/100000 loss:3.8977 t:227305ms step:124ms
step:1830/100000 loss:3.7957 t:228556ms step:123ms
step:1840/100000 loss:3.5444 t:229818ms step:126ms
step:1850/100000 loss:3.9267 t:231061ms step:123ms
step:1860/100000 loss:3.9387 t:232335ms step:126ms
step:1870/100000 loss:3.8025 t:233579ms step:124ms
step:1880/100000 loss:3.8445 t:234836ms step:125ms
step:1890/100000 loss:3.8030 t:236101ms step:126ms
step:1900/100000 loss:3.7283 t:237359ms step:125ms
step:1910/100000 loss:3.6705 t:238632ms step:125ms
step:1920/100000 loss:3.8264 t:239884ms step:124ms
step:1930/100000 loss:3.7935 t:241165ms step:134ms
step:1940/100000 loss:3.7682 t:242432ms step:124ms
step:1950/100000 loss:3.6195 t:243694ms step:127ms
step:1960/100000 loss:3.7242 t:244961ms step:127ms
step:1970/100000 loss:4.1208 t:246250ms step:127ms
step:1980/100000 loss:4.2326 t:247504ms step:127ms
step:1990/100000 loss:3.6590 t:248774ms step:124ms
step:2000/100000 loss:3.7978 t:250058ms step:127ms
step:2010/100000 loss:3.7351 t:251307ms step:123ms
step:2020/100000 loss:3.7097 t:252565ms step:127ms
step:2030/100000 loss:3.6790 t:253828ms step:127ms
step:2040/100000 loss:3.7761 t:255097ms step:127ms
step:2050/100000 loss:3.6187 t:256372ms step:150ms
step:2060/100000 loss:3.7600 t:257646ms step:129ms
step:2070/100000 loss:3.8222 t:258915ms step:127ms
step:2080/100000 loss:3.5228 t:260192ms step:123ms
step:2090/100000 loss:3.7726 t:261468ms step:126ms
step:2100/100000 loss:3.7115 t:262723ms step:125ms
step:2110/100000 loss:3.6719 t:264013ms step:127ms
step:2120/100000 loss:3.3775 t:265286ms step:126ms
step:2130/100000 loss:3.7590 t:266568ms step:126ms
step:2140/100000 loss:3.6739 t:267828ms step:128ms
step:2150/100000 loss:3.8819 t:269093ms step:125ms
step:2160/100000 loss:3.7153 t:270374ms step:127ms
step:2170/100000 loss:3.7281 t:271644ms step:131ms
step:2180/100000 loss:3.8154 t:272924ms step:128ms
step:2190/100000 loss:3.6699 t:274180ms step:127ms
step:2200/100000 loss:3.6133 t:275452ms step:127ms
step:2210/100000 loss:3.5022 t:276744ms step:132ms
step:2220/100000 loss:3.6527 t:278063ms step:124ms
step:2230/100000 loss:3.7208 t:279329ms step:126ms
step:2240/100000 loss:3.5614 t:280596ms step:125ms
step:2250/100000 loss:3.5580 t:281879ms step:130ms
step:2260/100000 loss:3.6899 t:283160ms step:129ms
step:2270/100000 loss:3.6761 t:284446ms step:128ms
step:2280/100000 loss:3.6945 t:285704ms step:127ms
step:2290/100000 loss:3.6916 t:286975ms step:124ms
step:2300/100000 loss:3.6513 t:288238ms step:127ms
step:2310/100000 loss:3.4727 t:289527ms step:125ms
step:2320/100000 loss:3.6500 t:290804ms step:127ms
step:2330/100000 loss:3.5808 t:292064ms step:126ms
step:2340/100000 loss:3.4309 t:293344ms step:128ms
step:2350/100000 loss:3.6739 t:294605ms step:127ms
step:2360/100000 loss:3.7640 t:295903ms step:124ms
step:2370/100000 loss:3.4955 t:297163ms step:128ms
step:2380/100000 loss:3.5080 t:298429ms step:124ms
step:2390/100000 loss:3.5488 t:299718ms step:130ms
val_progress:1/2
val_progress:2/2
step:2393/100000 val_loss:3.6662 val_bpb:2.1672 train_time:300104ms
lawa:applied k=5 snapshots for serialization
val_progress:1/2
val_progress:2/2
final_eval val_loss:3.6885 val_bpb:2.1804
final_sliding val_loss:3.6933 val_bpb:2.1836 (stride=32, T=1.00) eval_time:3324ms
artifact:0.34MB code:174314 total:513202/16000000 (FITS
Done. Artifact saved to logs/mlx_reasoner_model.ternary.ptz
====== END H_smeargate_off @ Fri Apr  3 15:38:23 CDT 2026 ======
