START: BY_warmdown08  Fri Apr  3 20:06:04 CDT 2026
Ternary Reasoner — MLX local testing
Python 3.12.3 (main, Apr  9 2024, 08:09:14) [Clang 15.0.0 (clang-1500.3.9.4)]
MLX 0.31.1
model_params:852275 arch:skc layers:6 dim:128 heads:4 seq_len:256
feedback:False passes:1 every:2 eval_passes:2 capsule:False engram:False(4h2o@L1) vrl:False xsa_start:999 partial_rope:16 lrelu2:lrelu2 shared_blocks:0
optimizer: matrix_lr=0.035 scalar_lr=0.025 embed_lr=0.035 muon_wd=0.04 adam_wd=0.04
eval: sliding=True@32 temp_scaling=False ttt=False ngram_cache=False
turbo_quant: train=False export=1 kv=True
step:390/100000 loss:3.9851 t:72855ms step:185ms
step:400/100000 loss:4.0743 t:74711ms step:186ms
step:410/100000 loss:4.0532 t:76588ms step:187ms
step:420/100000 loss:3.9043 t:78449ms step:186ms
step:430/100000 loss:3.8289 t:80312ms step:185ms
step:440/100000 loss:3.9914 t:82173ms step:186ms
step:450/100000 loss:4.0987 t:84049ms step:187ms
step:460/100000 loss:3.9368 t:85911ms step:186ms
step:470/100000 loss:3.8424 t:87767ms step:185ms
step:480/100000 loss:4.0705 t:89627ms step:184ms
step:490/100000 loss:4.0147 t:91503ms step:186ms
step:500/100000 loss:3.9906 t:93369ms step:188ms
step:510/100000 loss:3.9750 t:95234ms step:186ms
step:520/100000 loss:3.9313 t:97098ms step:186ms
step:530/100000 loss:3.6285 t:98982ms step:186ms
step:540/100000 loss:3.8517 t:100844ms step:184ms
step:550/100000 loss:3.9508 t:102705ms step:186ms
step:560/100000 loss:3.8334 t:104566ms step:186ms
step:570/100000 loss:3.9114 t:106467ms step:186ms
step:580/100000 loss:3.9236 t:108333ms step:185ms
step:590/100000 loss:3.9610 t:110205ms step:186ms
step:600/100000 loss:3.7959 t:112100ms step:185ms
step:610/100000 loss:3.8429 t:113973ms step:186ms
step:620/100000 loss:3.8653 t:115845ms step:190ms
step:630/100000 loss:4.7013 t:117724ms step:186ms
step:640/100000 loss:3.8820 t:119604ms step:185ms
step:650/100000 loss:3.9022 t:121472ms step:186ms
step:660/100000 loss:3.8346 t:123340ms step:187ms
step:670/100000 loss:3.9704 t:125224ms step:188ms
step:680/100000 loss:3.7602 t:127094ms step:187ms
step:690/100000 loss:3.8636 t:128967ms step:187ms
step:700/100000 loss:3.9100 t:130871ms step:186ms
step:710/100000 loss:3.9245 t:132742ms step:187ms
step:720/100000 loss:3.8506 t:134611ms step:185ms
step:730/100000 loss:3.8255 t:136507ms step:188ms
step:740/100000 loss:3.7709 t:138377ms step:185ms
step:750/100000 loss:3.8887 t:140246ms step:187ms
step:760/100000 loss:3.9251 t:142171ms step:194ms
step:770/100000 loss:3.9243 t:144077ms step:186ms
step:780/100000 loss:3.8542 t:145948ms step:188ms
step:790/100000 loss:3.9124 t:147828ms step:184ms
step:800/100000 loss:4.1101 t:149696ms step:185ms
step:810/100000 loss:3.8007 t:151589ms step:194ms
step:820/100000 loss:3.7788 t:153526ms step:212ms
step:830/100000 loss:3.8404 t:155412ms step:189ms
step:840/100000 loss:3.9341 t:157294ms step:188ms
step:850/100000 loss:4.0173 t:159164ms step:187ms
step:860/100000 loss:3.9272 t:161044ms step:186ms
step:870/100000 loss:3.6239 t:162912ms step:186ms
step:880/100000 loss:3.8473 t:164785ms step:187ms
step:890/100000 loss:3.7082 t:166673ms step:183ms
step:900/100000 loss:3.7169 t:168565ms step:188ms
step:910/100000 loss:3.7009 t:170434ms step:186ms
step:920/100000 loss:3.7251 t:172306ms step:186ms
step:930/100000 loss:4.1223 t:174184ms step:188ms
step:940/100000 loss:3.8856 t:176065ms step:189ms
step:950/100000 loss:3.7545 t:177943ms step:186ms
step:960/100000 loss:3.6613 t:179805ms step:185ms
step:970/100000 loss:4.0553 t:181698ms step:187ms
step:980/100000 loss:3.7622 t:183568ms step:187ms
step:990/100000 loss:3.6588 t:185446ms step:188ms
step:1000/100000 loss:3.7565 t:187327ms step:187ms
step:1010/100000 loss:3.7374 t:189202ms step:184ms
step:1020/100000 loss:3.6039 t:191074ms step:188ms
step:1030/100000 loss:3.6836 t:192940ms step:185ms
step:1040/100000 loss:3.7618 t:194820ms step:187ms
step:1050/100000 loss:3.8651 t:196713ms step:187ms
step:1060/100000 loss:3.8236 t:198590ms step:189ms
step:1070/100000 loss:3.5929 t:200489ms step:214ms
step:1080/100000 loss:3.6259 t:202361ms step:188ms
step:1090/100000 loss:3.8674 t:204234ms step:187ms
step:1100/100000 loss:3.7794 t:206113ms step:187ms
step:1110/100000 loss:3.6792 t:208008ms step:187ms
step:1120/100000 loss:3.7219 t:209884ms step:188ms
step:1130/100000 loss:3.6321 t:211755ms step:188ms
step:1140/100000 loss:4.1315 t:213637ms step:188ms
step:1150/100000 loss:3.7489 t:215528ms step:187ms
step:1160/100000 loss:3.7171 t:217401ms step:188ms
step:1170/100000 loss:3.8038 t:219276ms step:188ms
step:1180/100000 loss:3.6393 t:221148ms step:188ms
step:1190/100000 loss:3.7372 t:223046ms step:187ms
step:1200/100000 loss:3.7726 t:224922ms step:188ms
step:1210/100000 loss:3.8117 t:226798ms step:188ms
step:1220/100000 loss:3.5922 t:228677ms step:185ms
step:1230/100000 loss:3.6020 t:230572ms step:188ms
step:1240/100000 loss:3.6924 t:232448ms step:187ms
step:1250/100000 loss:3.7546 t:234327ms step:188ms
step:1260/100000 loss:3.7999 t:236239ms step:216ms
step:1270/100000 loss:3.6315 t:238121ms step:188ms
step:1280/100000 loss:3.2271 t:239993ms step:186ms
step:1290/100000 loss:3.7444 t:241873ms step:189ms
step:1300/100000 loss:3.7576 t:243763ms step:188ms
step:1310/100000 loss:3.8219 t:245643ms step:186ms
step:1320/100000 loss:3.7391 t:247523ms step:188ms
step:1330/100000 loss:3.5316 t:249425ms step:185ms
step:1340/100000 loss:3.7909 t:251303ms step:189ms
step:1350/100000 loss:3.5369 t:253182ms step:187ms
step:1360/100000 loss:3.6282 t:255059ms step:187ms
step:1370/100000 loss:3.6386 t:256950ms step:188ms
step:1380/100000 loss:3.4356 t:258827ms step:188ms
step:1390/100000 loss:3.6976 t:260711ms step:191ms
step:1400/100000 loss:3.7340 t:262655ms step:193ms
step:1410/100000 loss:3.5367 t:264544ms step:188ms
step:1420/100000 loss:3.5435 t:266423ms step:189ms
step:1430/100000 loss:3.5592 t:268308ms step:189ms
step:1440/100000 loss:3.8629 t:270208ms step:187ms
step:1450/100000 loss:3.6665 t:272090ms step:189ms
step:1460/100000 loss:3.5005 t:273971ms step:187ms
step:1470/100000 loss:3.8540 t:275855ms step:187ms
step:1480/100000 loss:3.6208 t:277759ms step:187ms
step:1490/100000 loss:3.7340 t:279640ms step:189ms
step:1500/100000 loss:3.7660 t:281519ms step:188ms
step:1510/100000 loss:3.7837 t:283404ms step:189ms
step:1520/100000 loss:3.5732 t:285305ms step:186ms
step:1530/100000 loss:3.5963 t:287182ms step:187ms
step:1540/100000 loss:3.6995 t:289063ms step:189ms
step:1550/100000 loss:3.5226 t:290948ms step:189ms
step:1560/100000 loss:3.5088 t:292838ms step:187ms
step:1570/100000 loss:3.5312 t:294715ms step:187ms
step:1580/100000 loss:3.5533 t:296607ms step:189ms
step:1590/100000 loss:3.7362 t:298488ms step:188ms
val_progress:1/2
val_progress:2/2
step:1599/100000 val_loss:3.5404 val_bpb:2.0929 train_time:300184ms
lawa:applied k=5 snapshots for serialization
val_progress:1/2
val_progress:2/2
final_eval val_loss:3.5979 val_bpb:2.1268
final_sliding val_loss:3.6103 val_bpb:2.1345 (stride=32, T=1.00) eval_time:4939ms
artifact:0.50MB code:174883 total:676523/16000000 (FITS
Done. Artifact saved to logs/mlx_reasoner_model.ternary.ptz
