====== START M_feedback @ Fri Apr  3 15:58:47 CDT 2026 ======
Ternary Reasoner — MLX local testing
Python 3.12.3 (main, Apr  9 2024, 08:09:14) [Clang 15.0.0 (clang-1500.3.9.4)]
MLX 0.31.1
model_params:674564 arch:skc layers:4 dim:128 heads:4 seq_len:256
feedback:True passes:1 every:2 eval_passes:2 capsule:True engram:False(4h2o@L1) vrl:False xsa_start:999 partial_rope:16 lrelu2:lrelu2 shared_blocks:0
koopman:rank=2 diag_init=0.9 consist_w=0.005 halt:1@0.05 carry:1@0.8
optimizer: matrix_lr=0.035 scalar_lr=0.025 embed_lr=0.035 muon_wd=0.04 adam_wd=0.04
eval: sliding=True@32 temp_scaling=False ttt=False ngram_cache=False
turbo_quant: train=False export=1 kv=True
step:370/100000 loss:4.4804 t:62965ms step:136ms
step:380/100000 loss:4.3568 t:64647ms step:138ms
step:390/100000 loss:4.3110 t:66336ms step:138ms
step:400/100000 loss:4.4324 t:68034ms step:138ms
step:410/100000 loss:4.3670 t:69766ms step:137ms
step:420/100000 loss:4.1897 t:71444ms step:137ms
step:430/100000 loss:4.2348 t:73123ms step:135ms
step:440/100000 loss:4.3066 t:74804ms step:138ms
step:450/100000 loss:4.4230 t:76486ms step:138ms
step:460/100000 loss:4.2386 t:78173ms step:136ms
step:470/100000 loss:4.1893 t:79870ms step:138ms
step:480/100000 loss:4.3165 t:81561ms step:138ms
step:490/100000 loss:4.3520 t:83249ms step:137ms
step:500/100000 loss:4.2453 t:84942ms step:137ms
step:510/100000 loss:4.3192 t:86642ms step:137ms
step:520/100000 loss:4.2538 t:88343ms step:140ms
step:530/100000 loss:3.9849 t:90030ms step:137ms
step:540/100000 loss:4.2383 t:91715ms step:137ms
step:550/100000 loss:4.3131 t:93418ms step:137ms
step:560/100000 loss:4.1608 t:95110ms step:138ms
step:570/100000 loss:4.2248 t:96802ms step:138ms
step:580/100000 loss:4.2014 t:98504ms step:136ms
step:590/100000 loss:4.2148 t:100186ms step:139ms
step:600/100000 loss:4.0717 t:101883ms step:138ms
step:610/100000 loss:4.1657 t:103563ms step:138ms
step:620/100000 loss:4.1824 t:105280ms step:148ms
step:630/100000 loss:4.9598 t:107331ms step:133ms
step:640/100000 loss:4.2171 t:108956ms step:133ms
step:650/100000 loss:4.1617 t:110581ms step:133ms
step:660/100000 loss:4.1195 t:112244ms step:139ms
step:670/100000 loss:4.2567 t:113932ms step:139ms
step:680/100000 loss:4.0056 t:115624ms step:139ms
step:690/100000 loss:4.1764 t:117318ms step:138ms
step:700/100000 loss:4.2121 t:119019ms step:139ms
step:710/100000 loss:4.2125 t:120716ms step:138ms
step:720/100000 loss:4.1092 t:122403ms step:137ms
step:730/100000 loss:4.1114 t:124095ms step:138ms
step:740/100000 loss:4.1135 t:125799ms step:137ms
step:750/100000 loss:4.2268 t:127489ms step:139ms
step:760/100000 loss:4.2297 t:129178ms step:137ms
step:770/100000 loss:4.2789 t:130865ms step:137ms
step:780/100000 loss:4.2001 t:132573ms step:139ms
step:790/100000 loss:4.1942 t:134253ms step:139ms
step:800/100000 loss:4.3147 t:135941ms step:138ms
step:810/100000 loss:4.0663 t:137631ms step:139ms
step:820/100000 loss:4.0513 t:139331ms step:138ms
step:830/100000 loss:4.2211 t:141025ms step:139ms
step:840/100000 loss:4.2809 t:142723ms step:138ms
step:850/100000 loss:4.3293 t:144429ms step:139ms
step:860/100000 loss:4.3429 t:146120ms step:138ms
step:870/100000 loss:3.9162 t:147836ms step:139ms
step:880/100000 loss:4.1542 t:149530ms step:140ms
step:890/100000 loss:4.0738 t:151236ms step:139ms
step:900/100000 loss:4.0609 t:152936ms step:137ms
step:910/100000 loss:4.1072 t:154628ms step:138ms
step:920/100000 loss:4.0348 t:156316ms step:138ms
step:930/100000 loss:4.2843 t:158015ms step:139ms
step:940/100000 loss:4.2217 t:159704ms step:138ms
step:950/100000 loss:4.1108 t:161396ms step:139ms
step:960/100000 loss:4.0299 t:163082ms step:138ms
step:970/100000 loss:4.3124 t:164777ms step:138ms
step:980/100000 loss:4.0960 t:166470ms step:139ms
step:990/100000 loss:4.0404 t:168161ms step:140ms
step:1000/100000 loss:4.0651 t:169848ms step:137ms
step:1010/100000 loss:4.0526 t:171556ms step:139ms
step:1020/100000 loss:3.9696 t:173248ms step:139ms
step:1030/100000 loss:3.9823 t:174936ms step:137ms
step:1040/100000 loss:4.0276 t:176625ms step:139ms
step:1050/100000 loss:4.0672 t:178339ms step:139ms
step:1060/100000 loss:4.1398 t:180028ms step:137ms
step:1070/100000 loss:3.8296 t:181724ms step:140ms
step:1080/100000 loss:3.9059 t:183413ms step:138ms
step:1090/100000 loss:4.1655 t:185119ms step:137ms
step:1100/100000 loss:4.0726 t:186807ms step:137ms
step:1110/100000 loss:3.9559 t:188523ms step:145ms
step:1120/100000 loss:4.0125 t:190248ms step:139ms
step:1130/100000 loss:4.0254 t:191951ms step:138ms
step:1140/100000 loss:4.3422 t:193632ms step:139ms
step:1150/100000 loss:3.9763 t:195335ms step:151ms
step:1160/100000 loss:3.9875 t:197305ms step:133ms
step:1170/100000 loss:4.0485 t:198994ms step:139ms
step:1180/100000 loss:3.9397 t:200687ms step:139ms
step:1190/100000 loss:4.0641 t:202386ms step:138ms
step:1200/100000 loss:3.9833 t:204074ms step:140ms
step:1210/100000 loss:4.0367 t:205778ms step:138ms
step:1220/100000 loss:3.8813 t:207465ms step:139ms
step:1230/100000 loss:3.9248 t:209153ms step:139ms
step:1240/100000 loss:3.9592 t:210840ms step:140ms
step:1250/100000 loss:3.9836 t:212545ms step:139ms
step:1260/100000 loss:4.0841 t:214232ms step:140ms
step:1270/100000 loss:3.8894 t:215955ms step:141ms
step:1280/100000 loss:3.5314 t:217715ms step:147ms
step:1290/100000 loss:4.0539 t:219538ms step:150ms
step:1300/100000 loss:4.0634 t:221292ms step:146ms
step:1310/100000 loss:4.1061 t:223023ms step:142ms
step:1320/100000 loss:4.0286 t:224734ms step:137ms
step:1330/100000 loss:3.7805 t:226406ms step:136ms
step:1340/100000 loss:4.1065 t:228078ms step:138ms
step:1350/100000 loss:3.8260 t:229790ms step:140ms
step:1360/100000 loss:3.8779 t:231521ms step:141ms
step:1370/100000 loss:3.9395 t:233246ms step:141ms
step:1380/100000 loss:3.6867 t:234979ms step:142ms
step:1390/100000 loss:3.9873 t:236749ms step:138ms
step:1400/100000 loss:3.9680 t:238498ms step:141ms
step:1410/100000 loss:3.8075 t:240231ms step:139ms
step:1420/100000 loss:3.9181 t:241939ms step:141ms
step:1430/100000 loss:3.7991 t:243656ms step:143ms
step:1440/100000 loss:4.1403 t:245365ms step:140ms
step:1450/100000 loss:3.9029 t:247067ms step:139ms
step:1460/100000 loss:3.7648 t:248774ms step:140ms
step:1470/100000 loss:4.1743 t:250490ms step:141ms
step:1480/100000 loss:3.8750 t:252195ms step:140ms
step:1490/100000 loss:4.0424 t:253894ms step:140ms
step:1500/100000 loss:4.0373 t:255617ms step:138ms
step:1510/100000 loss:4.0387 t:257302ms step:139ms
step:1520/100000 loss:3.8359 t:258990ms step:139ms
step:1530/100000 loss:3.8634 t:260675ms step:139ms
step:1540/100000 loss:3.9559 t:262389ms step:136ms
step:1550/100000 loss:3.7936 t:264073ms step:139ms
step:1560/100000 loss:3.7476 t:265762ms step:139ms
step:1570/100000 loss:3.7820 t:267456ms step:139ms
step:1580/100000 loss:3.8109 t:269153ms step:135ms
step:1590/100000 loss:3.9442 t:270842ms step:139ms
step:1600/100000 loss:3.8324 t:272527ms step:139ms
step:1610/100000 loss:3.5653 t:274215ms step:138ms
step:1620/100000 loss:3.8995 t:275925ms step:137ms
step:1630/100000 loss:3.9195 t:277612ms step:139ms
step:1640/100000 loss:3.7036 t:279297ms step:138ms
step:1650/100000 loss:3.8521 t:280985ms step:139ms
step:1660/100000 loss:4.0070 t:282689ms step:134ms
step:1670/100000 loss:3.8698 t:284365ms step:138ms
step:1680/100000 loss:3.6781 t:286045ms step:138ms
step:1690/100000 loss:3.8129 t:287731ms step:138ms
step:1700/100000 loss:3.8339 t:289428ms step:139ms
step:1710/100000 loss:3.7633 t:291119ms step:139ms
step:1720/100000 loss:3.6416 t:292807ms step:137ms
step:1730/100000 loss:3.6689 t:294490ms step:138ms
step:1740/100000 loss:3.7090 t:296198ms step:137ms
step:1750/100000 loss:3.6379 t:297890ms step:138ms
step:1760/100000 loss:3.8491 t:299578ms step:139ms
val_progress:1/2
val_progress:2/2
step:1763/100000 val_loss:6.4637 val_bpb:3.8209 train_time:300114ms
lawa:applied k=5 snapshots for serialization
val_progress:1/2
val_progress:2/2
final_eval val_loss:5.9321 val_bpb:3.5067
final_sliding val_loss:5.9373 val_bpb:3.5103 (stride=32, T=1.00) eval_time:7050ms
artifact:0.37MB code:174314 total:539766/16000000 (FITS
Done. Artifact saved to logs/mlx_reasoner_model.ternary.ptz
====== END M_feedback @ Fri Apr  3 16:03:56 CDT 2026 ======
