====== START Q_6L_feedback @ Fri Apr  3 16:14:07 CDT 2026 ======
Ternary Reasoner — MLX local testing
Python 3.12.3 (main, Apr  9 2024, 08:09:14) [Clang 15.0.0 (clang-1500.3.9.4)]
MLX 0.31.1
model_params:939286 arch:skc layers:6 dim:128 heads:4 seq_len:256
feedback:True passes:1 every:2 eval_passes:2 capsule:True engram:False(4h2o@L1) vrl:False xsa_start:999 partial_rope:16 lrelu2:lrelu2 shared_blocks:0
koopman:rank=2 diag_init=0.9 consist_w=0.005 halt:1@0.05 carry:1@0.8
optimizer: matrix_lr=0.035 scalar_lr=0.025 embed_lr=0.035 muon_wd=0.04 adam_wd=0.04
eval: sliding=True@32 temp_scaling=False ttt=False ngram_cache=False
turbo_quant: train=False export=1 kv=True
step:370/100000 loss:4.3831 t:90969ms step:197ms
step:380/100000 loss:4.3365 t:93475ms step:195ms
step:390/100000 loss:4.2849 t:95928ms step:194ms
step:400/100000 loss:4.3808 t:98360ms step:196ms
step:410/100000 loss:4.3355 t:100799ms step:195ms
step:420/100000 loss:4.1988 t:103245ms step:198ms
step:430/100000 loss:4.2164 t:105714ms step:212ms
step:440/100000 loss:4.2924 t:108133ms step:198ms
step:450/100000 loss:4.4071 t:110574ms step:197ms
step:460/100000 loss:4.3711 t:112990ms step:198ms
step:470/100000 loss:4.2499 t:115414ms step:196ms
step:480/100000 loss:4.3256 t:117848ms step:195ms
step:490/100000 loss:4.3183 t:120258ms step:197ms
step:500/100000 loss:4.2574 t:122689ms step:196ms
step:510/100000 loss:4.3457 t:125107ms step:197ms
step:520/100000 loss:4.2492 t:127532ms step:196ms
step:530/100000 loss:4.0393 t:129970ms step:198ms
step:540/100000 loss:4.2383 t:132395ms step:198ms
step:550/100000 loss:4.3057 t:134837ms step:197ms
step:560/100000 loss:4.1977 t:137275ms step:198ms
step:570/100000 loss:4.2825 t:139709ms step:197ms
step:580/100000 loss:4.1983 t:142159ms step:198ms
step:590/100000 loss:4.2802 t:144591ms step:199ms
step:600/100000 loss:4.1400 t:147019ms step:198ms
step:610/100000 loss:4.1817 t:149470ms step:198ms
step:620/100000 loss:4.2059 t:151895ms step:198ms
step:630/100000 loss:4.9563 t:154319ms step:198ms
step:640/100000 loss:4.2694 t:156758ms step:198ms
step:650/100000 loss:4.2198 t:159174ms step:196ms
step:660/100000 loss:4.1777 t:161605ms step:198ms
step:670/100000 loss:4.2957 t:164028ms step:198ms
step:680/100000 loss:4.0104 t:166453ms step:198ms
step:690/100000 loss:4.2000 t:168916ms step:202ms
step:700/100000 loss:4.2445 t:171377ms step:198ms
step:710/100000 loss:4.2150 t:173804ms step:199ms
step:720/100000 loss:4.1119 t:176232ms step:196ms
step:730/100000 loss:4.1475 t:178644ms step:195ms
step:740/100000 loss:4.1134 t:181078ms step:196ms
step:750/100000 loss:4.2206 t:183498ms step:197ms
step:760/100000 loss:4.2023 t:185918ms step:198ms
step:770/100000 loss:4.2758 t:188346ms step:199ms
step:780/100000 loss:4.1835 t:190773ms step:199ms
step:790/100000 loss:4.1697 t:193188ms step:195ms
step:800/100000 loss:4.3097 t:195669ms step:215ms
step:810/100000 loss:4.0220 t:198090ms step:198ms
step:820/100000 loss:4.0251 t:200526ms step:209ms
step:830/100000 loss:4.1620 t:202947ms step:199ms
step:840/100000 loss:4.2429 t:205367ms step:197ms
step:850/100000 loss:4.3032 t:207798ms step:198ms
step:860/100000 loss:4.2473 t:210218ms step:198ms
step:870/100000 loss:3.8607 t:212642ms step:199ms
step:880/100000 loss:4.0731 t:215073ms step:197ms
step:890/100000 loss:4.0004 t:217496ms step:201ms
step:900/100000 loss:3.9460 t:219929ms step:194ms
step:910/100000 loss:4.1354 t:222357ms step:199ms
step:920/100000 loss:3.9899 t:224773ms step:197ms
step:930/100000 loss:4.2918 t:227215ms step:197ms
step:940/100000 loss:4.1503 t:229632ms step:197ms
step:950/100000 loss:3.9941 t:232049ms step:197ms
step:960/100000 loss:3.9137 t:234490ms step:198ms
step:970/100000 loss:4.2776 t:236910ms step:197ms
step:980/100000 loss:4.0524 t:239338ms step:197ms
step:990/100000 loss:3.9104 t:241770ms step:199ms
step:1000/100000 loss:3.9537 t:244197ms step:199ms
step:1010/100000 loss:3.9979 t:246641ms step:199ms
step:1020/100000 loss:3.8996 t:249057ms step:198ms
step:1030/100000 loss:3.8897 t:251494ms step:208ms
step:1040/100000 loss:4.0057 t:253915ms step:200ms
step:1050/100000 loss:3.9786 t:256341ms step:197ms
step:1060/100000 loss:3.9965 t:258770ms step:199ms
step:1070/100000 loss:3.7587 t:261190ms step:198ms
step:1080/100000 loss:3.7876 t:263616ms step:199ms
step:1090/100000 loss:4.0499 t:266061ms step:199ms
step:1100/100000 loss:4.0281 t:268480ms step:195ms
step:1110/100000 loss:3.8525 t:270902ms step:198ms
step:1120/100000 loss:3.9019 t:273340ms step:197ms
step:1130/100000 loss:3.8717 t:275765ms step:197ms
step:1140/100000 loss:4.2306 t:278205ms step:199ms
step:1150/100000 loss:3.8549 t:280632ms step:198ms
step:1160/100000 loss:3.8494 t:283063ms step:199ms
step:1170/100000 loss:3.9221 t:285498ms step:197ms
step:1180/100000 loss:3.8350 t:287917ms step:200ms
step:1190/100000 loss:3.9372 t:290404ms step:199ms
step:1200/100000 loss:3.8920 t:292843ms step:199ms
step:1210/100000 loss:3.9197 t:295270ms step:199ms
step:1220/100000 loss:3.7704 t:297714ms step:199ms
step:1230/100000 loss:3.7950 t:300131ms step:197ms
val_progress:1/2
val_progress:2/2
step:1230/100000 val_loss:5.7562 val_bpb:3.4027 train_time:300132ms
lawa:applied k=5 snapshots for serialization
val_progress:1/2
val_progress:2/2
final_eval val_loss:5.7184 val_bpb:3.3804
final_sliding val_loss:5.7179 val_bpb:3.3806 (stride=32, T=1.00) eval_time:10088ms
artifact:0.54MB code:174314 total:711202/16000000 (FITS
Done. Artifact saved to logs/mlx_reasoner_model.ternary.ptz
====== END Q_6L_feedback @ Fri Apr  3 16:19:20 CDT 2026 ======
