START: ED_engram16  Sat Apr  4 01:38:31 CDT 2026
Ternary Reasoner — MLX local testing
Python 3.12.3 (main, Apr  9 2024, 08:09:14) [Clang 15.0.0 (clang-1500.3.9.4)]
MLX 0.31.1
model_params:990518 arch:skc layers:6 dim:128 heads:4 seq_len:256
feedback:False passes:1 every:2 eval_passes:2 capsule:False engram:True(4h3o@L1) vrl:False xsa_start:999 partial_rope:16 lrelu2:lrelu2 shared_blocks:0
optimizer: matrix_lr=0.035 scalar_lr=0.025 embed_lr=0.035 muon_wd=0.04 adam_wd=0.04
eval: sliding=True@32 temp_scaling=False ttt=False ngram_cache=False
turbo_quant: train=False export=1 kv=True
step:390/100000 loss:3.6214 t:72262ms step:177ms
step:400/100000 loss:3.6229 t:74050ms step:175ms
step:410/100000 loss:3.6233 t:75838ms step:181ms
step:420/100000 loss:3.4802 t:77616ms step:179ms
step:430/100000 loss:3.4585 t:79431ms step:179ms
step:440/100000 loss:3.5776 t:81214ms step:177ms
step:450/100000 loss:3.6360 t:83038ms step:175ms
step:460/100000 loss:3.4562 t:84825ms step:179ms
step:470/100000 loss:3.4314 t:86601ms step:178ms
step:480/100000 loss:3.5217 t:88395ms step:177ms
step:490/100000 loss:3.5448 t:90193ms step:176ms
step:500/100000 loss:3.4678 t:91981ms step:176ms
step:510/100000 loss:3.5205 t:93766ms step:184ms
step:520/100000 loss:3.5072 t:95552ms step:179ms
step:530/100000 loss:3.1770 t:97357ms step:176ms
step:540/100000 loss:3.3566 t:99140ms step:178ms
step:550/100000 loss:3.5250 t:100936ms step:176ms
step:560/100000 loss:3.3814 t:102717ms step:178ms
step:570/100000 loss:3.4185 t:104501ms step:179ms
step:580/100000 loss:3.6881 t:106338ms step:179ms
step:590/100000 loss:3.7481 t:108133ms step:178ms
step:600/100000 loss:3.6668 t:109929ms step:176ms
step:610/100000 loss:3.7437 t:111723ms step:182ms
step:620/100000 loss:3.6711 t:113559ms step:185ms
step:630/100000 loss:4.5505 t:115393ms step:188ms
step:640/100000 loss:3.6880 t:117196ms step:178ms
step:650/100000 loss:3.6354 t:119001ms step:177ms
step:660/100000 loss:3.6241 t:120820ms step:181ms
step:670/100000 loss:3.8013 t:122611ms step:180ms
step:680/100000 loss:3.5507 t:124413ms step:179ms
step:690/100000 loss:3.6776 t:126201ms step:178ms
step:700/100000 loss:3.6737 t:128010ms step:175ms
step:710/100000 loss:3.6755 t:129808ms step:182ms
step:720/100000 loss:3.6599 t:131931ms step:183ms
step:730/100000 loss:3.5377 t:133814ms step:210ms
step:740/100000 loss:3.5323 t:135675ms step:191ms
step:750/100000 loss:3.6346 t:137701ms step:265ms
step:760/100000 loss:3.6658 t:139817ms step:197ms
step:770/100000 loss:3.6959 t:141770ms step:182ms
step:780/100000 loss:3.6001 t:143569ms step:180ms
step:790/100000 loss:3.7577 t:145357ms step:179ms
step:800/100000 loss:3.7945 t:147173ms step:180ms
step:810/100000 loss:3.5761 t:148969ms step:179ms
step:820/100000 loss:3.5519 t:150761ms step:177ms
step:830/100000 loss:3.6423 t:152563ms step:180ms
step:840/100000 loss:3.7591 t:154379ms step:179ms
step:850/100000 loss:3.7867 t:156170ms step:179ms
step:860/100000 loss:3.7411 t:157956ms step:180ms
step:870/100000 loss:3.3534 t:159749ms step:181ms
step:880/100000 loss:3.7174 t:161568ms step:178ms
step:890/100000 loss:3.5038 t:163361ms step:181ms
step:900/100000 loss:3.4784 t:165155ms step:181ms
step:910/100000 loss:3.4681 t:166954ms step:180ms
step:920/100000 loss:3.4925 t:168776ms step:176ms
step:930/100000 loss:3.7967 t:170574ms step:180ms
step:940/100000 loss:3.5587 t:172372ms step:180ms
step:950/100000 loss:3.4815 t:174160ms step:179ms
step:960/100000 loss:3.4026 t:175974ms step:201ms
step:970/100000 loss:3.7815 t:177770ms step:181ms
step:980/100000 loss:3.4922 t:179576ms step:180ms
step:990/100000 loss:3.3372 t:181360ms step:180ms
step:1000/100000 loss:3.4050 t:183150ms step:179ms
step:1010/100000 loss:3.4052 t:184965ms step:181ms
step:1020/100000 loss:3.3453 t:186767ms step:177ms
step:1030/100000 loss:3.3441 t:188565ms step:179ms
step:1040/100000 loss:3.4341 t:190373ms step:179ms
step:1050/100000 loss:3.5001 t:192170ms step:180ms
step:1060/100000 loss:3.4922 t:193994ms step:214ms
step:1070/100000 loss:3.4674 t:195892ms step:191ms
step:1080/100000 loss:3.5020 t:197730ms step:179ms
step:1090/100000 loss:3.6660 t:199659ms step:178ms
step:1100/100000 loss:3.5113 t:201423ms step:177ms
step:1110/100000 loss:3.5435 t:203209ms step:177ms
step:1120/100000 loss:3.5445 t:204971ms step:174ms
step:1130/100000 loss:3.4326 t:206743ms step:173ms
step:1140/100000 loss:3.9481 t:208520ms step:176ms
step:1150/100000 loss:3.5315 t:210301ms step:178ms
step:1160/100000 loss:3.5489 t:212064ms step:178ms
step:1170/100000 loss:3.6122 t:213833ms step:177ms
step:1180/100000 loss:3.4598 t:215610ms step:176ms
step:1190/100000 loss:3.5879 t:217400ms step:198ms
step:1200/100000 loss:3.5793 t:219159ms step:178ms
step:1210/100000 loss:3.6320 t:220948ms step:177ms
step:1220/100000 loss:3.3981 t:222718ms step:174ms
step:1230/100000 loss:3.4136 t:224492ms step:178ms
step:1240/100000 loss:3.5425 t:226283ms step:178ms
step:1250/100000 loss:3.5932 t:228042ms step:178ms
step:1260/100000 loss:3.6170 t:229805ms step:175ms
step:1270/100000 loss:3.4540 t:231578ms step:174ms
step:1280/100000 loss:3.1162 t:233392ms step:181ms
step:1290/100000 loss:3.5717 t:235195ms step:184ms
step:1300/100000 loss:3.5906 t:236975ms step:178ms
step:1310/100000 loss:3.6270 t:238746ms step:174ms
step:1320/100000 loss:3.5435 t:240517ms step:174ms
step:1330/100000 loss:3.3077 t:242310ms step:178ms
step:1340/100000 loss:3.6505 t:244076ms step:178ms
step:1350/100000 loss:3.3626 t:245839ms step:178ms
step:1360/100000 loss:3.4300 t:247605ms step:175ms
step:1370/100000 loss:3.4413 t:249511ms step:181ms
step:1380/100000 loss:3.2371 t:251380ms step:178ms
step:1390/100000 loss:3.5135 t:253184ms step:183ms
step:1400/100000 loss:3.5288 t:254994ms step:184ms
step:1410/100000 loss:3.3619 t:256845ms step:180ms
step:1420/100000 loss:3.3870 t:258664ms step:180ms
step:1430/100000 loss:3.3870 t:260484ms step:183ms
step:1440/100000 loss:3.6708 t:262308ms step:184ms
step:1450/100000 loss:3.4889 t:264138ms step:182ms
step:1460/100000 loss:3.3120 t:265949ms step:181ms
step:1470/100000 loss:3.6795 t:267766ms step:183ms
step:1480/100000 loss:3.4166 t:269595ms step:181ms
step:1490/100000 loss:3.5690 t:271409ms step:183ms
step:1500/100000 loss:3.5921 t:273253ms step:183ms
step:1510/100000 loss:3.6035 t:275078ms step:183ms
step:1520/100000 loss:3.3913 t:276897ms step:180ms
step:1530/100000 loss:3.3937 t:278716ms step:178ms
step:1540/100000 loss:3.5091 t:280575ms step:178ms
step:1550/100000 loss:3.3348 t:282388ms step:184ms
step:1560/100000 loss:3.3217 t:284199ms step:180ms
step:1570/100000 loss:3.3442 t:286024ms step:186ms
step:1580/100000 loss:3.3794 t:287856ms step:179ms
step:1590/100000 loss:3.5263 t:289674ms step:183ms
step:1600/100000 loss:3.3571 t:291491ms step:182ms
step:1610/100000 loss:3.1039 t:293320ms step:184ms
step:1620/100000 loss:3.4283 t:295154ms step:181ms
step:1630/100000 loss:3.4748 t:296977ms step:179ms
step:1640/100000 loss:3.2191 t:298804ms step:181ms
val_progress:1/2
val_progress:2/2
step:1647/100000 val_loss:3.3286 val_bpb:1.9676 train_time:300069ms
lawa:applied k=5 snapshots for serialization
val_progress:1/2
val_progress:2/2
final_eval val_loss:3.3716 val_bpb:1.9931
final_sliding val_loss:3.4481 val_bpb:2.0386 (stride=32, T=1.00) eval_time:4705ms
artifact:0.73MB code:180305 total:906397/16000000 (FITS
Done. Artifact saved to logs/mlx_reasoner_model.ternary.ptz
