START: BL_ln_damp  Fri Apr  3 18:59:20 CDT 2026
Ternary Reasoner — MLX local testing
Python 3.12.3 (main, Apr  9 2024, 08:09:14) [Clang 15.0.0 (clang-1500.3.9.4)]
MLX 0.31.1
model_params:852275 arch:skc layers:6 dim:128 heads:4 seq_len:256
feedback:False passes:1 every:2 eval_passes:2 capsule:False engram:False(4h2o@L1) vrl:False xsa_start:999 partial_rope:16 lrelu2:lrelu2 shared_blocks:0
optimizer: matrix_lr=0.035 scalar_lr=0.025 embed_lr=0.035 muon_wd=0.04 adam_wd=0.04
eval: sliding=True@32 temp_scaling=False ttt=False ngram_cache=False
turbo_quant: train=False export=1 kv=True
step:390/100000 loss:3.9855 t:72675ms step:186ms
step:400/100000 loss:4.0702 t:74527ms step:186ms
step:410/100000 loss:4.0857 t:76384ms step:186ms
step:420/100000 loss:3.9079 t:78259ms step:186ms
step:430/100000 loss:3.8453 t:80120ms step:187ms
step:440/100000 loss:3.9989 t:81980ms step:185ms
step:450/100000 loss:4.1033 t:83837ms step:185ms
step:460/100000 loss:3.9572 t:85709ms step:184ms
step:470/100000 loss:3.8968 t:87565ms step:186ms
step:480/100000 loss:4.0216 t:89422ms step:185ms
step:490/100000 loss:4.0242 t:91301ms step:183ms
step:500/100000 loss:3.9944 t:93158ms step:186ms
step:510/100000 loss:3.9802 t:95013ms step:184ms
step:520/100000 loss:3.9683 t:96869ms step:185ms
step:530/100000 loss:3.6216 t:98741ms step:186ms
step:540/100000 loss:3.9137 t:100613ms step:185ms
step:550/100000 loss:4.0249 t:102474ms step:186ms
step:560/100000 loss:3.8368 t:104321ms step:186ms
step:570/100000 loss:3.9468 t:106214ms step:185ms
step:580/100000 loss:3.9524 t:108085ms step:187ms
step:590/100000 loss:4.0081 t:109946ms step:185ms
step:600/100000 loss:3.8499 t:111804ms step:186ms
step:610/100000 loss:3.9353 t:113687ms step:186ms
step:620/100000 loss:3.9558 t:115548ms step:186ms
step:630/100000 loss:4.7481 t:117413ms step:186ms
step:640/100000 loss:3.9976 t:119285ms step:182ms
step:650/100000 loss:3.9283 t:121146ms step:185ms
step:660/100000 loss:3.9181 t:123007ms step:185ms
step:670/100000 loss:4.0536 t:124870ms step:184ms
step:680/100000 loss:3.8466 t:126760ms step:186ms
step:690/100000 loss:3.9347 t:128619ms step:186ms
step:700/100000 loss:3.9938 t:130481ms step:187ms
step:710/100000 loss:4.0164 t:132345ms step:187ms
step:720/100000 loss:3.9639 t:134201ms step:185ms
step:730/100000 loss:3.9135 t:136066ms step:186ms
step:740/100000 loss:3.8870 t:137928ms step:187ms
step:750/100000 loss:4.0121 t:139803ms step:186ms
step:760/100000 loss:4.0487 t:141665ms step:187ms
step:770/100000 loss:4.0506 t:143543ms step:186ms
step:780/100000 loss:3.9942 t:145439ms step:212ms
step:790/100000 loss:3.9946 t:147309ms step:186ms
step:800/100000 loss:4.0900 t:149175ms step:186ms
step:810/100000 loss:3.9101 t:151042ms step:187ms
step:820/100000 loss:3.8502 t:152927ms step:186ms
step:830/100000 loss:3.9708 t:154790ms step:187ms
step:840/100000 loss:4.0493 t:156650ms step:186ms
step:850/100000 loss:4.0878 t:158515ms step:186ms
step:860/100000 loss:4.0040 t:160396ms step:187ms
step:870/100000 loss:3.7224 t:162265ms step:185ms
step:880/100000 loss:3.9068 t:164119ms step:185ms
step:890/100000 loss:3.8439 t:165979ms step:185ms
step:900/100000 loss:3.8345 t:167850ms step:188ms
step:910/100000 loss:3.7958 t:169706ms step:184ms
step:920/100000 loss:3.8129 t:171569ms step:185ms
step:930/100000 loss:4.0021 t:173446ms step:187ms
step:940/100000 loss:4.0133 t:175309ms step:187ms
step:950/100000 loss:3.9333 t:177168ms step:185ms
step:960/100000 loss:3.8050 t:179037ms step:186ms
step:970/100000 loss:4.1063 t:180908ms step:186ms
step:980/100000 loss:3.8342 t:182774ms step:187ms
step:990/100000 loss:3.7413 t:184634ms step:188ms
step:1000/100000 loss:3.7915 t:186574ms step:192ms
step:1010/100000 loss:3.8252 t:188456ms step:187ms
step:1020/100000 loss:3.6949 t:190318ms step:186ms
step:1030/100000 loss:3.7707 t:192184ms step:187ms
step:1040/100000 loss:3.8844 t:194057ms step:186ms
step:1050/100000 loss:3.9431 t:195928ms step:186ms
step:1060/100000 loss:3.9358 t:197799ms step:186ms
step:1070/100000 loss:3.6725 t:199669ms step:185ms
step:1080/100000 loss:3.7710 t:201557ms step:188ms
step:1090/100000 loss:3.9422 t:203441ms step:186ms
step:1100/100000 loss:3.8088 t:205312ms step:187ms
step:1110/100000 loss:3.7823 t:207177ms step:185ms
step:1120/100000 loss:3.7918 t:209063ms step:187ms
step:1130/100000 loss:3.8002 t:210930ms step:187ms
step:1140/100000 loss:4.3362 t:212800ms step:187ms
step:1150/100000 loss:3.8720 t:214670ms step:186ms
step:1160/100000 loss:3.8585 t:216555ms step:187ms
step:1170/100000 loss:3.8097 t:218425ms step:188ms
step:1180/100000 loss:3.7008 t:220309ms step:190ms
step:1190/100000 loss:3.7838 t:222216ms step:184ms
step:1200/100000 loss:3.8054 t:224094ms step:185ms
step:1210/100000 loss:3.8749 t:225997ms step:195ms
step:1220/100000 loss:3.6432 t:227903ms step:190ms
step:1230/100000 loss:3.7108 t:229800ms step:187ms
step:1240/100000 loss:3.7441 t:231666ms step:187ms
step:1250/100000 loss:3.8039 t:233535ms step:187ms
step:1260/100000 loss:3.8562 t:235400ms step:185ms
step:1270/100000 loss:3.6789 t:237276ms step:184ms
step:1280/100000 loss:3.2040 t:239151ms step:186ms
step:1290/100000 loss:3.8147 t:241017ms step:188ms
step:1300/100000 loss:3.7876 t:242881ms step:186ms
step:1310/100000 loss:3.8370 t:244769ms step:187ms
step:1320/100000 loss:3.8027 t:246642ms step:187ms
step:1330/100000 loss:3.5428 t:248507ms step:187ms
step:1340/100000 loss:3.8168 t:250401ms step:186ms
step:1350/100000 loss:3.5963 t:252267ms step:187ms
step:1360/100000 loss:3.6555 t:254131ms step:186ms
step:1370/100000 loss:3.7120 t:256001ms step:186ms
step:1380/100000 loss:3.4846 t:257885ms step:187ms
step:1390/100000 loss:3.7487 t:259755ms step:186ms
step:1400/100000 loss:3.7455 t:261621ms step:188ms
step:1410/100000 loss:3.5745 t:263520ms step:214ms
step:1420/100000 loss:3.5798 t:265392ms step:188ms
step:1430/100000 loss:3.6215 t:267262ms step:187ms
step:1440/100000 loss:3.9026 t:269133ms step:187ms
step:1450/100000 loss:3.7085 t:271018ms step:187ms
step:1460/100000 loss:3.5396 t:272895ms step:188ms
step:1470/100000 loss:3.8747 t:274770ms step:187ms
step:1480/100000 loss:3.6322 t:276641ms step:186ms
step:1490/100000 loss:3.7647 t:278533ms step:188ms
step:1500/100000 loss:3.7897 t:280423ms step:189ms
step:1510/100000 loss:3.8118 t:282303ms step:186ms
step:1520/100000 loss:3.6022 t:284190ms step:187ms
step:1530/100000 loss:3.6020 t:286062ms step:186ms
step:1540/100000 loss:3.7272 t:287942ms step:187ms
step:1550/100000 loss:3.5410 t:289814ms step:185ms
step:1560/100000 loss:3.5390 t:291695ms step:186ms
step:1570/100000 loss:3.5656 t:293575ms step:187ms
step:1580/100000 loss:3.5819 t:295451ms step:187ms
step:1590/100000 loss:3.7395 t:297349ms step:186ms
step:1600/100000 loss:3.5238 t:299229ms step:189ms
val_progress:1/2
val_progress:2/2
step:1605/100000 val_loss:3.5537 val_bpb:2.1007 train_time:300167ms
lawa:applied k=5 snapshots for serialization
val_progress:1/2
val_progress:2/2
final_eval val_loss:3.5919 val_bpb:2.1233
final_sliding val_loss:3.6005 val_bpb:2.1287 (stride=32, T=1.00) eval_time:4966ms
artifact:0.50MB code:174883 total:675031/16000000 (FITS
Done. Artifact saved to logs/mlx_reasoner_model.ternary.ptz
