timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/04/22 14:13:28.550, 6, 22, 345 MHz, 70.83 W, 0 %, 4 MiB
2026/04/22 14:13:28.556, 7, 22, 345 MHz, 67.38 W, 0 %, 4 MiB
2026/04/22 14:13:29.567, 0, 21, 345 MHz, 69.16 W, 0 %, 4 MiB
2026/04/22 14:13:29.660, 1, 23, 345 MHz, 68.64 W, 0 %, 4 MiB
2026/04/22 14:13:29.668, 2, 25, 1980 MHz, 78.17 W, 0 %, 22 MiB
2026/04/22 14:13:29.674, 3, 21, 345 MHz, 68.89 W, 0 %, 4 MiB
2026/04/22 14:13:29.682, 4, 21, 345 MHz, 69.40 W, 0 %, 4 MiB
2026/04/22 14:13:29.690, 5, 24, 345 MHz, 69.24 W, 0 %, 4 MiB
2026/04/22 14:13:29.696, 6, 22, 345 MHz, 70.81 W, 0 %, 4 MiB
2026/04/22 14:13:29.702, 7, 22, 345 MHz, 67.32 W, 0 %, 4 MiB
2026/04/22 14:13:30.710, 0, 22, 1980 MHz, 91.05 W, 1 %, 529 MiB
2026/04/22 14:13:30.726, 1, 23, 345 MHz, 68.54 W, 0 %, 4 MiB
2026/04/22 14:13:30.731, 2, 26, 1980 MHz, 118.55 W, 0 %, 529 MiB
2026/04/22 14:13:30.733, 3, 21, 1980 MHz, 71.77 W, 0 %, 23 MiB
2026/04/22 14:13:30.734, 4, 21, 345 MHz, 69.37 W, 0 %, 4 MiB
2026/04/22 14:13:30.735, 5, 25, 1980 MHz, 87.76 W, 0 %, 43 MiB
2026/04/22 14:13:30.736, 6, 22, 345 MHz, 70.82 W, 0 %, 4 MiB
2026/04/22 14:13:30.738, 7, 22, 345 MHz, 67.34 W, 0 %, 4 MiB
2026/04/22 14:13:31.739, 0, 23, 1980 MHz, 113.93 W, 0 %, 727 MiB
2026/04/22 14:13:31.744, 1, 24, 1980 MHz, 82.61 W, 0 %, 23 MiB
2026/04/22 14:13:31.748, 2, 26, 1980 MHz, 115.45 W, 0 %, 725 MiB
2026/04/22 14:13:31.749, 3, 22, 1980 MHz, 114.61 W, 1 %, 609 MiB
2026/04/22 14:13:31.757, 4, 21, 345 MHz, 69.38 W, 0 %, 4 MiB
2026/04/22 14:13:31.763, 5, 25, 1980 MHz, 114.98 W, 3 %, 725 MiB
2026/04/22 14:13:31.770, 6, 23, 1980 MHz, 79.16 W, 0 %, 22 MiB
2026/04/22 14:13:31.777, 7, 22, 345 MHz, 67.36 W, 0 %, 4 MiB
2026/04/22 14:13:32.783, 0, 23, 1980 MHz, 113.82 W, 0 %, 727 MiB
2026/04/22 14:13:32.788, 1, 25, 1980 MHz, 117.38 W, 1 %, 563 MiB
2026/04/22 14:13:32.793, 2, 26, 1980 MHz, 115.42 W, 0 %, 727 MiB
2026/04/22 14:13:32.797, 3, 22, 1980 MHz, 113.75 W, 0 %, 727 MiB
2026/04/22 14:13:32.802, 4, 22, 1980 MHz, 87.04 W, 0 %, 529 MiB
2026/04/22 14:13:32.807, 5, 25, 1980 MHz, 114.90 W, 0 %, 727 MiB
2026/04/22 14:13:32.811, 6, 24, 1980 MHz, 117.42 W, 0 %, 529 MiB
2026/04/22 14:13:32.816, 7, 23, 1980 MHz, 94.63 W, 3 %, 529 MiB
2026/04/22 14:13:33.820, 0, 23, 1980 MHz, 113.82 W, 0 %, 969 MiB
2026/04/22 14:13:33.823, 1, 25, 1980 MHz, 115.51 W, 0 %, 969 MiB
2026/04/22 14:13:33.824, 2, 26, 1980 MHz, 115.63 W, 0 %, 969 MiB
2026/04/22 14:13:33.824, 3, 22, 1980 MHz, 113.80 W, 1 %, 969 MiB
2026/04/22 14:13:33.825, 4, 22, 1980 MHz, 114.63 W, 0 %, 969 MiB
2026/04/22 14:13:33.826, 5, 25, 1980 MHz, 114.98 W, 0 %, 969 MiB
2026/04/22 14:13:33.826, 6, 24, 1980 MHz, 115.20 W, 1 %, 969 MiB
2026/04/22 14:13:33.827, 7, 23, 1980 MHz, 111.99 W, 1 %, 969 MiB
2026/04/22 14:13:34.828, 0, 23, 1980 MHz, 114.20 W, 0 %, 1519 MiB
2026/04/22 14:13:34.832, 1, 25, 1980 MHz, 115.87 W, 2 %, 1519 MiB
2026/04/22 14:13:34.837, 2, 26, 1980 MHz, 115.86 W, 1 %, 1519 MiB
2026/04/22 14:13:34.841, 3, 22, 1980 MHz, 114.13 W, 6 %, 1519 MiB
2026/04/22 14:13:34.845, 4, 22, 1980 MHz, 115.02 W, 9 %, 1519 MiB
2026/04/22 14:13:34.848, 5, 25, 1980 MHz, 115.44 W, 6 %, 1519 MiB
2026/04/22 14:13:34.851, 6, 24, 1980 MHz, 115.53 W, 1 %, 1519 MiB
2026/04/22 14:13:34.854, 7, 23, 1980 MHz, 112.28 W, 13 %, 1519 MiB
2026/04/22 14:13:35.858, 0, 23, 1980 MHz, 113.85 W, 0 %, 1519 MiB
2026/04/22 14:13:35.859, 1, 25, 1980 MHz, 115.53 W, 0 %, 1519 MiB
2026/04/22 14:13:35.862, 2, 26, 1980 MHz, 115.51 W, 0 %, 1519 MiB
2026/04/22 14:13:35.864, 3, 22, 1980 MHz, 113.88 W, 0 %, 1519 MiB
2026/04/22 14:13:35.867, 4, 22, 1980 MHz, 114.53 W, 0 %, 1519 MiB
2026/04/22 14:13:35.869, 5, 25, 1980 MHz, 115.07 W, 0 %, 1519 MiB
2026/04/22 14:13:35.871, 6, 24, 1980 MHz, 115.14 W, 0 %, 1519 MiB
2026/04/22 14:13:35.873, 7, 23, 1980 MHz, 111.94 W, 0 %, 1519 MiB
2026/04/22 14:13:36.876, 0, 23, 1980 MHz, 113.93 W, 0 %, 1519 MiB
2026/04/22 14:13:36.882, 1, 25, 1980 MHz, 115.49 W, 0 %, 1519 MiB
2026/04/22 14:13:36.887, 2, 26, 1980 MHz, 115.53 W, 0 %, 1519 MiB
2026/04/22 14:13:36.892, 3, 22, 1980 MHz, 113.90 W, 0 %, 1519 MiB
2026/04/22 14:13:36.896, 4, 22, 1980 MHz, 114.63 W, 0 %, 1519 MiB
2026/04/22 14:13:36.898, 5, 25, 1980 MHz, 115.01 W, 0 %, 1519 MiB
2026/04/22 14:13:36.899, 6, 24, 1980 MHz, 115.14 W, 0 %, 1519 MiB
2026/04/22 14:13:36.900, 7, 23, 1980 MHz, 111.96 W, 0 %, 1519 MiB
2026/04/22 14:13:37.901, 0, 23, 1980 MHz, 113.86 W, 0 %, 1519 MiB
2026/04/22 14:13:37.908, 1, 25, 1980 MHz, 115.56 W, 0 %, 1519 MiB
2026/04/22 14:13:37.913, 2, 26, 1980 MHz, 115.62 W, 0 %, 1519 MiB
2026/04/22 14:13:37.919, 3, 22, 1980 MHz, 113.90 W, 0 %, 1519 MiB
2026/04/22 14:13:37.924, 4, 22, 1980 MHz, 114.60 W, 0 %, 1519 MiB
2026/04/22 14:13:37.930, 5, 25, 1980 MHz, 114.96 W, 0 %, 1519 MiB
2026/04/22 14:13:37.935, 6, 24, 1980 MHz, 115.23 W, 0 %, 1519 MiB
2026/04/22 14:13:37.941, 7, 23, 1980 MHz, 111.97 W, 0 %, 1519 MiB
2026/04/22 14:13:38.946, 0, 23, 1980 MHz, 113.82 W, 0 %, 1519 MiB
2026/04/22 14:13:38.952, 1, 25, 1980 MHz, 115.55 W, 0 %, 1519 MiB
2026/04/22 14:13:38.957, 2, 26, 1980 MHz, 115.61 W, 0 %, 1535 MiB
2026/04/22 14:13:38.963, 3, 22, 1980 MHz, 113.92 W, 0 %, 1657 MiB
2026/04/22 14:13:38.969, 4, 22, 1980 MHz, 114.64 W, 0 %, 1557 MiB
2026/04/22 14:13:38.974, 5, 25, 1980 MHz, 115.04 W, 0 %, 1657 MiB
2026/04/22 14:13:38.980, 6, 24, 1980 MHz, 115.23 W, 0 %, 1557 MiB
2026/04/22 14:13:38.985, 7, 23, 1980 MHz, 112.02 W, 0 %, 1657 MiB
2026/04/22 14:13:39.990, 0, 23, 1980 MHz, 113.95 W, 0 %, 1721 MiB
2026/04/22 14:13:39.996, 1, 25, 1980 MHz, 115.63 W, 0 %, 1721 MiB
2026/04/22 14:13:40.002, 2, 26, 1980 MHz, 115.60 W, 0 %, 1721 MiB
2026/04/22 14:13:40.007, 3, 22, 1980 MHz, 114.13 W, 0 %, 1721 MiB
2026/04/22 14:13:40.012, 4, 22, 1980 MHz, 114.64 W, 0 %, 1721 MiB
2026/04/22 14:13:40.015, 5, 25, 1980 MHz, 115.11 W, 0 %, 1721 MiB
2026/04/22 14:13:40.020, 6, 24, 1980 MHz, 115.32 W, 0 %, 1721 MiB
2026/04/22 14:13:40.026, 7, 23, 1980 MHz, 112.09 W, 0 %, 1721 MiB
2026/04/22 14:13:41.033, 0, 23, 1980 MHz, 114.08 W, 0 %, 1721 MiB
2026/04/22 14:13:41.038, 1, 25, 1980 MHz, 115.69 W, 0 %, 1721 MiB
2026/04/22 14:13:41.043, 2, 26, 1980 MHz, 115.74 W, 0 %, 1721 MiB
2026/04/22 14:13:41.047, 3, 22, 1980 MHz, 114.00 W, 0 %, 1721 MiB
2026/04/22 14:13:41.052, 4, 22, 1980 MHz, 114.79 W, 0 %, 1721 MiB
2026/04/22 14:13:41.057, 5, 25, 1980 MHz, 115.20 W, 0 %, 1721 MiB
2026/04/22 14:13:41.062, 6, 24, 1980 MHz, 115.41 W, 0 %, 1721 MiB
2026/04/22 14:13:41.067, 7, 24, 1980 MHz, 112.07 W, 0 %, 1721 MiB
2026/04/22 14:13:42.073, 0, 23, 1980 MHz, 114.09 W, 0 %, 1721 MiB
2026/04/22 14:13:42.078, 1, 25, 1980 MHz, 115.73 W, 0 %, 1721 MiB
2026/04/22 14:13:42.084, 2, 26, 1980 MHz, 115.72 W, 0 %, 1721 MiB
2026/04/22 14:13:42.088, 3, 22, 1980 MHz, 114.07 W, 0 %, 1721 MiB
2026/04/22 14:13:42.090, 4, 23, 1980 MHz, 114.79 W, 0 %, 1721 MiB
2026/04/22 14:13:42.096, 5, 26, 1980 MHz, 115.24 W, 0 %, 1721 MiB
2026/04/22 14:13:42.099, 6, 24, 1980 MHz, 115.45 W, 0 %, 1721 MiB
2026/04/22 14:13:42.104, 7, 24, 1980 MHz, 112.11 W, 0 %, 1721 MiB
2026/04/22 14:13:43.110, 0, 23, 1980 MHz, 114.16 W, 4 %, 1741 MiB
2026/04/22 14:13:43.116, 1, 25, 1980 MHz, 115.76 W, 3 %, 1741 MiB
2026/04/22 14:13:43.121, 2, 26, 1980 MHz, 115.77 W, 1 %, 1741 MiB
2026/04/22 14:13:43.125, 3, 22, 1980 MHz, 114.09 W, 3 %, 1741 MiB
2026/04/22 14:13:43.129, 4, 23, 1980 MHz, 114.85 W, 3 %, 1741 MiB
2026/04/22 14:13:43.134, 5, 26, 1980 MHz, 115.22 W, 3 %, 1741 MiB
2026/04/22 14:13:43.139, 6, 24, 1980 MHz, 115.44 W, 5 %, 1741 MiB
2026/04/22 14:13:43.143, 7, 24, 1980 MHz, 112.12 W, 4 %, 1741 MiB
2026/04/22 14:13:44.148, 0, 23, 1980 MHz, 114.10 W, 0 %, 1741 MiB
2026/04/22 14:13:44.152, 1, 25, 1980 MHz, 115.74 W, 0 %, 1741 MiB
2026/04/22 14:13:44.156, 2, 26, 1980 MHz, 115.69 W, 0 %, 1741 MiB
2026/04/22 14:13:44.161, 3, 23, 1980 MHz, 114.08 W, 0 %, 1741 MiB
2026/04/22 14:13:44.166, 4, 23, 1980 MHz, 114.74 W, 0 %, 1741 MiB
2026/04/22 14:13:44.170, 5, 26, 1980 MHz, 115.21 W, 0 %, 1741 MiB
2026/04/22 14:13:44.174, 6, 24, 1980 MHz, 115.42 W, 0 %, 1741 MiB
2026/04/22 14:13:44.179, 7, 24, 1980 MHz, 111.88 W, 0 %, 1741 MiB
2026/04/22 14:13:45.184, 0, 23, 1980 MHz, 114.08 W, 0 %, 1741 MiB
2026/04/22 14:13:45.189, 1, 25, 1980 MHz, 115.74 W, 0 %, 1741 MiB
2026/04/22 14:13:45.193, 2, 27, 1980 MHz, 115.78 W, 0 %, 1741 MiB
2026/04/22 14:13:45.198, 3, 23, 1980 MHz, 114.06 W, 0 %, 1741 MiB
2026/04/22 14:13:45.203, 4, 23, 1980 MHz, 114.80 W, 0 %, 1741 MiB
2026/04/22 14:13:45.208, 5, 26, 1980 MHz, 115.21 W, 0 %, 1741 MiB
2026/04/22 14:13:45.213, 6, 24, 1980 MHz, 115.46 W, 0 %, 1741 MiB
2026/04/22 14:13:45.218, 7, 24, 1980 MHz, 111.44 W, 0 %, 1741 MiB
2026/04/22 14:13:46.223, 0, 23, 1980 MHz, 114.06 W, 0 %, 1741 MiB
2026/04/22 14:13:46.227, 1, 25, 1980 MHz, 115.76 W, 0 %, 1741 MiB
2026/04/22 14:13:46.232, 2, 27, 1980 MHz, 115.73 W, 0 %, 1741 MiB
2026/04/22 14:13:46.236, 3, 23, 1980 MHz, 114.04 W, 0 %, 1741 MiB
2026/04/22 14:13:46.239, 4, 23, 1980 MHz, 114.84 W, 0 %, 1741 MiB
2026/04/22 14:13:46.244, 5, 26, 1980 MHz, 115.29 W, 0 %, 1741 MiB
2026/04/22 14:13:46.249, 6, 24, 1980 MHz, 115.45 W, 0 %, 1741 MiB
2026/04/22 14:13:46.253, 7, 24, 1980 MHz, 111.45 W, 0 %, 1741 MiB
2026/04/22 14:13:47.258, 0, 23, 1980 MHz, 114.12 W, 0 %, 1741 MiB
2026/04/22 14:13:47.262, 1, 25, 1980 MHz, 115.77 W, 0 %, 1741 MiB
2026/04/22 14:13:47.267, 2, 27, 1980 MHz, 115.77 W, 0 %, 1741 MiB
2026/04/22 14:13:47.271, 3, 23, 1980 MHz, 114.08 W, 0 %, 1741 MiB
2026/04/22 14:13:47.276, 4, 23, 1980 MHz, 114.85 W, 0 %, 1741 MiB
2026/04/22 14:13:47.279, 5, 26, 1980 MHz, 115.29 W, 0 %, 1741 MiB
2026/04/22 14:13:47.282, 6, 24, 1980 MHz, 115.51 W, 0 %, 1741 MiB
2026/04/22 14:13:47.285, 7, 24, 1980 MHz, 111.43 W, 0 %, 1741 MiB
2026/04/22 14:13:48.289, 0, 23, 1980 MHz, 114.13 W, 0 %, 1741 MiB
2026/04/22 14:13:48.293, 1, 25, 1980 MHz, 115.83 W, 0 %, 1741 MiB
2026/04/22 14:13:48.297, 2, 27, 1980 MHz, 115.77 W, 0 %, 1741 MiB
2026/04/22 14:13:48.301, 3, 23, 1980 MHz, 114.09 W, 0 %, 1741 MiB
2026/04/22 14:13:48.305, 4, 23, 1980 MHz, 114.89 W, 0 %, 1741 MiB
2026/04/22 14:13:48.310, 5, 26, 1980 MHz, 115.30 W, 0 %, 1741 MiB
2026/04/22 14:13:48.315, 6, 24, 1980 MHz, 115.50 W, 0 %, 1741 MiB
2026/04/22 14:13:48.319, 7, 24, 1980 MHz, 111.43 W, 0 %, 1741 MiB
2026/04/22 14:13:49.324, 0, 24, 1980 MHz, 114.16 W, 0 %, 1741 MiB
2026/04/22 14:13:49.363, 1, 26, 1980 MHz, 115.82 W, 0 %, 1741 MiB
2026/04/22 14:13:49.365, 2, 27, 1980 MHz, 115.41 W, 0 %, 1741 MiB
2026/04/22 14:13:49.366, 3, 23, 1980 MHz, 114.08 W, 0 %, 1741 MiB
2026/04/22 14:13:49.367, 4, 23, 1980 MHz, 114.86 W, 0 %, 1741 MiB
2026/04/22 14:13:49.368, 5, 26, 1980 MHz, 115.34 W, 0 %, 1741 MiB
2026/04/22 14:13:49.369, 6, 24, 1980 MHz, 115.48 W, 0 %, 1741 MiB
2026/04/22 14:13:49.370, 7, 24, 1980 MHz, 111.45 W, 0 %, 1741 MiB
2026/04/22 14:13:50.372, 0, 24, 1980 MHz, 114.25 W, 0 %, 1741 MiB
2026/04/22 14:13:50.374, 1, 26, 1980 MHz, 115.85 W, 0 %, 1741 MiB
2026/04/22 14:13:50.375, 2, 27, 1980 MHz, 115.11 W, 0 %, 1741 MiB
2026/04/22 14:13:50.375, 3, 23, 1980 MHz, 114.23 W, 0 %, 1741 MiB
2026/04/22 14:13:50.377, 4, 23, 1980 MHz, 114.91 W, 0 %, 1741 MiB
2026/04/22 14:13:50.378, 5, 26, 1980 MHz, 115.37 W, 0 %, 1741 MiB
2026/04/22 14:13:50.378, 6, 24, 1980 MHz, 115.57 W, 0 %, 1741 MiB
2026/04/22 14:13:50.379, 7, 24, 1980 MHz, 111.53 W, 0 %, 1741 MiB
2026/04/22 14:13:51.380, 0, 24, 1980 MHz, 114.30 W, 0 %, 1741 MiB
2026/04/22 14:13:51.382, 1, 26, 1980 MHz, 115.81 W, 0 %, 1741 MiB
2026/04/22 14:13:51.382, 2, 27, 1980 MHz, 115.05 W, 0 %, 1741 MiB
2026/04/22 14:13:51.383, 3, 23, 1980 MHz, 114.12 W, 0 %, 1741 MiB
2026/04/22 14:13:51.384, 4, 23, 1980 MHz, 114.34 W, 0 %, 1741 MiB
2026/04/22 14:13:51.384, 5, 26, 1980 MHz, 115.35 W, 0 %, 1741 MiB
2026/04/22 14:13:51.385, 6, 24, 1980 MHz, 115.56 W, 0 %, 1741 MiB
2026/04/22 14:13:51.385, 7, 24, 1980 MHz, 111.53 W, 0 %, 1741 MiB
2026/04/22 14:13:52.386, 0, 24, 1980 MHz, 114.23 W, 0 %, 1741 MiB
2026/04/22 14:13:52.387, 1, 26, 1980 MHz, 115.80 W, 0 %, 1741 MiB
2026/04/22 14:13:52.388, 2, 27, 1980 MHz, 115.09 W, 0 %, 1741 MiB
2026/04/22 14:13:52.389, 3, 23, 1980 MHz, 114.09 W, 0 %, 1741 MiB
2026/04/22 14:13:52.389, 4, 23, 1980 MHz, 114.06 W, 0 %, 1741 MiB
2026/04/22 14:13:52.390, 5, 26, 1980 MHz, 115.31 W, 0 %, 1741 MiB
2026/04/22 14:13:52.390, 6, 24, 1980 MHz, 115.52 W, 0 %, 1741 MiB
2026/04/22 14:13:52.391, 7, 24, 1980 MHz, 111.48 W, 0 %, 1741 MiB
2026/04/22 14:13:53.391, 0, 24, 1980 MHz, 114.07 W, 0 %, 1741 MiB
2026/04/22 14:13:53.393, 1, 26, 1980 MHz, 115.84 W, 0 %, 1741 MiB
2026/04/22 14:13:53.394, 2, 27, 1980 MHz, 115.04 W, 0 %, 1741 MiB
2026/04/22 14:13:53.394, 3, 23, 1980 MHz, 114.07 W, 0 %, 1741 MiB
2026/04/22 14:13:53.395, 4, 23, 1980 MHz, 114.05 W, 0 %, 1741 MiB
2026/04/22 14:13:53.395, 5, 26, 1980 MHz, 115.31 W, 0 %, 1741 MiB
2026/04/22 14:13:53.396, 6, 24, 1980 MHz, 115.56 W, 0 %, 1741 MiB
2026/04/22 14:13:53.397, 7, 24, 1980 MHz, 111.48 W, 0 %, 1741 MiB
2026/04/22 14:13:54.397, 0, 24, 1980 MHz, 114.11 W, 0 %, 1741 MiB
2026/04/22 14:13:54.399, 1, 26, 1980 MHz, 115.80 W, 0 %, 1741 MiB
2026/04/22 14:13:54.400, 2, 27, 1980 MHz, 115.08 W, 0 %, 1741 MiB
2026/04/22 14:13:54.401, 3, 23, 1980 MHz, 114.11 W, 1 %, 1741 MiB
2026/04/22 14:13:54.401, 4, 23, 1980 MHz, 114.23 W, 0 %, 1741 MiB
2026/04/22 14:13:54.402, 5, 26, 1980 MHz, 115.40 W, 0 %, 1741 MiB
2026/04/22 14:13:54.402, 6, 25, 1980 MHz, 115.51 W, 0 %, 1741 MiB
2026/04/22 14:13:54.403, 7, 24, 1980 MHz, 111.48 W, 1 %, 1741 MiB
2026/04/22 14:13:55.404, 0, 24, 1980 MHz, 114.24 W, 0 %, 1741 MiB
2026/04/22 14:13:55.406, 1, 26, 1980 MHz, 115.85 W, 0 %, 1741 MiB
2026/04/22 14:13:55.406, 2, 27, 1980 MHz, 115.15 W, 0 %, 1741 MiB
2026/04/22 14:13:55.407, 3, 23, 1980 MHz, 114.12 W, 0 %, 1741 MiB
2026/04/22 14:13:55.408, 4, 23, 1980 MHz, 114.13 W, 0 %, 1741 MiB
2026/04/22 14:13:55.408, 5, 26, 1980 MHz, 115.40 W, 1 %, 1741 MiB
2026/04/22 14:13:55.409, 6, 25, 1980 MHz, 115.51 W, 0 %, 1741 MiB
2026/04/22 14:13:55.409, 7, 24, 1980 MHz, 111.47 W, 0 %, 1741 MiB
2026/04/22 14:13:56.410, 0, 24, 1980 MHz, 114.25 W, 0 %, 1741 MiB
2026/04/22 14:13:56.412, 1, 26, 1980 MHz, 115.80 W, 0 %, 1741 MiB
2026/04/22 14:13:56.413, 2, 27, 1980 MHz, 115.10 W, 0 %, 1741 MiB
2026/04/22 14:13:56.413, 3, 23, 1980 MHz, 114.16 W, 0 %, 1741 MiB
2026/04/22 14:13:56.414, 4, 23, 1980 MHz, 114.21 W, 0 %, 1741 MiB
2026/04/22 14:13:56.414, 5, 26, 1980 MHz, 115.43 W, 0 %, 1741 MiB
2026/04/22 14:13:56.415, 6, 25, 1980 MHz, 115.50 W, 0 %, 1741 MiB
2026/04/22 14:13:56.416, 7, 24, 1980 MHz, 111.50 W, 0 %, 1741 MiB
2026/04/22 14:13:57.416, 0, 24, 1980 MHz, 114.17 W, 0 %, 1741 MiB
2026/04/22 14:13:57.418, 1, 26, 1980 MHz, 115.86 W, 0 %, 1741 MiB
2026/04/22 14:13:57.419, 2, 27, 1980 MHz, 115.14 W, 0 %, 1741 MiB
2026/04/22 14:13:57.420, 3, 23, 1980 MHz, 114.13 W, 0 %, 1741 MiB
2026/04/22 14:13:57.420, 4, 23, 1980 MHz, 114.31 W, 0 %, 1741 MiB
2026/04/22 14:13:57.421, 5, 26, 1980 MHz, 115.40 W, 0 %, 1741 MiB
2026/04/22 14:13:57.421, 6, 25, 1980 MHz, 115.56 W, 0 %, 1741 MiB
