timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/04/21 22:30:39.524, 1, 28, 1980 MHz, 118.21 W, 0 %, 1716 MiB
2026/04/21 22:30:39.524, 2, 23, 1980 MHz, 113.28 W, 0 %, 1716 MiB
2026/04/21 22:30:39.524, 3, 22, 1980 MHz, 110.84 W, 0 %, 1716 MiB
2026/04/21 22:30:40.525, 0, 24, 1980 MHz, 115.89 W, 0 %, 1716 MiB
2026/04/21 22:30:40.525, 1, 28, 1980 MHz, 118.32 W, 0 %, 1716 MiB
2026/04/21 22:30:40.525, 2, 23, 1980 MHz, 113.37 W, 0 %, 1716 MiB
2026/04/21 22:30:40.526, 3, 22, 1980 MHz, 110.97 W, 0 %, 1716 MiB
2026/04/21 22:30:41.526, 0, 24, 1980 MHz, 115.95 W, 0 %, 1716 MiB
2026/04/21 22:30:41.526, 1, 28, 1980 MHz, 118.31 W, 0 %, 1716 MiB
2026/04/21 22:30:41.527, 2, 23, 1980 MHz, 113.24 W, 0 %, 1716 MiB
2026/04/21 22:30:41.527, 3, 22, 1980 MHz, 110.96 W, 0 %, 1716 MiB
2026/04/21 22:30:42.527, 0, 24, 1980 MHz, 116.13 W, 0 %, 1816 MiB
2026/04/21 22:30:42.528, 1, 28, 1980 MHz, 118.51 W, 0 %, 1816 MiB
2026/04/21 22:30:42.528, 2, 23, 1980 MHz, 113.29 W, 0 %, 1816 MiB
2026/04/21 22:30:42.528, 3, 22, 1980 MHz, 111.11 W, 0 %, 1816 MiB
2026/04/21 22:30:43.528, 0, 24, 1980 MHz, 116.02 W, 0 %, 1816 MiB
2026/04/21 22:30:43.529, 1, 28, 1980 MHz, 118.39 W, 0 %, 1816 MiB
2026/04/21 22:30:43.530, 2, 23, 1980 MHz, 113.26 W, 0 %, 1816 MiB
2026/04/21 22:30:43.530, 3, 22, 1980 MHz, 111.00 W, 0 %, 1816 MiB
2026/04/21 22:30:44.530, 0, 24, 1980 MHz, 116.03 W, 0 %, 1816 MiB
2026/04/21 22:30:44.531, 1, 28, 1980 MHz, 118.45 W, 0 %, 1816 MiB
2026/04/21 22:30:44.531, 2, 23, 1980 MHz, 113.25 W, 0 %, 1816 MiB
2026/04/21 22:30:44.531, 3, 22, 1980 MHz, 111.03 W, 0 %, 1816 MiB
2026/04/21 22:30:45.532, 0, 24, 1980 MHz, 116.04 W, 0 %, 1816 MiB
2026/04/21 22:30:45.533, 1, 28, 1980 MHz, 118.45 W, 0 %, 1816 MiB
2026/04/21 22:30:45.533, 2, 23, 1980 MHz, 113.27 W, 0 %, 1816 MiB
2026/04/21 22:30:45.533, 3, 22, 1980 MHz, 111.04 W, 0 %, 1816 MiB
2026/04/21 22:30:46.534, 0, 24, 1980 MHz, 116.13 W, 0 %, 1816 MiB
2026/04/21 22:30:46.535, 1, 29, 1980 MHz, 118.50 W, 0 %, 1816 MiB
2026/04/21 22:30:46.535, 2, 23, 1980 MHz, 113.34 W, 0 %, 1816 MiB
2026/04/21 22:30:46.535, 3, 22, 1980 MHz, 111.10 W, 0 %, 1816 MiB
2026/04/21 22:30:47.536, 0, 24, 1980 MHz, 116.04 W, 0 %, 1816 MiB
2026/04/21 22:30:47.537, 1, 29, 1980 MHz, 118.53 W, 0 %, 1816 MiB
2026/04/21 22:30:47.537, 2, 23, 1980 MHz, 113.33 W, 0 %, 1816 MiB
2026/04/21 22:30:47.537, 3, 22, 1980 MHz, 111.04 W, 0 %, 1816 MiB
2026/04/21 22:30:48.537, 0, 24, 1980 MHz, 116.06 W, 0 %, 1816 MiB
2026/04/21 22:30:48.538, 1, 29, 1980 MHz, 118.55 W, 0 %, 1816 MiB
2026/04/21 22:30:48.538, 2, 23, 1980 MHz, 113.26 W, 0 %, 1816 MiB
2026/04/21 22:30:48.538, 3, 22, 1980 MHz, 111.01 W, 0 %, 1816 MiB
2026/04/21 22:30:49.539, 0, 24, 1980 MHz, 116.02 W, 0 %, 1816 MiB
2026/04/21 22:30:49.540, 1, 29, 1980 MHz, 118.52 W, 0 %, 1816 MiB
2026/04/21 22:30:49.540, 2, 23, 1980 MHz, 113.32 W, 0 %, 1816 MiB
2026/04/21 22:30:49.540, 3, 22, 1980 MHz, 110.97 W, 0 %, 1816 MiB
2026/04/21 22:30:50.541, 0, 24, 1980 MHz, 116.04 W, 0 %, 1816 MiB
2026/04/21 22:30:50.542, 1, 29, 1980 MHz, 118.54 W, 0 %, 1816 MiB
2026/04/21 22:30:50.542, 2, 23, 1980 MHz, 113.26 W, 0 %, 1816 MiB
2026/04/21 22:30:50.543, 3, 22, 1980 MHz, 111.03 W, 0 %, 1816 MiB
2026/04/21 22:30:51.543, 0, 24, 1980 MHz, 116.10 W, 0 %, 1816 MiB
2026/04/21 22:30:51.544, 1, 29, 1980 MHz, 118.52 W, 0 %, 1816 MiB
2026/04/21 22:30:51.545, 2, 23, 1980 MHz, 113.26 W, 0 %, 1816 MiB
2026/04/21 22:30:51.545, 3, 22, 1980 MHz, 111.04 W, 0 %, 1816 MiB
2026/04/21 22:30:52.545, 0, 24, 1980 MHz, 116.08 W, 0 %, 1816 MiB
2026/04/21 22:30:52.547, 1, 29, 1980 MHz, 118.54 W, 0 %, 1816 MiB
2026/04/21 22:30:52.547, 2, 23, 1980 MHz, 113.27 W, 0 %, 1816 MiB
2026/04/21 22:30:52.547, 3, 22, 1980 MHz, 111.09 W, 0 %, 1816 MiB
2026/04/21 22:30:53.548, 0, 24, 1980 MHz, 116.09 W, 0 %, 1816 MiB
2026/04/21 22:30:53.549, 1, 29, 1980 MHz, 118.60 W, 0 %, 1816 MiB
2026/04/21 22:30:53.549, 2, 23, 1980 MHz, 113.30 W, 0 %, 1816 MiB
2026/04/21 22:30:53.550, 3, 22, 1980 MHz, 111.11 W, 0 %, 1816 MiB
2026/04/21 22:30:54.550, 0, 24, 1980 MHz, 116.06 W, 0 %, 1816 MiB
2026/04/21 22:30:54.551, 1, 29, 1980 MHz, 118.60 W, 0 %, 1816 MiB
2026/04/21 22:30:54.552, 2, 23, 1980 MHz, 113.30 W, 0 %, 1816 MiB
2026/04/21 22:30:54.552, 3, 22, 1980 MHz, 111.05 W, 0 %, 1816 MiB
2026/04/21 22:30:55.552, 0, 25, 1980 MHz, 116.03 W, 0 %, 1816 MiB
2026/04/21 22:30:55.553, 1, 29, 1980 MHz, 118.59 W, 0 %, 1816 MiB
2026/04/21 22:30:55.554, 2, 23, 1980 MHz, 113.32 W, 0 %, 1816 MiB
2026/04/21 22:30:55.554, 3, 22, 1980 MHz, 111.05 W, 0 %, 1816 MiB
2026/04/21 22:30:56.554, 0, 25, 1980 MHz, 116.07 W, 0 %, 1816 MiB
2026/04/21 22:30:56.556, 1, 29, 1980 MHz, 118.56 W, 0 %, 1816 MiB
2026/04/21 22:30:56.556, 2, 23, 1980 MHz, 113.24 W, 0 %, 1816 MiB
2026/04/21 22:30:56.556, 3, 22, 1980 MHz, 111.06 W, 0 %, 1816 MiB
2026/04/21 22:30:57.557, 0, 25, 1980 MHz, 116.06 W, 0 %, 1816 MiB
2026/04/21 22:30:57.557, 1, 29, 1980 MHz, 118.57 W, 0 %, 1816 MiB
2026/04/21 22:30:57.557, 2, 23, 1980 MHz, 113.28 W, 0 %, 1816 MiB
2026/04/21 22:30:57.558, 3, 22, 1980 MHz, 111.09 W, 0 %, 1816 MiB
2026/04/21 22:30:58.558, 0, 25, 1980 MHz, 116.09 W, 0 %, 1816 MiB
2026/04/21 22:30:58.559, 1, 29, 1980 MHz, 118.52 W, 0 %, 1816 MiB
2026/04/21 22:30:58.559, 2, 24, 1980 MHz, 113.26 W, 0 %, 1816 MiB
2026/04/21 22:30:58.559, 3, 22, 1980 MHz, 111.14 W, 0 %, 1816 MiB
2026/04/21 22:30:59.559, 0, 25, 1980 MHz, 116.13 W, 0 %, 1816 MiB
2026/04/21 22:30:59.560, 1, 29, 1980 MHz, 118.53 W, 0 %, 1816 MiB
2026/04/21 22:30:59.560, 2, 24, 1980 MHz, 113.32 W, 0 %, 1816 MiB
2026/04/21 22:30:59.560, 3, 22, 1980 MHz, 111.06 W, 0 %, 1816 MiB
2026/04/21 22:31:00.561, 0, 25, 1980 MHz, 116.13 W, 0 %, 1816 MiB
2026/04/21 22:31:00.561, 1, 29, 1980 MHz, 118.59 W, 0 %, 1816 MiB
2026/04/21 22:31:00.561, 2, 24, 1980 MHz, 113.35 W, 0 %, 1816 MiB
2026/04/21 22:31:00.562, 3, 22, 1980 MHz, 111.11 W, 0 %, 1816 MiB
2026/04/21 22:31:01.562, 0, 25, 1980 MHz, 116.10 W, 0 %, 1816 MiB
2026/04/21 22:31:01.562, 1, 29, 1980 MHz, 118.54 W, 0 %, 1816 MiB
2026/04/21 22:31:01.563, 2, 24, 1980 MHz, 113.35 W, 0 %, 1816 MiB
2026/04/21 22:31:01.563, 3, 22, 1980 MHz, 111.08 W, 0 %, 1816 MiB
2026/04/21 22:31:02.563, 0, 25, 1980 MHz, 116.09 W, 0 %, 1816 MiB
2026/04/21 22:31:02.564, 1, 29, 1980 MHz, 117.90 W, 0 %, 1816 MiB
2026/04/21 22:31:02.564, 2, 24, 1980 MHz, 113.35 W, 0 %, 1816 MiB
2026/04/21 22:31:02.564, 3, 22, 1980 MHz, 111.11 W, 0 %, 1816 MiB
2026/04/21 22:31:03.565, 0, 25, 1980 MHz, 116.11 W, 0 %, 1816 MiB
2026/04/21 22:31:03.565, 1, 29, 1980 MHz, 117.79 W, 0 %, 1816 MiB
2026/04/21 22:31:03.565, 2, 24, 1980 MHz, 113.30 W, 0 %, 1816 MiB
2026/04/21 22:31:03.566, 3, 22, 1980 MHz, 111.14 W, 0 %, 1816 MiB
2026/04/21 22:31:04.566, 0, 25, 1980 MHz, 115.99 W, 0 %, 1816 MiB
2026/04/21 22:31:04.566, 1, 29, 1980 MHz, 117.75 W, 0 %, 1816 MiB
2026/04/21 22:31:04.567, 2, 24, 1980 MHz, 113.32 W, 0 %, 1816 MiB
2026/04/21 22:31:04.567, 3, 22, 1980 MHz, 111.15 W, 0 %, 1816 MiB
2026/04/21 22:31:05.567, 0, 25, 1980 MHz, 115.40 W, 0 %, 1816 MiB
2026/04/21 22:31:05.568, 1, 29, 1980 MHz, 117.78 W, 0 %, 1816 MiB
2026/04/21 22:31:05.568, 2, 24, 1980 MHz, 113.32 W, 0 %, 1816 MiB
2026/04/21 22:31:05.568, 3, 22, 1980 MHz, 111.15 W, 0 %, 1816 MiB
2026/04/21 22:31:06.569, 0, 25, 1980 MHz, 115.39 W, 0 %, 1816 MiB
2026/04/21 22:31:06.569, 1, 29, 1980 MHz, 117.79 W, 0 %, 1816 MiB
2026/04/21 22:31:06.569, 2, 24, 1980 MHz, 113.34 W, 0 %, 1816 MiB
2026/04/21 22:31:06.570, 3, 22, 1980 MHz, 111.19 W, 0 %, 1816 MiB
2026/04/21 22:31:07.570, 0, 25, 1980 MHz, 115.42 W, 0 %, 1816 MiB
2026/04/21 22:31:07.570, 1, 29, 1980 MHz, 117.83 W, 0 %, 1816 MiB
2026/04/21 22:31:07.570, 2, 24, 1980 MHz, 113.33 W, 0 %, 1816 MiB
2026/04/21 22:31:07.571, 3, 22, 1980 MHz, 111.16 W, 0 %, 1816 MiB
2026/04/21 22:31:08.571, 0, 25, 1980 MHz, 115.34 W, 0 %, 1816 MiB
2026/04/21 22:31:08.571, 1, 29, 1980 MHz, 117.81 W, 0 %, 1816 MiB
2026/04/21 22:31:08.572, 2, 24, 1980 MHz, 113.35 W, 0 %, 1816 MiB
2026/04/21 22:31:08.572, 3, 22, 1980 MHz, 111.16 W, 0 %, 1816 MiB
2026/04/21 22:31:09.572, 0, 25, 1980 MHz, 115.40 W, 0 %, 1816 MiB
2026/04/21 22:31:09.572, 1, 29, 1980 MHz, 117.77 W, 0 %, 1816 MiB
2026/04/21 22:31:09.573, 2, 24, 1980 MHz, 113.32 W, 0 %, 1816 MiB
2026/04/21 22:31:09.573, 3, 22, 1980 MHz, 111.11 W, 0 %, 1816 MiB
2026/04/21 22:31:10.573, 0, 25, 1980 MHz, 115.38 W, 0 %, 1816 MiB
2026/04/21 22:31:10.573, 1, 29, 1980 MHz, 117.70 W, 0 %, 1816 MiB
2026/04/21 22:31:10.574, 2, 24, 1980 MHz, 113.34 W, 0 %, 1816 MiB
2026/04/21 22:31:10.574, 3, 22, 1980 MHz, 111.16 W, 0 %, 1816 MiB
2026/04/21 22:31:11.574, 0, 25, 1980 MHz, 115.43 W, 0 %, 1816 MiB
2026/04/21 22:31:11.574, 1, 29, 1980 MHz, 117.70 W, 0 %, 1816 MiB
2026/04/21 22:31:11.575, 2, 27, 1980 MHz, 186.10 W, 64 %, 2694 MiB
2026/04/21 22:31:11.575, 3, 22, 1980 MHz, 111.23 W, 0 %, 1816 MiB
2026/04/21 22:31:12.575, 0, 28, 1980 MHz, 199.71 W, 68 %, 2694 MiB
2026/04/21 22:31:12.576, 1, 31, 1980 MHz, 167.17 W, 50 %, 2258 MiB
2026/04/21 22:31:12.576, 2, 26, 1980 MHz, 239.44 W, 49 %, 21852 MiB
2026/04/21 22:31:12.576, 3, 25, 1980 MHz, 172.62 W, 70 %, 2596 MiB
2026/04/21 22:31:13.576, 0, 27, 1980 MHz, 234.57 W, 54 %, 22002 MiB
2026/04/21 22:31:13.577, 1, 31, 1980 MHz, 259.61 W, 53 %, 15696 MiB
2026/04/21 22:31:13.577, 2, 25, 1980 MHz, 169.11 W, 0 %, 28060 MiB
2026/04/21 22:31:13.577, 3, 24, 1980 MHz, 227.68 W, 51 %, 19836 MiB
2026/04/21 22:31:14.578, 0, 26, 1980 MHz, 178.70 W, 0 %, 28060 MiB
2026/04/21 22:31:14.579, 1, 29, 1980 MHz, 190.22 W, 0 %, 28060 MiB
2026/04/21 22:31:14.579, 2, 24, 1980 MHz, 113.64 W, 0 %, 28060 MiB
2026/04/21 22:31:14.579, 3, 23, 1980 MHz, 176.11 W, 0 %, 28060 MiB
2026/04/21 22:31:15.579, 0, 25, 1980 MHz, 115.10 W, 0 %, 28060 MiB
2026/04/21 22:31:15.580, 1, 29, 1980 MHz, 118.06 W, 0 %, 28060 MiB
2026/04/21 22:31:15.580, 2, 24, 1980 MHz, 113.56 W, 0 %, 28060 MiB
2026/04/21 22:31:15.581, 3, 23, 1980 MHz, 113.13 W, 0 %, 28060 MiB
2026/04/21 22:31:16.581, 0, 25, 1980 MHz, 115.05 W, 0 %, 28060 MiB
2026/04/21 22:31:16.582, 1, 29, 1980 MHz, 117.94 W, 0 %, 28060 MiB
2026/04/21 22:31:16.582, 2, 24, 1980 MHz, 113.54 W, 0 %, 28060 MiB
2026/04/21 22:31:16.582, 3, 23, 1980 MHz, 113.10 W, 0 %, 28060 MiB
2026/04/21 22:31:17.583, 0, 25, 1980 MHz, 115.05 W, 0 %, 28060 MiB
2026/04/21 22:31:17.583, 1, 29, 1980 MHz, 117.92 W, 0 %, 28060 MiB
2026/04/21 22:31:17.584, 2, 24, 1980 MHz, 113.53 W, 0 %, 28060 MiB
2026/04/21 22:31:17.584, 3, 23, 1980 MHz, 113.10 W, 0 %, 28060 MiB
2026/04/21 22:31:18.584, 0, 25, 1980 MHz, 115.02 W, 0 %, 28060 MiB
2026/04/21 22:31:18.585, 1, 29, 1980 MHz, 117.89 W, 0 %, 28060 MiB
2026/04/21 22:31:18.585, 2, 24, 1980 MHz, 113.51 W, 0 %, 28060 MiB
2026/04/21 22:31:18.586, 3, 23, 1980 MHz, 113.12 W, 0 %, 28060 MiB
2026/04/21 22:31:19.586, 0, 25, 1980 MHz, 115.06 W, 0 %, 28060 MiB
2026/04/21 22:31:19.587, 1, 29, 1980 MHz, 117.89 W, 0 %, 28060 MiB
2026/04/21 22:31:19.587, 2, 24, 1980 MHz, 113.49 W, 0 %, 28060 MiB
2026/04/21 22:31:19.588, 3, 23, 1980 MHz, 113.07 W, 0 %, 28060 MiB
2026/04/21 22:31:20.588, 0, 25, 1980 MHz, 114.92 W, 0 %, 28060 MiB
2026/04/21 22:31:20.588, 1, 29, 1980 MHz, 117.88 W, 0 %, 28060 MiB
2026/04/21 22:31:20.588, 2, 24, 1980 MHz, 113.52 W, 0 %, 28060 MiB
2026/04/21 22:31:20.589, 3, 23, 1980 MHz, 113.00 W, 0 %, 28060 MiB
2026/04/21 22:31:21.589, 0, 25, 1980 MHz, 114.99 W, 0 %, 28060 MiB
2026/04/21 22:31:21.589, 1, 29, 1980 MHz, 117.83 W, 0 %, 28060 MiB
2026/04/21 22:31:21.590, 2, 24, 1980 MHz, 113.49 W, 0 %, 28060 MiB
2026/04/21 22:31:21.590, 3, 23, 1980 MHz, 113.01 W, 0 %, 28060 MiB
2026/04/21 22:31:22.590, 0, 25, 1980 MHz, 114.93 W, 0 %, 28060 MiB
2026/04/21 22:31:22.591, 1, 29, 1980 MHz, 117.80 W, 0 %, 28060 MiB
2026/04/21 22:31:22.591, 2, 24, 1980 MHz, 113.47 W, 0 %, 28060 MiB
2026/04/21 22:31:22.591, 3, 23, 1980 MHz, 113.04 W, 0 %, 28060 MiB
2026/04/21 22:31:23.592, 0, 25, 1980 MHz, 114.93 W, 0 %, 28060 MiB
2026/04/21 22:31:23.592, 1, 29, 1980 MHz, 117.81 W, 0 %, 28060 MiB
2026/04/21 22:31:23.592, 2, 24, 1980 MHz, 113.46 W, 0 %, 28060 MiB
2026/04/21 22:31:23.593, 3, 23, 1980 MHz, 113.01 W, 0 %, 28060 MiB
2026/04/21 22:31:24.593, 0, 25, 1980 MHz, 114.97 W, 0 %, 28060 MiB
2026/04/21 22:31:24.593, 1, 29, 1980 MHz, 117.84 W, 0 %, 28060 MiB
2026/04/21 22:31:24.593, 2, 24, 1980 MHz, 113.45 W, 0 %, 28062 MiB
2026/04/21 22:31:24.594, 3, 23, 1980 MHz, 113.06 W, 0 %, 28060 MiB
2026/04/21 22:31:25.594, 0, 25, 1980 MHz, 114.97 W, 0 %, 28060 MiB
2026/04/21 22:31:25.594, 1, 29, 1980 MHz, 117.76 W, 0 %, 28060 MiB
2026/04/21 22:31:25.595, 2, 24, 1980 MHz, 113.48 W, 0 %, 28062 MiB
2026/04/21 22:31:25.595, 3, 23, 1980 MHz, 113.09 W, 0 %, 28060 MiB
2026/04/21 22:31:26.595, 0, 25, 1980 MHz, 114.97 W, 0 %, 28062 MiB
2026/04/21 22:31:26.596, 1, 29, 1980 MHz, 117.89 W, 0 %, 28062 MiB
2026/04/21 22:31:26.596, 2, 24, 1980 MHz, 113.47 W, 0 %, 28062 MiB
2026/04/21 22:31:26.596, 3, 23, 1980 MHz, 113.05 W, 0 %, 28062 MiB
2026/04/21 22:31:27.596, 0, 25, 1980 MHz, 115.00 W, 0 %, 28062 MiB
2026/04/21 22:31:27.597, 1, 29, 1980 MHz, 117.84 W, 0 %, 28062 MiB
2026/04/21 22:31:27.597, 2, 27, 1980 MHz, 141.16 W, 0 %, 28128 MiB
2026/04/21 22:31:27.597, 3, 23, 1980 MHz, 113.04 W, 0 %, 28062 MiB
2026/04/21 22:31:28.598, 0, 25, 1980 MHz, 114.92 W, 0 %, 28062 MiB
2026/04/21 22:31:28.598, 1, 29, 1980 MHz, 117.81 W, 0 %, 28062 MiB
2026/04/21 22:31:28.598, 2, 31, 1980 MHz, 357.63 W, 74 %, 28128 MiB
2026/04/21 22:31:28.598, 3, 23, 1980 MHz, 112.98 W, 0 %, 28062 MiB
2026/04/21 22:31:29.599, 0, 30, 1980 MHz, 247.52 W, 72 %, 28128 MiB
2026/04/21 22:31:29.599, 1, 33, 1980 MHz, 198.75 W, 75 %, 28128 MiB
2026/04/21 22:31:29.599, 2, 25, 1980 MHz, 114.85 W, 0 %, 28128 MiB
2026/04/21 22:31:29.600, 3, 27, 1980 MHz, 210.37 W, 75 %, 28128 MiB
2026/04/21 22:31:30.600, 0, 27, 1980 MHz, 275.68 W, 0 %, 28128 MiB
2026/04/21 22:31:30.604, 1, 30, 1980 MHz, 309.98 W, 0 %, 28128 MiB
2026/04/21 22:31:30.604, 2, 25, 1980 MHz, 113.94 W, 0 %, 28128 MiB
2026/04/21 22:31:30.608, 3, 24, 1980 MHz, 277.50 W, 0 %, 28128 MiB
2026/04/21 22:31:31.610, 0, 26, 1980 MHz, 114.89 W, 0 %, 28128 MiB
2026/04/21 22:31:31.611, 1, 30, 1980 MHz, 117.31 W, 0 %, 28128 MiB
2026/04/21 22:31:31.612, 2, 25, 1980 MHz, 113.86 W, 0 %, 28128 MiB
2026/04/21 22:31:31.612, 3, 24, 1980 MHz, 113.72 W, 0 %, 28128 MiB
2026/04/21 22:31:32.612, 0, 26, 1980 MHz, 114.67 W, 0 %, 28128 MiB
2026/04/21 22:31:32.614, 1, 29, 1980 MHz, 117.15 W, 0 %, 28128 MiB
2026/04/21 22:31:32.614, 2, 25, 1980 MHz, 113.81 W, 0 %, 28128 MiB
2026/04/21 22:31:32.614, 3, 23, 1980 MHz, 113.52 W, 0 %, 28128 MiB
2026/04/21 22:31:33.615, 0, 26, 1980 MHz, 114.61 W, 0 %, 28128 MiB
2026/04/21 22:31:33.615, 1, 29, 1980 MHz, 117.07 W, 0 %, 28128 MiB
2026/04/21 22:31:33.616, 2, 25, 1980 MHz, 113.82 W, 0 %, 28128 MiB
2026/04/21 22:31:33.616, 3, 23, 1980 MHz, 113.45 W, 0 %, 28128 MiB
2026/04/21 22:31:34.616, 0, 26, 1980 MHz, 114.51 W, 0 %, 28128 MiB
2026/04/21 22:31:34.617, 1, 29, 1980 MHz, 117.00 W, 0 %, 28128 MiB
2026/04/21 22:31:34.618, 2, 25, 1980 MHz, 113.75 W, 0 %, 28128 MiB
2026/04/21 22:31:34.618, 3, 23, 1980 MHz, 113.38 W, 0 %, 28128 MiB
2026/04/21 22:31:35.618, 0, 26, 1980 MHz, 114.57 W, 0 %, 28128 MiB
